minor_gid;major_id;minor_id;minor_name;registered_voters;votes
1532;59;9;Ringailių;512;248
1533;59;12;Stoniavos;792;330
1534;59;13;Dainių;571;237
1535;59;13;Gilučių;426;208
1536;59;14;Jagėlonių;328;140
1537;59;14;Stasiūnų;965;398
1538;59;15;Kietaviškių;849;348
1539;59;15;Melioratorių;1039;423
1540;59;16;Žiežmarių;1813;736
1541;59;17;Gudienos;2047;833
1542;59;18;Žaslių;811;305
1543;59;19;Pajautiškių;526;226
1544;59;20;Stabintiškių;651;255
1545;59;21;Beištrakių;151;76
1546;59;22;Tauckūnų;532;184
1547;59;23;Palomenės;767;390
1548;59;24;Zūbiškių;428;183
1549;59;25;Paparčių;721;280
1550;59;26;Rumšiškių;1896;866
1551;59;27;Pravieniškių;1660;773
1552;59;28;Dovainonių;820;409
1553;59;29;Antakalnio;671;290
1554;59;30;Mūro Strėvininkų;564;219
1555;59;31;Liutonių;354;178
1556;60;1;Rimkų;2743;1177
1557;60;2;Juodmenos;3700;1442
1558;60;3;Kregždutės;2730;1056
1559;60;4;Bibliotekos;1884;888
1560;60;5;Sodų;1414;597
1561;60;6;Senamiesčio;1172;438
1562;60;7;Saulutės;1693;730
1563;60;8;Mokyklos;1795;779
1564;60;9;Ateities;1888;845
1565;60;10;Kalnų;1099;512
1566;60;11;Lakštingalų;2143;1066
1567;60;12;Lietavos;2580;1133
1568;60;13;Baldininkų;1250;518
1569;60;14;Ruklos;1473;485
1570;60;15;Bukonių;713;283
1571;60;16;Liepių;685;224
1572;60;17;Batėgalos;571;248
1573;60;18;Čičinų;802;277
1574;60;19;Kulvos;597;256
1575;60;20;Juškonių;413;209
1576;60;21;Kuigalių;499;139
1577;60;22;Žeimių;1019;404
1578;60;23;Panoterių;553;262
1579;60;24;Šilų;1096;385
1580;60;25;Upninkų;1303;439
1581;60;26;Užusalių;1983;764
1582;60;27;Šveicarijos;1762;666
1583;61;1;S.Daukanto;1693;781
1584;61;2;Anykščių;1436;720
1585;61;3;Maironio;2037;1020
1586;61;4;J.Basanavičiaus;1048;524
1587;61;5;Vytauto;1119;524
1588;61;6;Kęstučio;955;429
1589;61;7;Klaipėdos;1085;530
1590;61;8;Transporto;1005;409
1591;61;9;Kauno;1358;520
1592;61;10;Smėlių;1693;738
1593;61;11;Krekšlių;2502;1251
1594;61;12;Linų;3218;1509
1595;61;13;Pivonijos;2376;1072
1596;61;14;Pašilės;962;462
1597;61;15;Siesikų;660;308
1598;61;16;Petronių;424;208
1599;61;17;Tulpiakiemio;359;142
1600;61;18;Taujėnų;800;362
1601;61;19;Balelių;388;219
1602;61;20;Lėno;302;177
1603;61;21;Vidiškių;1628;662
1604;61;22;Rečionių;922;401
1605;61;23;Deltuvos;1000;437
1606;61;24;Dainavos;738;283
1607;61;25;Jakutiškių;773;295
1608;61;26;Lyduokių;518;237
1609;61;27;Nuotekų;413;152
1610;61;28;Pabaisko;508;227
1611;61;29;Kulniškių;378;195
1612;61;30;Šešuolių;423;204
1613;61;31;Liaušių;461;258
1614;61;32;Antakalnio;426;173
1615;61;33;Krikštėnų;372;196
1616;61;34;Laičių;639;290
1617;61;35;Veprių;816;421
1618;61;36;Sližių;339;171
1619;61;37;Želvos;613;298
1620;61;38;Laumėnų;289;187
1621;61;39;Tolučių;255;157
1622;61;40;Žemaitkiemio;799;325
1623;62;1;Viešvilės;1055;463
1624;62;2;Smalininkų;1298;586
1625;62;3;Jurbarkų;1595;655
1626;62;4;Rotulių;626;292
1627;62;5;Žindaičių;661;240
1628;62;6;Eržvilko;603;280
1629;62;7;Pašaltuonio;366;185
1630;62;8;Lybiškių;591;244
1631;62;9;Kartupių;463;177
1632;62;10;Rutkiškių;363;142
1633;62;11;Pavidaujo;393;156
1634;62;12;Girdžių;810;326
1635;62;13;Vadžgirio;764;315
1636;62;14;Šimkaičių;386;182
1637;62;15;Paulių;335;134
1638;62;16;Volungiškės;286;128
1639;62;17;Juodaičių;402;218
1640;62;18;Armeniškių;409;173
1641;62;19;Seredžiaus;919;423
1642;62;20;Klausučių;985;356
1643;62;21;Gricių;183;85
1644;62;22;Tamošių;374;168
1645;62;23;Veliuonos;974;487
1646;62;24;Skaudvilės;1710;817
1647;62;24;Stakių;320;127
1648;62;25;Adakavo;971;346
1649;62;25;Raudonės;1012;442
1650;62;26;Pilies;639;267
1651;62;26;Trepų;471;214
1652;62;27;Skirsnemunės;1170;513
1653;62;27;Vaidilų;619;240
1654;62;28;Dariaus ir Girėno;2297;1034
1655;62;29;Vydūno;2797;1169
1656;62;30;Vytauto Didžiojo;2771;1237
1657;62;31;Naujamiesčio;2667;1086
1658;63;1;Kalvarijos Vakarinė;1919;877
1659;63;1;Kazlų Rūdos;1345;635
1660;63;2;Kalvarijos Rytinė;1922;796
1661;63;2;Pušų;2234;1002
1662;63;3;Jungėnų;1145;434
1663;63;3;Mindaugo;1627;745
1664;63;4;Brukų;328;135
1665;63;4;Liepų;598;300
1666;63;5;Bagotosios;559;210
1667;63;5;Sūsninkų;298;125
1668;63;6;Antanavo;675;289
1669;63;6;Mockų;349;141
1670;63;7;Jusevičių;762;294
1671;63;7;Višakio Rūdos;421;195
1672;63;8;Jūrės;646;291
1673;63;8;Sangrūdos;566;293
1674;63;9;Jūrės;407;166
1675;63;9;Radiškės;333;111
1676;63;10;Plutiškių;584;185
1677;63;10;Salaperaugio;348;126
1678;63;11;Ąžuolų Būdos;955;405
1679;63;11;Liubavo;381;169
1680;63;12;Bebruliškės;401;147
1681;63;12;Brazavo;331;141
1682;63;13;Būdos;448;181
1683;63;13;Jurgežerių;343;120
1684;63;14;Jankų;608;279
1685;63;14;Tarprubežių;352;147
1686;63;15;Akmenynų;334;158
1687;63;16;Kampinių;362;157
1688;63;16;Mokolų kaimo;1372;512
1689;63;17;Aistiškių;364;169
1690;63;17;Šunskų;819;273
1691;63;18;Sasnavos;943;381
1692;63;19;Puskelnių;673;308
1693;63;20;Smilgių;474;146
1694;63;21;Baraginės;1254;461
1695;63;22;Patašinės;1163;442
1696;63;23;Igliškėlių;418;147
1697;63;24;Igliaukos;1120;461
1698;63;25;Šventragio;401;169
1699;63;26;Gudelių;635;229
1700;63;27;Daugirdų;277;117
1701;63;28;Daukšių;264;111
1702;63;29;Padovinio;513;191
1703;63;30;Liepynų;373;166
1704;63;31;Želsvos;914;356
1705;63;32;Liudvinavo;923;434
1706;63;33;Netičkampio;541;218
1707;63;34;Valavičių;630;256
1708;63;35;Balsupių;939;351
1709;63;36;Varnupių;214;97
1710;63;37;Liucinavo;321;103
1711;63;38;Meškučių;1011;416
1712;63;39;Kūlokų;220;114
1713;63;40;Dženčialaukos;305;138
1714;63;41;Gavaltuvos;371;146
1715;63;42;Naujienos;191;94
1716;63;43;Užgirių;274;119
1717;64;1;Žiburio;1745;838
1718;64;2;Varpo;2170;1010
1719;64;3;Aušros;1389;691
1720;64;4;Barzdų;493;206
1721;64;5;Baltrušių;401;190
1722;64;6;Būblelių;466;184
1723;64;7;Panovių;560;259
1724;64;8;Gelgaudiškio;2588;970
1725;64;9;Plokščių;855;400
1726;64;10;Griškabūdžio;868;420
1727;64;11;Degutinės;330;181
1728;64;12;Patašinės;574;200
1729;64;13;Paluobių;489;230
1730;64;16;Kidulių;1570;686
1731;64;17;Voverių;531;206
1732;64;19;Sudargo;831;389
1733;64;20;Kriūkų;1060;452
1734;64;21;Gerdžiūnų;753;319
1735;64;22;Lekėčių;1090;459
1736;64;23;Daržininkų;481;179
1737;64;23;Mikytų;379;149
1738;64;24;Lukšių;1630;695
1739;64;25;Liepalotų;670;248
1740;64;25;Sūdavos;1154;389
1741;64;26;Sintautų;583;313
1742;64;27;Veršių;561;214
1743;64;28;Keturnaujienos;411;213
1744;64;29;Žvirgždaičių;575;283
1745;64;30;Slavikų;663;291
1746;64;31;Gotlybiškių;374;158
1747;64;32;Duobiškių;203;86
1748;64;33;Išdagų;581;238
1749;64;34;Giedručių;840;350
1750;64;35;Ritinių;337;143
1751;64;36;Girėnų;983;511
1752;64;37;Briedžių;497;231
1753;64;38;Kudirkos Naumiesčio;1583;766
1754;64;43;Slabadų;280;158
1755;65;1;Angirių;197;112
1756;65;3;Ažytėnų;434;230
1757;65;4;Babtų;2033;967
1758;65;5;Beinaičių;429;223
1759;65;5;Pagynės;744;294
1760;65;6;Panevėžiuko;1106;366
1761;65;7;Čekiškės;927;422
1762;65;8;Liučiūnų;653;252
1763;65;9;Domeikavos;3197;1697
1764;65;9;Josvainių;1717;898
1765;65;10;Neries;1763;837
1766;65;11;Voškonių;833;331
1767;65;12;Lapių;2141;895
1768;65;13;Krakių;952;433
1769;65;14;Kunionių;613;287
1770;65;15;Labūnavos;893;452
1771;65;17;Langakių;361;227
1772;65;20;Medėkšių;549;241
1773;65;21;Meironiškio;434;210
1774;65;23;Raudondvario;2411;1233
1775;65;24;Batniavos;1159;479
1776;65;24;Nociūnų;443;200
1777;65;26;Paaluonio;277;170
1778;65;28;Pajieslio;510;182
1779;65;30;Pašušvio;435;208
1780;65;31;Pelėdnagių;995;490
1781;65;32;Pelutavos;360;182
1782;65;33;Užliedžių;1745;822
1783;65;34;Pernaravos;407;189
1784;65;34;Vandžiogalos;1473;579
1785;65;35;Padauguvos;341;123
1786;65;36;Saulėtekių;658;247
1787;65;37;Daugėliškių;443;153
1788;65;37;Saviečių;231;94
1789;65;40;Skaistgirių;301;157
1790;65;45;Kulautuvos;1250;703
1791;65;46;Vilkijos;1340;505
1792;65;48;Žalgirio;2133;985
1793;65;49;Vainikų;444;187
1794;65;50;Mokyklos;1089;451
1795;66;1;Mastaičių;1305;612
1796;66;2;Pažėrų;696;270
1797;66;13;Juragių;748;294
1798;66;14;Ilgakiemio;1086;528
1799;66;15;Teleičių;1855;904
1800;66;16;Karmėlavos;2826;1114
1801;66;17;Ramučių;2226;1121
1802;66;18;Neveronių;2665;1136
1803;66;19;Universiteto;1021;502
1804;66;20;Akademijos;1546;977
1805;66;21;Ringaudų;2932;1501
1806;66;26;Nemuno;843;311
1807;66;28;Šlienavos;1855;699
1808;66;29;Girionių;1872;855
1809;66;30;Taurakiemio;1513;603
1810;66;38;Zapyškio;1368;687
1811;66;39;Altoniškių;701;281
1812;66;40;Ežerėlio;1684;757
1813;66;41;Garliavos;2634;1270
1814;66;42;Liepų;2926;1418
1815;66;43;Jonučių;2958;1321
1816;66;44;Kačerginės;648;398
1817;66;47;Linksmakalnio;569;281
1818;66;49;Meno mokyklos;3111;1451
1819;67;1;Birštono m.;2633;1436
1820;67;1;Dariaus ir Girėno;2818;1457
1821;67;2;Birštono vienkiemio;1181;570
1822;67;2;J.Basanavičiaus;2093;1042
1823;67;3;Kęstučio;1372;672
1824;67;3;Nemajūnų;555;213
1825;67;4;Statybininkų;2732;1333
1826;67;5;Žemaitkiemio;388;172
1827;67;6;Šiauliškių;613;263
1828;67;7;Išlaužo;810;404
1829;67;8;Naujosios Ūtos;422;196
1830;67;9;Jiestrakio;497;200
1831;67;10;Klebiškio;475;230
1832;67;11;Šilavoto;602;215
1833;67;13;Skriaudžių;1094;442
1834;67;14;Juodbūdžio;552;240
1835;67;15;Veiverių;1548;779
1836;67;16;Balbieriškio miestelio;919;462
1837;67;17;Jiezno miesto;1125;595
1838;67;18;Jiezno kaimiškoji;858;387
1839;67;19;Kašonių;717;330
1840;67;20;Vėžionių;260;116
1841;67;21;Ašmintos;659;244
1842;67;22;Strielčių;837;346
1843;67;23;Balbieriškio kaimiškoji;775;268
1844;67;24;Paprūdžių;626;246
1845;67;25;Žiūronių;322;117
1846;67;29;Pakuonio;916;488
1847;67;30;Purvininkų;245;116
1848;67;31;Vyšniūnų;748;338
1849;67;32;Užuguosčio;390;183
1850;67;33;Pieštuvėnų;578;220
1851;67;34;Stakliškių;871;359
1852;68;1;Vilkaviškio  rytų;2684;1345
1853;68;2;Vilkaviškio pietų;2536;1162
1854;68;3;Vilkaviškio vakarų;2112;1011
1855;68;4;Vilkaviškio šiaurės;3181;1504
1856;68;5;Kybartų rytų;2551;989
1857;68;6;Kybartų vakarų;2557;1006
1858;68;7;Virbalio;1059;454
1859;68;8;Rimavičių;158;62
1860;68;9;Bartninkų;550;199
1861;68;10;Lakštučių;565;220
1862;68;11;Pašeimenių;395;148
1863;68;12;Piliakalnių;311;91
1864;68;13;Gižų;694;315
1865;68;14;Bačkiškių;420;176
1866;68;15;Karklinių;662;208
1867;68;16;Keturvalakių;392;142
1868;68;17;Gudkaimio;654;254
1869;68;18;Lauckaimio;339;138
1870;68;19;Matlaukio;680;296
1871;68;20;Šiaudiniškių;335;170
1872;68;21;Vilkupių;157;95
1873;68;22;Virbalio kaimiškoji;675;271
1874;68;24;Klausučių;667;280
1875;68;26;Karalkrėslio;505;169
1876;68;27;Pajevonio;835;329
1877;68;28;Alksnėnų;423;172
1878;68;29;Opšrūtų;311;102
1879;68;30;Paežerių;662;246
1880;68;31;Pilviškių;2377;947
1881;68;32;Ramoniškių;463;208
1882;68;33;Alvito;1285;572
1883;68;34;Karalių;1046;440
1884;68;35;Klampučių;394;138
1885;68;36;Serdokų;310;161
1886;68;37;Uosių;632;275
1887;68;38;Gražiškių;848;303
1888;68;39;Kaupiškių;401;135
1889;68;40;Vištyčio;672;299
1890;68;41;Vartų;199;79
1891;68;42;Pūstapėdžių;587;218
1892;68;44;Stirniškių;635;269
1893;69;2;Praniūnų;761;328
1894;69;3;Genių;410;196
1895;69;4;Miklusėnų;1249;566
1896;69;5;Santaikos;1249;560
1897;69;6;Kolegijos;3307;1516
1898;69;6;Luksnėnų;640;297
1899;69;8;Geištarų;1158;426
1900;69;9;Miroslavo;1371;492
1901;69;12;Parėčėnų;428;178
1902;69;12;Putinų;2303;1071
1903;69;13;Papėčių;150;85
1904;69;13;Šaltinių;2400;1124
1905;69;14;Kumečių;514;245
1906;69;14;Ūdrijos;1413;438
1907;69;15;Alytaus dujų ūkio;1630;682
1908;69;15;Vankiškių;493;219
1909;69;16;Pramonės;1506;520
1910;69;16;Simno;1533;696
1911;69;17;Mergalaukio;469;172
1912;69;18;Kalesninkų;424;144
1913;69;19;Kavalčiukų;245;103
1914;69;20;Ąžuolinių;429;147
1915;69;21;Verebiejų;473;176
1916;69;22;Gluosninkų;181;53
1917;69;23;Krokialaukio;888;390
1918;69;24;Ūdrijos;589;218
1919;69;25;Santaikos;543;200
1920;69;26;Punios;633;267
1921;69;27;Raižių;287;99
1922;69;28;Vaisodžių;687;263
1923;69;29;Žagarių;242;113
1924;69;30;Butrimonių;1102;417
1925;69;31;Vanagėlių;281;132
1926;69;32;Eičiūnų;566;248
1927;69;33;Pivašiūnų;497;248
1928;69;34;Mikalavo;212;117
1929;69;35;Junčionių;231;101
1930;69;36;Jurgelionių;394;147
1931;69;37;Kedonių;194;93
1932;69;38;Daugų;1891;895
1933;69;39;Rodžios;97;54
1934;69;40;Vaikantonių;517;240
1935;69;41;Rimėnų;415;114
1936;69;42;Meškučių;116;54
1937;69;43;Pocelonių;204;83
1938;69;44;Alytaus;808;278
1939;69;45;Venciūnų;891;349
1940;69;46;Alovės;723;374
1941;69;47;Ilgų;268;126
1942;69;48;Makniūnų;460;216
1943;69;49;Ryliškių;376;203
1944;69;50;Nemunaičio;1095;408
1945;70;1;Puodžių;527;201
1946;70;2;Žilinų;580;273
1947;70;3;Dubičių;600;190
1948;70;4;Panočių;597;196
1949;70;5;Kabelių;310;168
1950;70;6;Marcinkonių;620;293
1951;70;7;Margionių;263;127
1952;70;8;Puvočių;132;80
1953;70;9;Žiūrų;141;90
1954;70;10;Butrimonių;856;400
1955;70;10;Krūminių;480;150
1956;70;11;Jančiūnų;460;262
1957;70;11;Matuizų;1375;615
1958;70;12;Eišiškių;2383;1079
1959;70;13;Gudakiemio;248;89
1960;70;13;Jurzdikos;624;338
1961;70;14;Gornostajiškių;710;383
1962;70;14;Kibyšių;299;114
1963;70;15;Kalesninkų;1047;461
1964;70;15;Merkinės;1499;726
1965;70;16;Panaros;260;146
1966;70;16;Purvėnų;724;338
1967;70;17;Dainavos;804;526
1968;70;17;Vilkiautinio;439;171
1969;70;18;Pabarės;775;465
1970;70;18;Pilvingių;401;184
1971;70;19;Tetėnų;470;238
1972;70;24;Daržininkų;248;108
1973;70;25;Dargužių;331;163
1974;70;26;Valkininkų;870;435
1975;70;27;Pušelės;617;292
1976;70;28;Gudžių;468;221
1977;70;29;Nedzingės;292;134
1978;70;30;Perlojos;625;295
1979;70;31;Sarapiniškių;328;171
1980;70;32;Tolkūnų;405;142
1981;70;33;Krivilių;450;200
1982;70;34;Vydenių;812;309
1983;70;35;Dailidžių;315;168
1984;70;35;Rudnios;314;161
1985;70;36;Parko;2827;1260
1986;70;37;Dzūkų;2644;1186
1987;70;37;Tausiūnų;235;154
1988;70;38;Šilo;2817;1359
1989;70;39;Senosios Varėnos;1108;491
1990;71;1;Avižienių;723;372
1991;71;1;Senamiesčio;1638;781
1992;71;2;Bartelių;173;100
1993;71;2;Naujamiesčio;1625;891
1994;71;3;Atgimimo;2099;1181
1995;71;3;Bugiedos;95;46
1996;71;4;Būdviečio;335;138
1997;71;4;Kloniškių;2178;845
1998;71;5;Dumblio;450;203
1999;71;5;Kalviškės;3448;1601
2000;71;6;Eglės;1722;743
2001;71;6;Kapčiamiesčio;922;392
2002;71;7;A.Kirsnos;602;280
2003;71;7;Ratnyčios;1108;520
2004;71;8;Grūto;274;113
2005;71;8;Kirsnos;413;163
2006;71;9;Krikštonių;358;217
2007;71;9;Švendubrės;372;174
2008;71;10;Krosnos;832;397
2009;71;10;Viečiūnų;1481;577
2010;71;11;Kuklių;534;247
2011;71;11;Neravų;841;382
2012;71;12;Kučiūnų;682;336
2013;71;12;Leipalingio;1995;778
2014;71;13;Lipliūnų;204;100
2015;71;13;Vytautų;299;160
2016;71;14;Lazdijų;4750;2141
2017;71;14;Ricielių;971;424
2018;71;15;Metelių;286;141
2019;71;16;Nemajūnų;324;156
2020;71;17;Noragėlių;317;115
2021;71;18;Petroškų;234;103
2022;71;19;Rudaminos;459;211
2023;71;20;Seiliūnų;337;135
2024;71;21;Seirijų;1327;650
2025;71;22;Stebulių;364;198
2026;71;23;Šeštokų;1051;379
2027;71;24;Šventežerio;851;391
2028;71;25;Teizų;532;234
2029;71;26;Verstaminų;401;206
2030;71;27;Veisiejų;2130;914
2031;71;28;Viktarinos;344;161
2032;71;29;Žagarių;276;129
2033;71;33;Varnėnų;378;169
