minor_gid;org_id;votes
86;9;390
86;7;240
86;6;126
86;3;72
86;13;63
86;12;52
86;14;35
86;11;18
86;15;18
86;5;16
86;10;9
86;1;9
86;4;2
86;2;1
87;9;282
87;8;251
87;7;236
87;6;146
87;14;37
87;13;34
87;12;31
87;3;19
87;5;16
87;11;10
87;1;6
87;10;5
87;15;4
87;4;3
87;2;3
88;9;371
88;8;371
88;7;305
88;6;205
88;13;48
88;12;47
88;14;39
88;3;27
88;5;19
88;11;19
88;1;19
88;15;10
88;10;8
88;2;8
88;4;4
89;9;467
89;8;439
89;7;401
89;6;166
89;13;65
89;14;55
89;12;55
89;3;33
89;5;22
89;11;19
89;1;16
89;15;10
89;10;8
89;2;5
89;4;2
90;8;444
90;9;404
90;7;393
90;6;205
90;13;58
90;12;52
90;14;46
90;3;34
90;11;27
90;5;22
90;15;11
90;1;8
90;10;4
90;4;4
90;2;2
91;9;687
91;8;655
91;7;507
91;6;204
91;13;93
91;14;91
91;12;56
91;3;41
91;11;26
91;1;25
91;5;20
91;15;14
91;2;12
91;10;8
91;4;7
92;8;651
92;9;579
92;7;565
92;6;275
92;14;94
92;12;76
92;13;71
92;3;36
92;11;25
92;5;24
92;15;21
92;1;18
92;10;9
92;2;5
92;4;3
93;9;514
93;8;512
93;7;452
93;6;230
93;13;82
93;14;59
93;12;56
93;3;43
93;1;24
93;11;22
93;5;11
93;2;7
93;4;5
93;15;5
93;10;5
94;8;417
94;9;395
94;7;279
94;6;136
94;14;63
94;13;54
94;3;44
94;12;39
94;11;20
94;5;13
94;15;12
94;1;12
94;10;8
94;4;3
94;2;3
95;9;587
95;8;564
95;7;432
95;6;263
95;13;109
95;12;68
95;14;56
95;3;53
95;11;37
95;5;27
95;1;26
95;15;12
95;10;8
95;4;5
95;2;3
96;8;318
96;9;305
96;7;284
96;6;103
96;13;54
96;12;39
96;14;34
96;3;28
96;5;16
96;11;14
96;1;13
96;15;12
96;10;6
96;2;2
96;4;0
97;8;299
97;9;246
97;7;212
97;6;133
97;12;38
97;13;34
97;3;25
97;14;20
97;1;13
97;15;8
97;5;8
97;11;8
97;10;3
97;2;3
97;4;1
98;9;518
98;8;492
98;7;483
98;6;148
98;12;69
98;13;57
98;14;52
98;3;47
98;1;20
98;5;14
98;15;11
98;11;11
98;10;8
98;2;5
98;4;3
99;8;357
99;7;308
99;9;294
99;6;116
99;13;45
99;12;32
99;14;30
99;3;27
99;5;21
99;1;11
99;15;7
99;11;5
99;2;4
99;10;4
99;4;0
100;8;508
100;9;442
100;7;356
100;6;191
100;13;53
100;14;44
100;12;44
100;3;41
100;11;22
100;5;17
100;1;16
100;15;9
100;2;8
100;4;6
100;10;3
101;8;621
101;9;546
101;7;503
101;6;181
101;13;124
101;3;72
101;12;68
101;14;56
101;11;25
101;5;22
101;1;16
101;15;16
101;2;10
101;10;6
101;4;3
102;9;779
102;8;613
102;7;527
102;6;213
102;13;109
102;3;103
102;14;92
102;12;91
102;5;36
102;15;26
102;1;21
102;11;20
102;2;11
102;10;8
102;4;5
103;9;661
103;8;620
103;7;472
103;6;169
103;3;84
103;13;83
103;14;57
103;12;53
103;5;31
103;11;24
103;15;20
103;1;16
103;2;8
103;10;7
103;4;5
104;8;735
104;9;659
104;7;470
104;6;206
104;13;121
104;12;75
104;3;72
104;14;60
104;11;35
104;5;31
104;1;17
104;15;17
104;10;14
104;2;11
104;4;10
105;9;609
105;8;580
105;7;489
105;6;192
105;13;88
105;12;83
105;3;78
105;14;59
105;5;25
105;1;19
105;11;14
105;15;14
105;2;8
105;4;6
105;10;6
106;9;590
106;8;565
106;7;408
106;6;157
106;3;85
106;12;67
106;13;62
106;14;48
106;11;35
106;5;35
106;1;22
106;10;16
106;15;9
106;2;7
106;4;6
107;8;615
107;9;566
107;7;395
107;6;225
107;13;125
107;12;96
107;3;88
107;14;60
107;1;29
107;5;28
107;11;21
107;15;13
107;2;12
107;10;9
107;4;3
108;9;653
108;8;609
108;7;430
108;6;152
108;13;95
108;3;87
108;14;77
108;12;75
108;5;34
108;11;26
108;15;21
108;1;17
108;2;12
108;4;11
108;10;11
109;8;990
109;9;800
109;7;449
109;6;366
109;3;135
109;13;112
109;12;98
109;14;69
109;11;52
109;5;40
109;1;29
109;15;24
109;10;22
109;2;14
109;4;6
110;8;900
110;9;674
110;7;511
110;6;298
110;13;117
110;3;89
110;12;84
110;14;61
110;11;44
110;5;28
110;15;22
110;1;18
110;10;15
110;2;10
110;4;5
111;8;790
111;9;466
111;7;310
111;6;270
111;3;102
111;12;79
111;13;57
111;14;52
111;5;26
111;1;18
111;15;17
111;11;15
111;2;12
111;10;11
111;4;1
112;8;261
112;9;182
112;6;119
112;7;104
112;13;79
112;3;24
112;12;23
112;14;17
112;1;9
112;2;8
112;15;7
112;11;7
112;5;7
112;4;2
112;10;1
113;9;522
113;8;499
113;7;386
113;6;222
113;14;99
113;13;89
113;12;53
113;3;29
113;11;27
113;5;25
113;1;24
113;15;18
113;10;10
113;2;7
113;4;6
114;8;460
114;9;444
114;7;294
114;6;221
114;14;84
114;13;72
114;12;50
114;3;38
114;5;25
114;11;17
114;10;13
114;15;12
114;2;9
114;1;9
114;4;3
115;9;462
115;8;455
115;6;297
115;7;278
115;14;76
115;13;67
115;12;57
115;3;38
115;5;23
115;11;19
115;1;12
115;15;10
115;4;9
115;10;9
115;2;6
116;8;311
116;9;244
116;6;218
116;7;169
116;14;47
116;13;38
116;12;37
116;5;26
116;3;21
116;1;16
116;11;10
116;15;9
116;10;6
116;4;2
116;2;2
117;9;314
117;8;268
117;7;186
117;6;96
117;14;48
117;13;48
117;12;17
117;3;15
117;5;13
117;10;9
117;11;8
117;15;7
117;2;3
117;1;3
117;4;2
118;8;347
118;9;340
118;7;239
118;6;225
118;13;56
118;14;45
118;12;36
118;3;19
118;11;19
118;5;19
118;1;16
118;2;4
118;15;3
118;10;3
118;4;1
119;9;320
119;7;260
119;8;244
119;6;127
119;14;55
119;12;32
119;13;30
119;3;17
119;5;13
119;11;10
119;1;9
119;15;7
119;10;4
119;2;3
119;4;1
120;9;305
120;8;258
120;7;176
120;6;127
120;14;42
120;12;40
120;13;26
120;3;17
120;5;14
120;11;11
120;15;9
120;1;7
120;4;6
120;2;2
120;10;0
121;9;278
121;8;255
121;7;173
121;6;98
121;13;38
121;14;35
121;12;24
121;3;17
121;11;12
121;5;11
121;1;9
121;15;4
121;4;4
121;2;1
121;10;1
122;9;353
122;8;311
122;6;201
122;7;151
122;14;46
122;13;35
122;12;31
122;3;18
122;5;18
122;1;16
122;15;13
122;11;10
122;2;5
122;4;4
122;10;2
123;9;355
123;8;277
123;7;208
123;6;159
123;14;60
123;12;38
123;13;27
123;3;26
123;11;24
123;5;18
123;1;14
123;15;9
123;4;4
123;2;4
123;10;1
124;9;291
124;8;286
124;7;232
124;6;123
124;14;66
124;12;29
124;3;28
124;13;25
124;5;17
124;11;16
124;15;11
124;1;9
124;10;5
124;4;1
124;2;1
125;9;362
125;8;315
125;7;212
125;6;168
125;14;48
125;13;37
125;12;25
125;3;19
125;5;16
125;11;14
125;1;12
125;15;7
125;10;7
125;2;5
125;4;2
126;9;327
126;8;309
126;7;253
126;6;166
126;13;60
126;14;55
126;12;34
126;3;32
126;11;18
126;1;12
126;5;11
126;2;8
126;15;7
126;4;7
126;10;4
127;9;293
127;8;281
127;7;208
127;6;143
127;14;45
127;13;43
127;12;38
127;3;24
127;5;20
127;11;17
127;1;9
127;10;9
127;2;7
127;15;5
127;4;1
128;9;328
128;8;271
128;7;208
128;6;135
128;14;50
128;13;40
128;12;30
128;3;26
128;5;23
128;1;14
128;2;7
128;15;6
128;11;4
128;10;4
128;4;2
129;9;395
129;8;290
129;7;237
129;6;147
129;13;58
129;14;47
129;12;45
129;3;33
129;5;16
129;11;13
129;15;12
129;1;7
129;4;3
129;10;3
129;2;1
130;9;265
130;8;237
130;7;210
130;6;107
130;13;51
130;14;33
130;12;30
130;3;17
130;11;15
130;5;14
130;2;8
130;15;6
130;10;4
130;1;2
130;4;0
131;9;457
131;8;406
131;7;405
131;6;187
131;14;73
131;13;51
131;3;45
131;11;34
131;12;29
131;5;19
131;1;15
131;15;13
131;10;6
131;2;4
131;4;2
132;9;380
132;7;349
132;8;343
132;6;145
132;13;49
132;12;44
132;3;43
132;14;42
132;1;20
132;10;13
132;11;13
132;5;12
132;2;7
132;15;5
132;4;3
133;9;555
133;8;528
133;7;334
133;6;283
133;3;77
133;12;75
133;13;55
133;14;36
133;5;26
133;11;23
133;1;18
133;15;14
133;2;12
133;10;7
133;4;2
134;9;602
134;8;601
134;7;524
134;6;279
134;12;113
134;3;99
134;14;84
134;13;76
134;11;32
134;5;28
134;1;17
134;15;17
134;2;9
134;4;8
134;10;8
135;7;272
135;9;258
135;8;239
135;6;75
135;14;65
135;13;56
135;3;31
135;12;26
135;11;15
135;5;11
135;1;7
135;15;3
135;4;1
135;2;1
135;10;0
136;9;438
136;8;322
136;7;275
136;6;201
136;13;66
136;14;59
136;12;50
136;3;40
136;5;20
136;1;13
136;11;11
136;15;8
136;4;6
136;2;4
136;10;3
137;8;522
137;7;507
137;9;487
137;6;119
137;3;109
137;13;108
137;12;57
137;14;45
137;1;20
137;5;19
137;15;18
137;11;14
137;10;10
137;2;8
137;4;4
138;7;271
138;9;194
138;8;112
138;6;47
138;14;31
138;13;30
138;12;25
138;3;7
138;11;7
138;1;3
138;2;3
138;5;2
138;4;2
138;10;1
138;15;1
139;8;644
139;9;448
139;7;256
139;6;186
139;13;71
139;3;63
139;12;58
139;14;41
139;1;31
139;11;26
139;15;18
139;5;13
139;4;10
139;2;7
139;10;7
140;8;493
140;9;486
140;7;375
140;6;286
140;12;77
140;13;72
140;3;61
140;14;56
140;11;28
140;5;22
140;15;14
140;1;13
140;10;5
140;2;2
140;4;2
141;8;668
141;9;603
141;7;371
141;6;266
141;13;91
141;12;68
141;11;42
141;14;41
141;3;40
141;5;34
141;1;21
141;15;17
141;2;9
141;10;6
141;4;3
142;8;712
142;9;591
142;6;379
142;7;323
142;13;94
142;12;76
142;3;52
142;11;50
142;14;41
142;5;37
142;15;21
142;1;19
142;10;13
142;2;10
142;4;0
143;9;479
143;8;422
143;7;368
143;6;222
143;13;88
143;14;55
143;3;44
143;12;41
143;5;19
143;11;13
143;15;9
143;1;9
143;2;5
143;10;4
143;4;2
144;7;199
144;9;131
144;8;91
144;13;53
144;14;34
144;6;17
144;12;9
144;3;7
144;10;6
144;15;4
144;11;3
144;1;2
144;5;2
144;2;0
144;4;0
145;7;382
145;9;227
145;8;204
145;14;85
145;13;59
145;6;53
145;12;23
145;3;13
145;11;11
145;10;9
145;5;6
145;2;5
145;4;4
145;1;3
145;15;2
146;7;237
146;8;191
146;9;189
146;14;51
146;6;39
146;13;33
146;3;16
146;12;16
146;10;7
146;11;5
146;15;3
146;5;2
146;1;2
146;2;1
146;4;1
147;7;237
147;9;229
147;8;145
147;14;83
147;6;46
147;13;43
147;12;19
147;11;8
147;1;7
147;3;7
147;5;6
147;4;4
147;10;3
147;15;2
147;2;1
148;8;288
148;7;269
148;9;176
148;13;75
148;14;55
148;6;55
148;3;20
148;12;20
148;11;11
148;5;8
148;1;7
148;15;6
148;10;6
148;2;3
148;4;1
149;7;332
149;8;313
149;9;265
149;14;79
149;6;63
149;13;46
149;11;22
149;3;15
149;12;14
149;1;11
149;5;8
149;10;6
149;15;6
149;2;4
149;4;0
150;7;235
150;8;134
150;9;113
150;13;36
150;14;25
150;6;25
150;12;19
150;2;8
150;10;5
150;3;5
150;11;2
150;1;1
150;4;1
150;15;1
150;5;0
151;7;282
151;9;139
151;13;106
151;8;99
151;6;32
151;14;19
151;12;6
151;10;6
151;11;4
151;3;3
151;5;3
151;4;3
151;2;2
151;1;2
151;15;0
152;7;374
152;9;146
152;8;140
152;13;97
152;6;30
152;14;27
152;10;11
152;12;10
152;3;6
152;15;6
152;5;5
152;1;4
152;2;3
152;11;3
152;4;1
153;7;257
153;9;85
153;8;64
153;13;44
153;14;17
153;12;11
153;6;9
153;10;8
153;5;5
153;4;4
153;1;3
153;11;3
153;3;3
153;2;0
153;15;0
154;7;404
154;9;145
154;8;93
154;13;53
154;14;34
154;6;18
154;10;15
154;12;10
154;3;7
154;1;7
154;4;5
154;15;3
154;5;2
154;2;2
154;11;1
155;7;494
155;9;245
155;8;131
