minor_gid;org_id;votes
8;9;30
8;8;30
8;7;25
8;13;16
8;11;10
8;12;7
8;15;6
8;20;4
8;22;4
8;14;3
8;21;3
8;17;2
8;16;2
8;23;2
8;19;2
8;18;1
8;24;0
9;1;370
9;2;201
9;3;105
9;4;86
9;10;70
9;9;59
9;6;57
9;5;37
9;7;25
9;8;24
9;13;23
9;14;13
9;15;10
9;11;10
9;12;8
9;16;7
9;17;6
9;22;3
9;18;2
9;19;2
9;20;2
9;21;2
9;23;2
9;24;0
10;1;231
10;2;124
10;3;121
10;4;52
10;7;37
10;10;32
10;6;31
10;5;30
10;9;29
10;13;19
10;14;12
10;8;11
10;12;11
10;11;10
10;15;7
10;18;4
10;17;3
10;24;2
10;22;2
10;16;2
10;20;1
10;19;0
10;21;0
10;23;0
11;1;380
11;2;212
11;3;149
11;10;98
11;4;81
11;6;63
11;8;50
11;9;46
11;13;40
11;5;38
11;7;36
11;11;26
11;12;24
11;15;16
11;14;15
11;17;8
11;20;7
11;16;7
11;23;5
11;19;4
11;18;3
11;21;1
11;24;1
11;22;0
12;1;318
12;2;148
12;10;103
12;6;84
12;3;70
12;5;57
12;4;44
12;8;41
12;9;22
12;11;21
12;7;19
12;13;15
12;12;9
12;21;5
12;20;5
12;14;5
12;15;5
12;17;5
12;22;4
12;23;4
12;19;3
12;24;2
12;16;2
12;18;1
13;1;157
13;2;127
13;3;55
13;10;54
13;6;44
13;4;44
13;8;27
13;9;16
13;7;14
13;5;14
13;13;13
13;21;11
13;17;6
13;15;5
13;11;5
13;22;3
13;12;2
13;19;1
13;23;1
13;16;0
13;20;0
13;18;0
13;14;0
13;24;0
14;1;410
14;10;176
14;2;170
14;6;143
14;3;125
14;4;97
14;8;84
14;5;61
14;9;55
14;14;25
14;11;24
14;7;23
14;15;19
14;13;18
14;12;16
14;22;12
14;19;9
14;16;7
14;17;7
14;18;4
14;23;4
14;21;3
14;20;2
14;24;2
15;1;465
15;10;254
15;6;210
15;2;192
15;4;112
15;3;111
15;8;106
15;5;64
15;9;45
15;11;32
15;13;28
15;12;28
15;14;22
15;16;21
15;7;12
15;17;12
15;15;12
15;22;9
15;21;8
15;23;8
15;18;4
15;20;4
15;19;3
15;24;0
16;1;355
16;3;106
16;10;97
16;4;82
16;2;78
16;6;76
16;8;64
16;5;34
16;7;27
16;9;25
16;13;23
16;11;22
16;12;13
16;14;12
16;17;10
16;21;7
16;15;5
16;19;5
16;16;4
16;23;4
16;18;3
16;22;3
16;20;2
16;24;0
17;1;126
17;10;95
17;6;94
17;2;70
17;8;61
17;4;40
17;3;26
17;17;21
17;5;20
17;9;16
17;11;14
17;13;13
17;14;11
17;7;11
17;12;10
17;15;6
17;22;3
17;23;2
17;21;1
17;18;1
17;20;1
17;16;1
17;19;1
17;24;0
18;1;327
18;3;70
18;2;60
18;10;54
18;8;49
18;4;43
18;5;40
18;6;35
18;13;28
18;7;27
18;9;25
18;12;13
18;15;11
18;11;10
18;21;7
18;19;6
18;14;4
18;20;3
18;16;2
18;22;2
18;23;1
18;17;1
18;18;0
18;24;0
19;1;523
19;3;133
19;10;129
19;2;120
19;5;94
19;8;82
19;4;80
19;9;74
19;6;41
19;7;34
19;13;33
19;11;23
19;12;13
19;17;9
19;15;8
19;23;7
19;14;7
19;16;7
19;18;6
19;22;6
19;20;5
19;19;4
19;24;3
19;21;1
20;1;334
20;10;180
20;2;150
20;8;96
20;5;89
20;3;82
20;6;70
20;4;58
20;9;31
20;7;30
20;13;26
20;11;23
20;12;15
20;23;10
20;18;8
20;15;8
20;14;7
20;16;7
20;22;7
20;19;3
20;17;3
20;20;3
20;24;2
20;21;1
21;1;483
21;2;159
21;3;130
21;10;118
21;5;99
21;8;98
21;4;92
21;6;77
21;9;41
21;7;29
21;13;28
21;11;27
21;12;22
21;14;14
21;15;10
21;18;9
21;23;6
21;20;6
21;16;6
21;17;6
21;21;6
21;24;3
21;22;1
21;19;0
22;1;543
22;2;200
22;8;186
22;3;159
22;10;117
22;4;94
22;5;91
22;6;77
22;9;51
22;11;44
22;13;41
22;7;31
22;15;19
22;12;18
22;17;14
22;14;12
22;16;12
22;18;10
22;19;9
22;23;8
22;20;5
22;22;5
22;21;4
22;24;2
23;1;349
23;3;109
23;10;103
23;8;90
23;2;80
23;4;73
23;6;66
23;5;47
23;13;43
23;9;37
23;11;30
23;7;26
23;12;18
23;15;16
23;17;7
23;20;7
23;18;5
23;14;5
23;22;3
23;21;2
23;24;2
23;16;2
23;23;2
23;19;1
24;1;611
24;2;207
24;3;176
24;10;133
24;4;125
24;8;124
24;6;109
24;5;79
24;9;49
24;7;42
24;12;31
24;11;31
24;13;29
24;14;16
24;20;15
24;17;14
24;18;12
24;21;12
24;19;11
24;23;9
24;16;8
24;15;8
24;22;4
24;24;1
25;1;677
25;8;146
25;2;145
25;3;145
25;10;122
25;5;89
25;4;84
25;9;70
25;6;61
25;11;41
25;13;36
25;7;25
25;12;25
25;15;22
25;14;11
25;20;9
25;19;7
25;24;6
25;16;5
25;18;5
25;23;3
25;22;3
25;17;3
25;21;1
26;1;357
26;8;106
26;10;86
26;2;83
26;4;76
26;3;69
26;6;62
26;5;53
26;13;33
26;11;31
26;9;26
26;7;16
26;15;13
26;12;8
26;19;8
26;14;8
26;17;6
26;18;6
26;20;4
26;22;3
26;16;3
26;23;3
26;24;1
26;21;0
27;1;237
27;8;56
27;2;46
27;3;45
27;10;42
27;4;33
27;5;32
27;7;26
27;6;21
27;9;19
27;13;18
27;12;14
27;11;10
27;14;6
27;15;5
27;16;2
27;17;2
27;22;2
27;23;1
27;24;1
27;18;0
27;21;0
27;20;0
27;19;0
28;1;278
28;2;122
28;3;77
28;10;55
28;6;51
28;4;41
28;5;38
28;7;29
28;8;28
28;9;24
28;13;19
28;14;17
28;11;11
28;12;11
28;15;10
28;17;9
28;23;7
28;16;4
28;20;3
28;22;2
28;18;1
28;21;1
28;24;1
28;19;1
29;1;184
29;2;72
29;3;70
29;10;67
29;4;53
29;6;45
29;8;41
29;5;26
29;13;24
29;9;19
29;7;18
29;12;12
29;15;11
29;11;9
29;17;7
29;19;5
29;23;3
29;16;3
29;22;2
29;14;2
29;18;1
29;20;1
29;24;1
29;21;0
30;1;307
30;10;100
30;3;78
30;2;66
30;8;50
30;4;36
30;7;36
30;5;35
30;6;30
30;13;29
30;11;20
30;9;17
30;23;14
30;12;13
30;15;7
30;16;5
30;20;5
30;14;4
30;22;4
30;17;3
30;21;2
30;18;1
30;19;1
30;24;1
31;1;342
31;3;100
31;2;80
31;4;67
31;5;62
31;10;53
31;6;36
31;7;32
31;9;31
31;8;29
31;13;18
31;11;18
31;14;13
31;15;12
31;12;9
31;23;7
31;16;6
31;19;4
31;17;3
31;18;1
31;24;1
31;22;1
31;20;0
31;21;0
32;1;122
32;10;63
32;8;53
32;2;49
32;4;33
32;3;28
32;5;26
32;6;20
32;13;13
32;9;13
32;11;11
32;22;10
32;7;8
32;12;7
32;23;6
32;16;4
32;15;3
32;14;2
32;19;1
32;21;1
32;18;1
32;17;1
32;24;1
32;20;0
33;1;240
33;10;118
33;8;61
33;6;48
33;2;45
33;4;39
33;5;37
33;3;31
33;7;19
33;9;16
33;22;14
33;13;10
33;12;9
33;23;7
33;15;5
33;17;5
33;11;2
33;21;2
33;18;1
33;16;1
33;19;1
33;14;1
33;24;0
33;20;0
34;1;309
34;10;193
34;2;111
34;8;107
34;6;92
34;3;86
34;5;61
34;4;52
34;13;26
34;7;24
34;9;24
34;11;21
34;12;16
34;14;12
34;16;10
34;23;6
34;15;5
34;19;5
34;21;5
34;17;4
34;22;4
34;24;4
34;20;4
34;18;2
35;1;386
35;3;130
35;8;117
35;10;68
35;4;68
35;2;58
35;5;52
35;9;34
35;6;26
35;7;25
35;13;24
35;11;17
35;12;16
35;14;14
35;15;8
35;22;8
35;16;7
35;19;6
35;24;6
35;20;6
35;17;5
35;23;3
35;18;3
35;21;3
36;1;228
36;3;69
36;2;64
36;4;57
36;5;40
36;8;33
36;10;32
36;9;31
36;6;24
36;7;21
36;13;15
36;12;15
36;11;13
36;14;8
36;15;4
36;19;4
36;24;3
36;17;3
36;20;3
36;18;3
36;21;2
36;23;2
36;16;2
36;22;0
37;1;456
37;2;200
37;4;140
37;3;136
37;10;84
37;5;65
37;8;51
37;9;45
37;6;42
37;7;42
37;13;29
37;11;28
37;14;23
37;12;16
37;18;16
37;15;11
37;21;6
37;16;6
37;22;6
37;17;5
37;19;4
37;20;3
37;24;2
37;23;1
38;1;390
38;2;187
38;4;98
38;10;92
38;3;92
38;5;67
38;9;51
38;8;49
38;6;47
38;7;40
38;13;33
38;14;27
38;12;18
38;11;18
38;15;12
38;19;12
38;16;10
38;17;8
38;21;4
38;18;4
38;20;3
38;23;3
38;22;3
38;24;2
39;1;666
39;2;265
39;3;175
39;4;149
39;10;117
39;5;84
39;6;78
39;8;64
39;9;52
39;7;43
39;13;40
39;14;29
39;12;28
39;11;20
39;17;14
39;18;12
39;19;10
39;15;8
39;22;6
39;16;6
39;23;4
39;24;4
39;20;3
39;21;0
40;1;417
40;2;133
40;10;108
40;8;80
40;3;76
40;4;75
40;6;46
40;5;43
40;9;31
40;12;27
40;11;21
40;13;20
40;7;16
40;14;12
40;19;12
40;17;6
40;16;5
40;15;5
40;22;4
40;18;3
40;20;2
40;23;2
40;24;1
40;21;1
41;1;513
41;2;158
41;4;119
41;3;103
41;10;86
41;5;67
41;9;46
41;8;45
41;6;40
41;7;40
41;13;28
41;23;27
41;12;26
41;14;20
41;11;20
41;15;12
41;19;9
41;17;8
41;16;6
41;22;5
41;18;1
41;20;1
41;24;0
41;21;0
42;1;283
42;3;120
42;2;81
42;4;69
42;8;50
42;10;49
42;5;49
42;9;31
42;6;24
42;13;18
42;12;16
42;11;9
42;14;7
42;18;6
42;15;6
42;7;6
42;20;4
42;22;3
42;19;3
42;16;2
42;21;2
42;17;2
42;23;2
42;24;0
43;1;335
43;2;157
43;10;120
43;3;98
43;4;58
43;5;49
43;9;43
43;6;40
43;8;38
43;14;32
43;13;21
43;12;19
43;7;13
43;11;8
43;19;6
43;20;4
43;22;4
43;16;4
43;15;4
43;17;3
43;18;2
43;23;2
43;24;1
43;21;0
44;1;506
44;2;122
44;3;104
44;4;92
44;5;58
44;10;57
44;9;38
44;8;35
44;6;31
44;11;28
44;7;28
44;12;19
44;13;17
44;14;12
44;16;9
44;15;6
44;24;5
44;19;5
44;20;5
44;17;4
44;18;3
44;22;2
44;23;2
44;21;1
45;1;683
45;2;162
45;3;157
45;4;132
45;10;96
45;5;89
45;8;65
45;7;45
45;9;44
45;13;38
45;6;31
45;12;24
45;11;18
45;15;14
45;16;11
45;14;9
45;21;8
45;17;8
45;20;6
45;19;5
45;22;5
45;18;4
45;23;2
45;24;0
46;1;352
46;3;225
46;8;71
46;4;70
46;5;67
46;7;57
46;9;38
46;2;37
46;10;25
46;12;24
46;13;24
46;11;22
46;6;20
46;15;17
46;20;6
46;14;6
46;16;5
46;17;5
46;19;3
46;22;3
46;23;2
46;18;1
46;24;1
46;21;1
47;3;295
47;1;233
47;4;68
47;7;68
47;2;41
47;5;40
47;8;30
47;9;27
47;11;13
47;13;10
47;12;7
47;10;4
47;24;3
47;15;3
47;22;3
47;17;2
47;23;2
47;6;1
47;16;1
47;14;1
47;20;1
47;18;1
47;19;0
47;21;0
48;1;124
48;8;71
48;10;57
48;3;38
48;4;27
48;2;18
48;6;17
48;5;13
48;11;11
48;9;9
48;13;8
48;22;4
48;14;3
48;12;3
48;7;3
48;19;3
48;16;2
48;21;2
48;18;2
48;15;1
48;20;1
48;23;0
48;17;0
48;24;0
49;8;169
49;1;140
49;10;68
49;4;46
49;6;45
49;3;43
49;2;38
49;5;30
49;11;16
49;13;15
49;9;14
49;12;13
49;22;8
49;15;5
49;14;5
49;20;4
49;21;4
49;7;4
49;16;1
49;19;1
49;17;1
49;23;0
49;18;0
49;24;0
50;1;180
50;2;88
50;10;85
50;8;79
50;4;58
50;3;51
50;6;29
50;13;25
50;5;25
50;9;22
50;11;14
50;7;11
50;17;7
50;14;6
50;12;5
50;15;5
50;19;3
50;21;3
50;16;3
50;20;2
50;18;2
50;22;1
50;23;1
50;24;0
51;8;140
51;10;66
51;1;48
51;2;20
51;6;14
51;9;14
51;11;13
51;4;13
51;5;11
51;3;10
51;13;8
51;15;4
51;12;3
51;14;2
51;19;2
51;23;1
51;21;1
51;22;1
51;7;1
51;17;0
51;20;0
51;24;0
51;18;0
51;16;0
52;1;325
52;10;203
52;2;171
52;6;131
52;3;94
52;8;94
52;4;73
52;5;64
52;9;33
52;14;20
52;7;19
52;11;14
52;22;14
52;13;12
52;12;11
52;19;9
52;16;6
52;20;5
52;21;2
52;18;2
52;24;1
52;15;1
52;17;1
52;23;1
53;8;68
53;10;32
53;1;28
53;3;8
53;4;5
53;14;5
53;2;5
53;6;4
53;5;3
53;9;2
53;13;2
53;20;1
53;21;0
53;7;0
53;16;0
53;18;0
53;11;0
53;24;0
53;12;0
53;17;0
53;19;0
53;22;0
53;23;0
53;15;0
54;1;125
54;2;53
54;3;25
54;10;16
54;8;15
54;5;13
54;11;12
54;12;10
54;4;10
54;13;8
54;6;6
54;16;4
54;9;3
54;22;2
54;15;2
54;20;2
54;24;2
54;18;2
54;14;2
54;17;1
54;19;0
54;7;0
54;21;0
54;23;0
55;1;197
55;10;84
55;3;81
55;8;69
55;4;52
55;2;43
55;5;30
55;11;20
55;9;19
55;6;18
55;7;16
55;13;14
55;22;13
55;12;9
55;16;7
55;23;4
55;15;4
55;19;3
55;17;3
55;21;2
55;18;2
55;14;2
55;20;1
55;24;0
56;1;707
56;2;208
56;3;173
56;4;161
56;10;134
56;8;102
56;5;102
56;6;59
56;9;58
56;13;44
56;14;28
56;7;26
56;11;25
56;15;21
56;12;17
56;16;15
56;17;15
56;19;11
56;20;8
56;22;8
56;21;7
56;18;6
56;24;5
56;23;5
57;1;446
57;2;202
57;3;133
57;8;124
57;4;118
57;10;98
57;6;73
57;5;69
57;9;52
57;12;27
57;11;20
57;7;20
57;13;18
57;14;17
57;17;11
57;15;10
57;21;9
57;19;8
57;23;7
57;16;5
57;18;5
57;22;4
57;20;3
57;24;0
58;1;576
58;2;191
58;3;163
58;10;146
58;8;145
58;5;107
58;4;98
58;6;88
58;13;53
58;9;46
58;11;45
58;7;23
58;14;21
58;12;19
58;15;15
58;19;15
58;16;12
58;17;7
58;20;7
58;21;6
58;18;4
58;22;4
58;23;3
58;24;0
59;1;519
59;2;169
59;10;160
59;8;105
59;4;104
59;3;101
59;5;67
59;6;53
59;9;45
59;13;36
59;14;29
59;12;21
59;11;18
59;15;16
59;7;15
59;17;11
59;16;10
59;19;6
59;21;6
59;18;3
59;20;3
59;23;2
59;22;1
59;24;0
60;1;544
60;2;202
60;10;175
60;8;133
60;4;133
60;3;105
60;6;95
60;5;90
60;9;54
60;13;41
60;14;26
60;11;25
60;12;21
60;7;20
60;19;12
60;20;8
60;15;7
60;17;6
60;16;5
60;21;5
60;22;3
60;23;3
60;24;1
60;18;0
61;1;481
61;2;220
61;3;142
61;4;107
61;10;91
61;8;63
61;6;52
61;9;45
61;5;36
61;7;36
61;11;21
61;14;21
61;13;19
61;12;19
61;17;11
61;19;9
61;18;5
61;15;5
61;22;4
61;20;3
61;21;3
61;23;3
61;16;2
61;24;1
62;1;680
62;2;204
62;8;174
62;10;143
62;3;133
62;4;119
62;5;88
62;6;74
62;9;62
62;13;47
62;11;30
62;7;28
62;12;19
62;17;15
62;15;14
62;19;13
62;16;9
62;14;9
62;23;8
62;21;8
62;24;3
62;18;3
62;22;2
62;20;1
63;1;402
63;2;225
63;10;140
63;6;84
63;3;81
63;4;80
63;8;61
63;5;50
63;9;46
63;13;42
63;7;32
63;11;27
63;12;21
63;14;17
63;15;13
63;23;10
63;19;5
63;17;5
63;20;4
63;22;4
63;24;3
63;16;3
63;21;1
63;18;1
64;1;608
64;2;153
64;3;148
64;4;128
64;10;107
64;8;81
64;5;77
64;6;76
64;9;61
64;7;40
64;13;33
64;12;27
64;11;26
64;14;16
64;20;15
64;17;12
64;15;11
64;19;10
64;18;9
64;23;8
64;21;5
64;24;5
64;16;2
64;22;1
65;1;403
65;3;114
65;10;84
65;8;84
65;2;83
65;4;72
65;6;53
65;5;45
65;13;28
65;9;27
65;7;27
65;12;22
65;11;16
65;17;10
65;14;9
65;15;9
65;22;7
65;19;7
65;20;5
65;23;5
65;16;3
65;21;1
65;24;1
65;18;0
66;1;383
66;2;120
66;10;85
66;3;76
66;4;71
66;5;71
66;8;69
66;6;53
66;9;48
66;13;23
66;12;22
66;14;19
66;11;16
66;7;11
66;19;8
66;20;7
66;24;5
66;16;4
66;21;4
66;17;3
66;15;2
66;18;1
66;23;1
66;22;1
67;1;418
67;2;153
67;10;143
67;8;137
67;6;102
67;3;73
67;4;72
67;9;47
67;5;43
67;13;30
67;11;27
67;12;19
67;14;10
67;15;8
67;20;7
67;17;4
67;19;4
67;18;3
67;23;3
67;21;2
67;24;2
67;22;2
67;7;2
67;16;2
68;1;289
68;2;133
68;10;89
68;3;74
68;8;58
68;4;58
68;9;52
68;6;48
68;5;34
68;13;25
68;12;14
68;11;14
68;7;14
68;15;8
68;17;6
68;19;5
68;14;5
68;20;4
68;23;3
68;22;3
68;21;2
68;16;2
68;24;0
68;18;0
69;1;257
69;2;142
69;10;120
69;8;79
69;5;76
69;3;68
69;4;59
69;6;54
69;9;29
69;7;19
69;13;17
69;12;17
69;11;12
69;23;11
69;19;6
69;14;6
69;21;6
69;16;6
69;17;5
69;15;3
69;22;2
69;24;2
69;18;0
69;20;0
70;1;255
70;10;98
70;2;67
70;6;60
70;3;60
70;5;51
70;4;48
70;8;47
70;9;27
70;13;23
70;11;13
70;7;11
70;12;9
70;17;6
70;14;4
70;16;4
70;19;3
70;18;2
70;22;2
70;20;2
70;15;1
70;21;1
70;23;1
70;24;1
71;1;348
71;2;141
71;10;134
71;6;99
71;8;98
71;3;92
71;4;90
71;13;81
71;9;41
71;5;38
71;11;22
71;7;16
71;14;15
71;16;14
71;15;11
71;17;9
71;19;9
71;12;8
71;21;7
71;20;6
71;23;5
71;22;3
71;24;3
71;18;2
72;8;234
72;1;144
72;10;92
72;2;42
72;3;35
72;5;23
72;9;19
72;6;18
72;7;11
72;4;11
72;11;11
72;13;7
72;12;4
72;15;4
72;20;3
72;23;2
72;18;2
72;24;1
72;14;1
72;17;1
72;22;0
72;19;0
72;21;0
72;16;0
73;1;1077
73;3;446
73;2;204
73;10;181
73;8;172
73;4;166
73;5;163
73;9;129
73;11;111
73;13;85
73;6;81
73;7;80
73;15;42
73;12;35
73;19;16
73;14;15
73;17;13
73;16;13
73;24;10
73;20;10
73;21;7
73;18;6
73;23;5
73;22;4
74;1;604
74;3;210
74;2;148
74;10;147
74;4;114
74;8;113
74;5;89
74;11;60
74;9;52
74;6;48
74;7;43
74;13;40
74;12;26
74;17;14
74;21;12
74;15;12
74;16;12
74;14;10
74;19;10
74;20;8
74;23;7
74;18;4
74;22;2
74;24;2
75;1;574
75;3;283
75;10;251
75;8;165
75;2;158
75;4;94
75;6;86
75;5;85
75;9;74
75;11;59
75;13;40
75;7;35
75;12;17
75;14;14
75;19;13
75;23;12
75;15;11
75;17;9
75;16;9
75;20;8
75;22;8
75;24;7
75;18;4
75;21;3
76;1;587
76;3;272
76;10;218
76;2;189
76;8;133
76;4;100
76;5;99
76;6;91
76;9;82
76;13;53
76;7;43
76;11;39
76;14;22
76;18;18
76;12;18
76;15;14
76;17;12
76;20;8
76;23;8
76;21;7
76;16;7
76;22;6
76;19;6
76;24;5
77;1;536
77;3;347
77;10;244
77;8;183
77;2;166
77;4;106
77;5;85
77;6;79
77;9;77
77;11;46
77;13;42
77;7;33
77;14;30
77;12;20
77;15;14
77;19;14
77;18;9
77;17;8
77;16;8
77;20;7
77;23;6
77;24;4
77;22;2
77;21;1
78;1;406
78;3;174
78;10;131
78;8;100
78;2;98
78;5;72
78;4;66
78;6;55
78;9;49
78;11;37
78;13;24
78;12;24
78;7;15
78;16;12
78;17;10
78;15;9
78;20;8
78;19;8
78;21;6
78;14;6
78;24;3
78;18;2
78;23;2
78;22;1
79;1;385
79;3;144
79;10;114
79;2;99
79;8;76
79;4;75
79;9;64
79;5;48
79;6;41
79;11;40
79;13;30
79;7;29
79;12;13
79;15;10
79;20;9
79;23;7
79;16;7
79;17;6
79;22;5
79;14;4
79;24;2
79;18;2
79;19;2
79;21;0
80;1;636
80;3;307
80;2;150
80;10;143
80;4;127
80;9;118
80;8;115
80;5;90
80;7;55
80;6;53
80;11;48
80;13;42
80;15;33
80;12;32
80;17;26
80;16;15
80;23;14
80;14;13
80;20;12
80;22;7
80;18;6
80;21;4
80;24;3
80;19;3
81;1;573
81;10;276
81;3;198
81;2;130
81;4;130
81;8;129
81;9;101
81;5;90
81;11;62
81;13;50
81;6;46
81;12;39
81;7;20
81;14;17
81;15;16
81;16;14
81;19;12
81;20;11
81;17;11
81;23;10
81;21;7
81;22;6
81;18;4
81;24;3
82;1;663
82;3;257
82;10;139
82;8;134
82;2;111
82;4;99
82;9;69
82;13;65
82;5;59
82;6;50
82;11;43
82;12;28
82;16;26
82;7;25
82;15;18
82;17;17
82;21;14
82;14;13
82;23;10
82;19;6
82;20;5
82;18;3
82;24;3
82;22;2
83;1;666
83;3;202
83;10;176
83;8;150
83;2;146
83;6;108
83;5;101
83;4;95
83;9;68
83;13;41
83;7;33
83;12;30
83;11;30
83;14;18
83;15;14
83;19;13
83;17;11
83;20;9
83;16;7
83;23;6
83;22;5
83;18;3
83;21;2
83;24;0
84;1;328
84;3;101
84;2;100
84;10;95
84;8;70
84;5;59
84;4;58
84;6;56
84;9;44
84;13;34
84;11;25
84;12;19
84;7;16
84;15;8
84;14;8
84;21;7
84;17;7
84;20;6
84;16;6
84;23;4
84;18;2
84;19;1
84;22;1
84;24;0
85;1;348
85;2;128
85;10;120
85;3;116
85;8;102
85;4;90
85;6;77
85;9;61
85;5;47
85;13;38
85;11;32
85;7;16
85;12;14
85;14;10
85;15;10
85;16;9
85;23;8
85;20;8
85;17;7
85;18;4
85;19;4
85;22;3
85;24;1
85;21;0
86;1;447
86;8;150
86;3;123
86;10;110
86;2;98
86;5;61
86;4;58
86;6;48
86;13;37
86;9;36
86;11;23
86;12;21
86;7;19
86;16;17
86;19;9
86;14;9
86;15;9
86;20;7
86;22;5
86;18;4
86;17;4
86;24;2
86;21;2
86;23;0
87;1;614
87;10;223
87;3;206
87;2;201
87;8;153
87;6;147
87;4;116
87;5;85
87;9;78
87;13;61
87;11;45
87;14;41
87;7;34
87;12;30
87;15;20
87;17;11
87;20;9
87;19;9
87;18;7
87;22;7
87;21;5
87;16;4
87;23;3
87;24;1
88;1;582
88;3;190
88;10;181
88;8;149
88;2;146
88;4;116
88;5;95
88;6;90
88;9;56
88;13;53
88;11;45
88;14;35
88;17;30
88;7;26
88;12;23
88;19;16
88;21;9
88;23;8
88;15;5
88;22;5
88;20;5
88;16;4
88;18;2
88;24;1
89;1;598
89;3;180
89;8;145
89;10;137
89;2;132
89;6;97
89;4;86
89;5;84
89;9;74
89;11;34
89;14;29
89;7;27
89;17;26
89;12;23
89;13;21
89;15;19
89;16;14
89;21;13
89;18;10
89;23;7
89;22;7
89;19;7
89;20;4
89;24;1
90;1;483
90;3;166
90;2;129
90;10;123
90;4;99
90;8;95
90;6;69
90;9;65
90;5;54
90;11;35
90;13;34
90;7;31
90;14;31
90;12;21
90;15;17
90;20;10
90;17;8
90;16;7
90;18;4
90;23;3
90;19;3
90;22;2
90;24;1
90;21;0
91;1;591
91;8;155
91;2;147
91;3;146
91;10;141
91;4;95
91;6;92
91;9;75
91;5;69
91;11;44
91;13;32
91;17;27
91;12;27
91;7;25
91;14;25
91;15;22
91;16;9
91;21;5
91;20;4
91;19;4
91;18;4
91;23;3
91;22;2
91;24;2
92;1;302
92;10;111
92;2;103
92;3;94
92;8;93
92;6;56
92;4;51
92;5;50
92;9;36
92;13;21
92;7;20
92;14;19
92;11;19
92;12;14
92;17;14
92;15;7
92;21;3
92;16;2
92;20;2
92;18;2
92;22;2
92;19;1
92;23;1
92;24;0
93;1;353
93;3;73
93;4;56
93;2;53
93;10;52
93;8;48
93;5;35
93;14;31
93;6;26
93;9;23
93;17;23
93;13;18
93;7;16
93;11;13
93;12;10
93;15;5
93;16;4
93;18;4
93;21;4
93;20;3
93;19;2
93;23;1
93;22;0
93;24;0
94;1;470
94;3;155
94;2;154
94;8;140
94;10;140
94;4;103
94;6;97
94;9;68
94;5;65
94;14;36
94;17;33
94;11;31
94;13;29
94;12;22
94;7;18
94;15;17
94;19;14
94;20;10
94;16;7
94;21;3
94;22;3
94;18;3
94;24;1
94;23;0
95;1;333
95;3;140
95;10;99
95;8;97
95;2;91
95;4;55
95;5;48
95;6;40
95;9;24
95;11;24
95;13;22
95;7;19
95;14;19
95;17;17
95;15;13
95;12;12
95;20;5
95;18;5
95;16;5
95;19;4
95;23;3
95;21;2
95;22;1
95;24;0
96;1;542
96;3;183
96;10;144
96;2;121
96;8;98
96;4;89
96;6;73
96;5;49
96;9;49
96;14;35
96;11;30
96;7;24
96;13;19
96;12;17
96;15;17
96;17;13
96;20;7
96;19;6
96;16;5
96;23;4
96;21;3
96;18;3
96;24;2
96;22;1
