minor_gid;major_id;minor_id;minor_name;registered_voters;votes
66;4;157;Sporto;2848;1943
67;4;158;Kazliškių;2155;1432
68;4;159;Rinktinės;2563;1727
69;4;160;Tuskulėnų;1760;1173
70;4;161;Trimitų;1806;1135
71;4;162;Minties;2079;1346
72;4;163;Asiūklių;1606;984
73;4;164;Apkasų;1830;1081
74;4;165;Verkių;1409;833
75;4;166;Kalvarijų;2250;1426
76;5;201;Popieriaus;2802;1375
77;5;202;Mokyklos;3061;2118
78;5;204;Gabijos;4814;2942
79;5;205;Fabijoniškių;4005;2495
80;5;206;Jovaro;3891;2429
81;5;207;S.Stanevičiaus;2607;1657
82;5;208;Kaimelio;2548;1511
83;5;209;L.Giros;4149;2593
84;5;210;P.Žadeikos;3918;2319
85;5;211;Gedvydžių;4257;2559
86;5;212;Rugių;2640;1617
87;6;251;Ozo;1755;1083
88;6;252;Viršuliškių;2406;1500
89;6;253;Lūžių;2741;1763
90;6;254;Mokslo;2791;1714
91;6;255;Čiobiškio;3853;2446
92;6;256;Musninkų;3955;2452
93;6;257;Dūkštų;3141;2027
94;6;258;Šeškinės;2436;1498
95;6;259;Ukmergės;3827;2250
96;6;260;Žygimanto Augusto;1977;1228
97;6;261;Paberžės;1622;1051
98;6;262;Gelvonų;2915;1938
99;6;263;Širvintos;1932;1261
100;6;264;Radvilų;2752;1760
101;7;301;Rygos;3920;2269
102;7;302;Taikos;4232;2654
103;7;303;Justiniškių;3853;2310
104;7;304;M. Biržiškos;4028;2533
105;7;305;Statybininkų;3767;2270
106;7;306;Sietuvos;3401;2112
107;7;307;Žemynos;3648;2285
108;7;308;Medeinos;3877;2310
109;7;309;Pašilaičių;4884;3206
110;7;310;Papilėnų;4416;2876
111;7;311;Įsrūties;3357;2226
112;8;310;Pilaitės;1640;850
113;8;351;Tujų;3322;2016
114;8;352;Sausio 13-sios;2741;1751
115;8;353;Bokšto;2801;1818
116;8;354;Ąžuolo;1772;1156
117;8;355;L.Asanavičiūtės;1531;1037
118;8;356;V.Maciulevičiaus;2077;1372
119;8;357;V.Druskio;1794;1132
120;8;358;Dovanos;1682;1040
121;8;359;R.Jankausko;1447;960
122;8;360;A.J.Povilaičio;1855;1214
123;8;361;A.P.Kavoliuko;1909;1224
124;8;362;Poliklinikos;1724;1140
125;8;363;Merkurijaus;1945;1249
126;8;364;Laisvės;2090;1303
127;8;365;I.Šimulionio;1814;1143
128;8;366;V.Vaitkaus;1748;1148
129;8;367;Saturno;2103;1307
130;8;368;D.Gerbutavičiaus;1631;999
131;9;401;Vingio;2866;1746
132;9;403;Geležinio vilko;2798;1468
133;9;405;Gluosnio;3275;2045
134;9;407;Skroblų;4219;2497
135;9;408;Mados;2027;1060
136;9;410;Riešuto;2249;1516
137;9;411;Titnago;3568;2047
138;9;412;A.Panerių;1384;736
139;9;413;Bukčių;3008;1879
140;9;414;Akacijų;2913;1992
141;9;415;Oslo;3456;2280
142;9;416;Žėručio;3582;2418
143;9;417;Paparčio;2651;1780
144;10;451;Salininkų;1425;558
145;10;452;Lietuvių namų;2026;1086
146;10;453;Dzūkų;1467;793
147;10;454;Kapsų;1651;840
148;10;455;Dariaus ir Girėno;1924;1000
149;10;456;Kaminkelio;2610;1184
150;10;460;Kirtimų;1365;610
151;10;461;Palydovo;1608;706
152;10;462;Rugiagėlių;1848;863
153;10;463;A.Kojelavičiaus;1039;513
154;10;464;Dūmų;1686;799
155;10;465;Genių;2088;1092
156;10;466;Pergalės;1953;1080
157;10;467;Darželio;2298;1294
158;10;468;Karklėnų;2818;1549
159;10;469;J.Kolaso;2340;1183
160;10;470;Parko;3594;1967
161;10;471;Pramonės;1318;587
162;11;1;Gamyklos;2071;1241
163;11;2;Sargėnų;1223;738
164;11;3;Vėtrungės;3762;2244
165;11;4;Rasytės;3367;2051
166;11;5;Šarkuvos;1936;1151
167;11;6;Kuršių;2818;1725
168;11;7;Žemaičių;4281;2506
169;11;8;Baltų;3662;2100
170;11;9;Baltijos;3943;2423
171;11;10;Žiemgalių;3476;2100
172;11;11;Milikonių;2311;1382
173;11;12;Demokratų;2476;1535
174;11;13;Linkuvos;3351;2028
175;12;14;Neries;1971;1127
176;12;15;Sąjungos;1846;1123
177;12;16;Dobilo;2584;1370
178;12;17;Apvijos;1145;594
179;12;18;Apuolės;1009;536
180;12;19;Seredžiaus;1211;554
181;12;20;Tilžės;476;232
182;12;21;Veršvų;3975;2016
183;12;22;Žagarės;1904;907
184;12;23;Lampėdžių;470;295
185;12;24;Kaniūkų;583;348
186;12;25;Akademijos;1665;942
187;12;26;H. ir O Minkovskių;1154;525
188;12;27;J. Dobkevičiaus;3649;1824
189;12;28;Veiverių;1903;993
190;12;30;Julijanavos;4747;2621
191;12;31;Piliakalnio;1182;663
192;12;121;Ąžuolo;4734;2834
193;12;125;Kazliškių;900;573
194;12;126;Tirkiliškių;1459;849
195;12;127;Romainių;1590;997
196;13;32;Muitinės;753;453
197;13;33;Tekstilininkų;1021;571
198;13;34;Konservatorijos;656;399
199;13;36;Maironio;2412;1316
200;13;37;A. Mackevičiaus;1395;782
201;13;38;Varpo;1606;971
202;13;39;Ryšių;2957;1857
203;13;40;Radvilėnų;2385;1462
204;13;41;A. Baranausko;344;220
205;13;42;J. Jablonskio;2151;1387
206;13;43;Aušros;3099;1843
207;13;45;Senojo tresto;1575;987
208;13;46;Gedimino;2634;1490
209;13;47;Sporto;1224;694
210;13;48;Kultūros;2164;1276
211;13;49;Miško;1110;705
212;13;94;Studentų;3136;1857
213;13;95;Gričiupio;1400;696
214;13;103;Karmelitų;650;336
215;14;50;Jonavos;901;475
216;14;51;Saulės;1470;883
217;14;52;L. Karsavino;2736;1639
218;14;53;Tvirtovės;1567;889
219;14;54;Algirdo;1903;1157
220;14;55;Sukilėlių;1113;647
221;14;56;Purienų;2905;1627
222;14;57;Vilties;1899;1124
223;14;58;Žeimenos;3827;2278
224;14;59;Linelio;418;235
225;14;60;Versmės;3221;1838
226;14;61;Gerovės;4649;2520
227;14;62;M. Jankaus;3053;1872
228;14;63;S. Nėries;3053;1812
229;14;65;Vaidilutės;1901;1092
230;15;64;Aukuro;3932;2366
231;15;66;Šiaurės;3870;2274
232;15;67;S. Žukausko;4116;2491
233;15;68;Statybininkų;4690;2783
234;15;69;Rasos;2324;1436
235;15;70;P. Plechavičiaus;4721;2928
236;15;71;K. Škirpos;4810;2876
237;15;72;P. Lukšio;4697;2800
238;16;75;Amatininkų;2514;1516
239;16;77;Buitininkų;3441;1888
240;16;78;Partizanų;3570;2141
241;16;79;Pramonės;2949;1508
242;16;80;Dainavos;2400;1446
243;16;81;J. Urbšio;2622;1486
244;16;82;Sartų;3254;1960
245;16;83;A. Timinskio;3042;1767
246;16;84;Nepriklausomybės;2631;1627
247;16;85;Vytauto;3258;1902
248;16;86;Atžalyno;2767;1723
249;16;87;Savanorių;2523;1561
250;17;88;V. Krėvės;2915;1739
251;17;89;Specialistų;2796;1583
252;17;90;Miškotvarkos;1738;965
253;17;91;Taikos;3070;1725
254;17;92;Vyturio;2869;1820
255;17;93;Butrimonių;2776;1706
256;17;96;Dujotiekio;2492;1515
257;17;97;Girstučio;2579;1559
258;17;98;Pašilės;3502;2251
259;17;99;Knygnešių;2245;1329
260;17;101;Palemono;1397;707
261;17;102;Pamario;2516;1313
262;17;111;Nemuno;2484;1514
263;18;104;Parko;1920;934
264;18;105;Sodų;2044;1177
265;18;106;Šančių;2456;1227
266;18;107;Drobės;2696;1417
267;18;108;Skuodo;2297;1237
268;18;109;Žiburio;3750;2277
269;18;110;Breslaujos;3891;2241
270;18;113;Naglio;1999;1087
271;18;114;Šilo;2891;1646
272;18;116;Buriuotojų;2766;1503
273;18;117;Vaidoto;2947;1589
274;18;118;Pušų;2551;1443
275;18;120;Vičiūnų;1719;1028
276;18;122;Rokų;2380;1359
277;18;123;Vaišvydavos;1853;1047
278;19;1;Gimnazijos;3339;1920
279;19;4;Danės;1282;801
280;19;5;Eglės;2033;1165
281;19;6;Dviračių Treko;2959;1655
282;19;7;Kretingos;1836;1027
283;19;8;Šviesos;2499;1449
284;19;9;Muzikos Centro;1006;569
285;19;10;Žaliakalnio;1425;845
286;19;11;Saulutės;3901;1414
287;19;15;Tauralaukio;1128;633
288;19;16;Baltikalnio;1549;866
289;19;17;Saulėtekio;1810;928
290;19;18;Šatrijos;1448;780
291;19;19;Vilties;1669;942
292;19;20;Pingvinuko;2016;1015
293;19;25;Šilojų;240;155
294;19;59;Girulių;265;159
295;19;60;Molo;978;536
296;19;62;Jūreivių;683;600
297;19;63;Prekybos uosto;3559;1900
298;19;64;S.Daukanto;1388;729
299;19;65;Kuršių;1232;697
300;19;66;Politechnikos;1631;876
301;20;21;Klaipėdos Vandens;4619;2508
302;20;22;Rumpiškių;1542;907
303;20;23;Aitvaro;3460;1927
304;20;26;Brigantinos;2129;1093
305;20;27;Draugystės;3612;2034
306;20;29;Švyturio;1969;1139
307;20;30;Olimpijos;1713;824
308;20;32;Dainavos;3536;1983
309;20;33;Aušros;1326;759
310;20;35;Nykštuko;2519;1362
311;20;36;Debreceno;3224;1337
312;20;37;Gedminų;3403;1901
313;20;38;Vėtrungės;2394;1306
314;20;39;Žilvičio;1938;1008
315;20;45;Menų mokyklos;2349;1220
316;21;47;Versmės;4507;2236
317;21;48;Vakarų;3769;2024
318;21;49;Aukuro;3694;1901
319;21;54;Želmenėlio;2297;1289
320;21;55;Brožynų;4722;2300
321;21;56;Laukininkai;4369;2078
322;21;57;Budelkiemio;4108;1992
323;21;58;Berželio;4164;2006
324;21;67;Volungėlės;1734;912
325;21;68;Bandužių;4448;2227
326;22;1;Kaštonų;1471;820
327;22;1;Kopų;1263;856
328;22;2;Ateities;2273;1308
329;22;2;Smėlio;536;307
330;22;3;Pušų;186;119
331;22;3;Saulės;3779;2257
332;22;4;Vilniaus;1018;634
333;22;5;Aikštės;2382;1522
334;22;6;Kauno;945;494
335;22;7;Jūros;1233;709
336;22;13;Strėvos;3028;1412
337;22;14;Sulupės;2422;1179
338;22;40;Pamario;3962;2043
339;22;43;Rambyno;4333;2147
340;22;50;Smiltelės;4459;2355
341;22;51;Alksnynės;4073;2235
342;22;52;Baltijos;719;371
343;23;2;Medelyno;4001;2419
344;23;3;Purienų;2310;1387
345;23;4;J.Basanavičiaus;3023;1540
346;23;5;M.K.Čiurlionio;1632;959
347;23;6;V.Kudirkos;2586;1485
348;23;8;Vijolių;2514;1290
349;23;9;Jovaro;3664;2312
350;23;10;Parko;1956;1200
351;23;11;Varpo;3253;1884
352;23;13;J.Janonio;3364;1995
353;23;18;Kražių;3009;1767
354;23;24;Ragainės;2056;1282
355;24;15;S.Šalkauskio;3172;1935
356;24;20;Linkuvos;3019;1656
357;24;21;Šimšės;3520;2059
358;24;22;Zoknių;2346;1137
359;24;23;Pabalių;1528;891
360;24;25;K.Donelaičio;1872;1030
361;24;27;Verduliukų;3361;1977
362;24;28;Tilžės;4046;2293
363;24;29;Žaliūkių;2113;1273
364;24;31;S.Dariaus ir S.Girėno;2511;1432
365;24;33;Lieporių;3893;2301
366;24;44;Margių;1933;1026
367;25;4;Voveriškių;668;339
368;25;5;Lieporių;695;322
369;25;6;Aukštelkės;1065;555
370;25;30;Gegužių;3165;1854
371;25;34;Beržyno;2875;1631
372;25;35;Senojo Bokšto;2818;1669
373;25;36;Dainų;2885;1704
374;25;37;Aido;2693;1556
375;25;38;Lyros;2687;1526
376;25;39;Architektų;2525;1498
377;25;40;Romuvos;3829;2173
378;25;41;Šventupio;4539;2605
379;25;42;Gytarių;2782;1713
380;26;1;Geležinkelio;2861;1797
381;26;2;Rožių;4363;2819
382;26;3;Šiaulių;3219;1751
383;26;4;Vienybės;2776;1726
384;26;5;Maisto;3269;1853
385;26;6;V. Žemkalnio;2359;1297
386;26;7;J.Balčikonio;2573;1590
387;26;8;Laisvės;2515;1511
388;26;9;Daukanto;2633;1634
389;26;10;Konservatorijos;2491;1194
390;26;11;Danutės;2494;1506
391;26;12;Tulpių;3128;1978
392;26;25;Ukmergės;2900;1865
393;27;13;Pilėnai;4337;2783
394;27;14;Nemuno;4484;2660
395;27;15;Žvaigždžių;3184;1999
396;27;16;Šermuto;3216;1928
397;27;17;Parko;3321;2028
398;27;18;Dariaus ir Girėno;3691;2299
399;27;19;A. Lipniūno;3178;1939
400;27;20;Klaipėdos;2457;1413
401;27;21;Butų ūkio;3111;1981
402;27;22;Statybininkų;3177;1966
403;27;23;Kniaudiškių;4174;2515
404;28;9;Krekenavos;1824;1132
405;28;10;Laukagalio;224;107
406;28;11;Žibartonių;849;614
407;28;12;Naujarodžių;451;201
408;28;13;Linkaučių;321;178
409;28;14;Upytės;661;393
410;28;15;Ėriškių;573;312
411;28;16;Liberiškio;616;242
412;28;17;Berniūnų;790;437
413;28;18;Naujamiesčio;1357;888
414;28;19;Gustonių;613;274
415;28;23;Uliūnų;690;331
416;28;24;Ramygalos;2240;1391
417;28;24;Vandentiekio;2580;1496
418;28;25;Daniūnų;424;216
419;28;26;J.Miltinio;3291;2189
420;28;26;Raguvos;1177;769
421;28;27;Staniūnų;2923;1644
422;28;27;Šilų;354;235
423;28;28;Beržų;3217;2051
424;28;28;Miežiškių;707;419
425;28;29;Nevėžio;634;300
426;28;29;Ramygalos;1968;1227
427;28;30;Trakiškio;731;426
428;28;31;Pavašuokių;164;75
429;28;32;Šilagalio;631;320
430;28;33;Dembavo;1925;1187
431;28;34;Velžio;2098;1299
432;28;35;Liūdynės;600;299
433;28;36;Katinų;359;179
434;28;37;Pažagienių;752;437
435;28;38;Vadoklių;1059;590
436;28;39;Jotainių;852;390
437;28;40;Linkuvės;151;56
438;28;41;Burvelių;182;86
439;28;42;Molainių;278;160
440;28;43;Mažėnių;279;137
441;29;1;Kvietiškio;3454;1903
442;29;2;Narto;1660;1052
443;29;3;Laikštės;1805;1049
444;29;4;Tarpučių;2433;1487
445;29;5;Uosupio;2657;1572
446;29;6;Mokolų;3184;1897
447;29;7;Degučių;4130;2371
448;29;8;Suvalkiečių;2561;1422
449;29;9;Šaulių;2804;1569
450;29;10;Kauno;2518;1519
451;29;11;Dariaus ir Girėno;2194;1430
452;29;12;Beržų;2136;1011
453;29;13;Armino;1058;628
454;29;14;Gedimino;807;428
455;29;15;Centro;2514;1298
456;30;1;Amatų;1572;986
457;30;2;A.Ramanausko-Vanago;1817;1191
458;30;3;Centro;1943;1145
459;30;4;A.Matučio;2288;1315
460;30;7;Dzūkijos;2057;1270
461;30;8;Naujoji;2147;1284
462;30;9;Statybininkų;1661;1066
463;30;10;Vilties;2425;1518
464;30;11;Sporto;2424;1503
465;30;17;Rūmų;1095;613
466;30;18;Vidzgirio;3864;2333
467;30;19;Jotvingių;2869;1726
468;30;20;Topolių;1858;1146
469;30;21;Volungės;3910;2418
470;30;22;Jaunimo;3039;1783
471;30;23;Jurgiškių;3083;1914
472;30;24;Likiškėlių;2682;1652
473;31;1;Gargždų;2922;1727
474;31;2;Gargždų;3276;1932
475;31;3;Gargždų;2130;1124
476;31;4;Gargždų;2994;1725
477;31;5;Endriejavo;1259;691
478;31;6;Judrėnų;653;362
479;31;7;Žadeikių;316;162
480;31;8;Daukšaičių;352;186
481;31;9;Pėžaičių;664;320
482;31;10;Šalpėnų;382;261
483;31;11;Veiviržėnų;1395;717
484;31;12;Girininkų;621;275
485;31;13;Lapių;547;263
486;31;14;Tilvikų;213;137
487;31;15;Vėžaičių;2189;1196
488;31;16;Priekulės;3049;1327
489;31;17;Agluonėnų;1009;498
490;31;18;Dovilų;1450;657
491;31;19;Ketvergių;322;153
492;31;20;Šiūparių;575;250
493;31;21;Dauparų;1251;646
494;31;22;Kvietinių;525;281
495;31;23;Girkalių;599;322
496;31;24;Kretingalės;1033;465
497;31;25;Plikių;761;372
498;31;26;Drevernos;624;324
499;31;27;Kalotės;521;261
500;31;28;Venckų;603;279
501;31;29;Jakų;613;392
502;31;30;Slengių;743;376
503;31;31;Triušelių;577;289
504;32;1;Mokyklos;3550;1801
505;32;1;Pagėgių;1950;1107
506;32;2;Panemunės;278;112
507;32;2;Žalgirio;3501;2090
508;32;3;Kentrių;269;149
509;32;3;Vidurinės;2678;1516
510;32;4;Natkiškių;742;372
511;32;4;Politechnikos;2700;1464
512;32;5;Pagėgių kaimiškoji;636;294
513;32;5;Tilžės;2815;1450
514;32;6;Piktupėnų;589;284
515;32;6;Rusnės;1531;923
516;32;7;Stoniškių;1406;581
517;32;8;Šilgalių;757;327
518;32;9;Rambyno;926;451
519;32;10;Pagrynių;1560;645
520;32;10;Vilkyškių;1003;507
521;32;11;Traksėdžių;963;446
522;32;11;Žukų;657;263
523;32;12;Jonaičių;2175;788
524;32;13;Juknaičių;1380;692
525;32;21;Saugų;1698;739
526;32;22;Kintų;1734;747
527;32;23;Vilkyčių;1243;508
528;32;29;Usėnų;1151;582
529;33;1;Šilalės;3219;2048
530;33;2;Balsių;1135;556
531;33;3;Bijotų;649;337
532;33;4;Bilionių;349;211
533;33;5;Bytlaukio;449;246
534;33;6;Biržų Lauko;695;347
535;33;7;Didkiemio;286;193
536;33;7;Gardamo;890;378
537;33;8;Gineikių;495;270
538;33;8;Ramučių;234;108
539;33;9;Girdiškės;260;154
540;33;9;Šylių;653;252
541;33;10;Iždonų;296;179
542;33;11;Jomantų;683;321
543;33;12;Jucaičių;757;441
544;33;13;Kaltinėnų;1318;758
545;33;14;Kvėdarnos;2259;1266
546;33;14;Pašyšių;957;416
547;33;15;Laukuvos;1766;1013
548;33;16;Obelyno;739;374
549;33;17;Pajūrio;1217;695
550;33;18;Pajūralio;869;470
551;33;19;Požerės;428;247
552;33;20;Šiauduvos;736;430
553;33;21;Tenenių;447;223
554;33;22;Traksėdžio;1069;559
555;33;23;Upynos;945;547
556;33;24;Žadeikių;719;399
557;33;25;Šilalės ligoninės;1249;793
558;33;26;Palentinio;278;172
559;33;26;Švėkšnos;2287;1221
560;33;27;Inkaklių;739;352
561;33;28;Katyčių;1066;421
562;33;30;Bikavėnų;423;247
563;33;31;Gorainių;325;178
564;33;32;Kivylių;459;233
565;33;33;Vainuto;877;464
566;33;37;Žemaičių Naumiesčio;1367;787
567;33;38;Degučių;825;475
568;33;39;Naumiesčio kaimiškoji;884;442
569;34;1;Prezidento;2917;1634
570;34;2;J.Tumo - Vaižganto;4122;2272
571;34;3;Tauragės;1619;932
572;34;4;Dariaus ir Girėno;1562;783
573;34;5;Aerodromo;3295;1802
574;34;6;Moksleivių;3556;2029
575;34;7;Laisvės;3271;1748
576;34;9;Melioratorių;1293;704
577;34;10;Taurų;2068;1046
578;34;11;Lauksargių;1204;545
579;34;13;Sartininkų;721;310
580;34;14;Žygaičių;849;408
581;34;15;Vizbarų;232;89
582;34;16;Kęsčių;714;353
583;34;17;Dapkiškių;518;295
584;34;18;Norkaičių;557;287
585;34;19;Pagramančio;646;300
586;34;20;Mažonų;845;328
587;34;22;Šakviečio;376;151
588;34;23;Juodpetrių;298;150
589;34;28;Batakių;959;365
590;34;29;Eidintų;487;232
591;34;30;Gaurės;680;382
592;34;31;Kunigiškių;498;228
593;34;32;Eičių;360;191
594;34;33;Baltrušaičių;585;266
595;34;34;Dauglaukio;463;230
596;34;35;Drąslaukio;649;298
597;35;1;Birutės;1729;940
598;35;1;Daugėdų;378;255
599;35;2;Dariaus ir Girėno;1392;806
600;35;3;A.Jucio;3248;2040
601;35;3;Labardžių;321;192
602;35;4;Laisvės;2694;1581
603;35;5;V.Mačernio;2819;1804
604;35;6;Rietavo;2309;1472
605;35;6;Senamiesčio;2174;1295
606;35;7;A.Vaišvilos;2475;1575
607;35;7;Sauslaukio;1115;629
608;35;8;Aleksandravo;410;258
609;35;8;Tverų;1269;638
610;35;9;Alsėdžių;1123;658
611;35;11;Didvyčių;472;248
612;35;12;Gegrėnų;629;286
613;35;13;Giliogirio;283;135
614;35;14;Gintališkės;449;243
615;35;15;Glaudžių;670;361
616;35;16;Grumblių;465;264
617;35;17;Karklėnų;611;311
618;35;18;Kontaučių;628;337
619;35;19;Kulių;1080;602
620;35;21;Milašaičių;375;252
621;35;22;Medingėnų;519;259
622;35;23;Narvaišių;509;284
623;35;24;Nausodžio;1450;738
624;35;25;Pelaičių;704;359
625;35;29;Stalgėnų;564;302
626;35;30;Stanelių;631;305
627;35;31;Šateikių;1133;568
628;35;32;Truikių;710;431
629;35;34;Žemaičių Kalvarijos;1198;689
630;35;35;Žlibinų;630;349
631;35;36;Vatušių;844;467
632;35;37;Prūsalių;560;343
633;36;1;Parko;1214;714
634;36;2;M.Daujoto;3120;1760
635;36;3;J.Pabrėžos;3830;2082
636;36;4;Vytauto;2243;1263
637;36;5;S.Daukanto;2998;1426
638;36;6;Kretingos;2317;1314
639;36;7;Salantų;1467;877
640;36;8;Darbėnų;1591;856
641;36;9;Lazdininkų;403;219
642;36;10;Kašučių;461;250
643;36;11;Kumpikų;305;134
644;36;12;Grūšlaukės;540;283
645;36;13;Mančių;134;58
646;36;14;Laukžemės;474;251
647;36;15;Piliakalnio;422;252
648;36;16;Žvainių;492;245
649;36;17;Laivių;446;193
650;36;18;Juodupėnų;288;159
651;36;19;Erlėnų;441;259
652;36;20;Kalnalio;400;166
653;36;21;Kartenos;1255;638
654;36;22;Kalniškių;295;178
655;36;23;Kurmaičių;735;331
656;36;24;Dvaro;1079;514
657;36;25;Padvarių;226;156
658;36;26;Kretingsodžio;722;364
659;36;27;Rūdaičių;789;431
660;36;28;Vydmantų;1696;892
661;36;29;Kūlupėnų;1131;567
662;36;30;Nasrėnų;203;88
663;36;31;Baublių;509;251
664;36;32;Budrių;285;130
665;36;33;Mikoliškių;88;46
666;36;34;Dupulčių;508;263
667;36;35;Raguviškių;321;186
668;36;36;Rubulių;159;90
669;36;37;Jokūbavo;378;234
670;36;38;Valėnų;226;114
671;37;1;Skuodo;2342;1400
672;37;2;Vilniaus;2301;1312
673;37;3;Laisvės;2059;1073
674;37;4;Aleksandrijos;581;348
675;37;5;Kaukolikų;507;245
676;37;6;Gėsalų;349;223
677;37;7;Barstyčių;730;362
678;37;8;Puokės;199;124
679;37;9;Ylakių;1283;704
680;37;10;Trumplaukės;465;251
681;37;11;Vižančių;458;235
682;37;12;Pašilės;516;259
683;37;13;Augzelių;212;137
684;37;13;Sedos;1904;1040
685;37;14;Lenkimų;955;550
686;37;14;Žemalės;521;298
687;37;15;Mosėdžio;1848;994
688;37;15;Šerkšnėnų;519;259
689;37;16;Plinkšių;643;270
690;37;16;Šauklių;525;290
691;37;17;Notėnų;417;217
692;37;17;Tirkšlių;1864;915
693;37;18;Balėnų;628;232
694;37;18;Šliktinės;603;252
695;37;19;Daukšių;639;309
696;37;19;Užlieknės;449;233
697;37;20;Buknaičių;409;226
698;37;20;D.Rūšupių;737;264
699;37;21;Leckavos;426;186
700;37;21;Luknės;472;230
701;37;22;Auksūdžio;433;218
702;37;22;M.Rūšupių;383;205
703;37;23;Dagių;293;148
704;37;23;Šačių;642;299
705;37;24;Renavo;487;235
706;37;24;Rukų;460;254
707;37;25;Pikelių;484;254
708;37;26;Platelių;1313;695
709;37;26;Račalių;281;132
710;37;27;Ukrinų;574;386
711;37;28;Židikų;658;365
712;37;29;Urvikių;299;165
713;37;30;Bugenių;809;301
714;37;32;Purvėnų;544;185
715;37;33;Laižuvos;506;310
716;37;34;Lūšės;240;116
717;37;35;Pievėnų;250;87
718;38;1;M.Račkausko;2564;1515
719;38;2;Senamieščio;1886;1124
720;38;3;Kęstučio;1680;963
721;38;4;Gabijos;2422;1417
722;38;5;Žemaitijos;2862;1726
723;38;6;Reivyčių;1571;865
724;38;7;Pavasario;3158;1859
725;38;8;Naftininkų;3796;2177
726;38;9;Pavenčių;2388;1276
727;38;10;Kapėnų;459;231
728;38;10;Sodų;2785;1586
729;38;11;Jaunystės;2597;1315
730;38;12;Ventos;2966;1725
731;38;15;Palnosų;792;430
732;38;20;Viekšnių;2930;1816
733;38;31;Krakių;613;329
734;39;1;Senamiesčio;2554;1587
735;39;2;V. Kudirkos;2483;1398
736;39;3;Respublikos;2532;1456
737;39;4;Ramučių;1821;1047
738;39;4;Žagarės;2567;1466
739;39;5;Agluonų;413;262
740;39;6;Akmenės;3493;2067
741;39;7;Alkiškių;588;296
742;39;7;Daunoriškės;398;200
743;39;8;Daukšių;455;264
744;39;9;Gaižaičių;446;303
745;39;9;Kairiškių;400;190
746;39;11;Gataučių;902;477
747;39;11;Kivylių;506;327
748;39;12;Kalnelio;657;326
749;39;12;Kruopių;603;372
750;39;13;Jučių;199;99
751;39;14;Pakalniškių;276;132
752;39;16;Papilės;2623;1254
753;39;17;Linkaičių;611;326
754;39;17;Luokavos;617;295
755;39;18;Maldenių;431;266
756;39;18;Sablauskių;458;242
757;39;19;Ventos;3346;1957
758;39;20;Rudiškių;718;355
759;39;22;Skaistgirio;1937;894
760;39;23;Stungių;570;271
761;39;24;Stupurų;530;227
762;40;1;Lygumų;3119;1714
763;40;2;Masčio;2743;1609
764;40;3;Respublikos;2170;1289
765;40;4;Žemaitės;2801;1628
766;40;5;Muziejaus;2454;1379
767;40;6;Šviesos;2333;1410
768;40;7;Kalno;533;331
769;40;8;Kęstučio;1957;1122
770;40;9;Sedos;1923;1108
771;40;10;P.Cvirkos;2805;1731
