minor_gid,org_id,votes
43,2,9
43,17,8
43,9,4
43,5,0
43,11,0
44,15,480
44,1,350
44,4,140
44,10,77
44,14,76
44,6,73
44,7,66
44,8,38
44,3,26
44,12,17
44,13,17
44,2,11
44,9,8
44,16,6
44,17,6
44,5,3
44,11,1
45,15,483
45,1,294
45,4,106
45,6,57
45,10,57
45,14,55
45,7,50
45,8,19
45,13,14
45,3,12
45,12,12
45,2,11
45,16,5
45,17,5
45,9,2
45,5,0
45,11,0
46,1,536
46,15,384
46,4,122
46,10,85
46,14,62
46,6,53
46,8,36
46,7,30
46,13,25
46,12,20
46,3,18
46,2,13
46,16,12
46,9,6
46,5,2
46,17,2
46,11,0
47,1,663
47,15,572
47,4,142
47,14,120
47,6,102
47,10,87
47,7,68
47,8,34
47,13,28
47,12,27
47,3,25
47,16,11
47,17,10
47,2,7
47,5,4
47,9,3
47,11,0
48,1,320
48,15,244
48,6,119
48,10,98
48,4,94
48,14,82
48,8,62
48,7,52
48,12,28
48,3,27
48,13,16
48,17,15
48,16,5
48,9,4
48,2,3
48,5,0
48,11,0
49,15,289
49,10,269
49,1,249
49,6,226
49,4,191
49,8,73
49,14,40
49,12,31
49,3,27
49,13,26
49,7,19
49,17,12
49,5,5
49,9,5
49,16,3
49,11,2
49,2,1
50,15,307
50,1,149
50,7,62
50,4,42
50,14,31
50,8,29
50,10,28
50,6,23
50,3,11
50,13,7
50,12,7
50,9,4
50,17,3
50,16,3
50,2,3
50,5,2
50,11,0
51,15,411
51,1,191
51,7,133
51,14,55
51,8,34
51,4,31
51,6,27
51,10,26
51,3,13
51,12,8
51,13,7
51,5,3
51,2,1
51,16,1
51,9,0
51,17,0
51,11,0
52,15,427
52,1,193
52,7,71
52,14,64
52,4,57
52,10,40
52,8,23
52,6,22
52,13,21
52,3,16
52,12,11
52,2,6
52,17,5
52,16,4
52,5,4
52,9,3
52,11,0
53,15,153
53,7,134
53,1,65
53,14,17
53,4,14
53,8,7
53,13,5
53,12,4
53,3,4
53,6,3
53,10,2
53,11,1
53,5,1
53,16,1
53,9,0
53,2,0
53,17,0
54,7,53
54,15,51
54,1,18
54,5,5
54,14,4
54,9,3
54,10,3
54,8,3
54,17,2
54,6,2
54,13,2
54,4,2
54,2,1
54,16,1
54,12,1
54,3,0
54,11,0
55,1,89
55,15,66
55,14,36
55,7,14
55,8,13
55,4,10
55,6,4
55,2,2
55,16,2
55,13,1
55,17,1
55,5,0
55,11,0
55,12,0
55,3,0
55,9,0
55,10,0
56,15,365
56,1,193
56,4,58
56,7,52
56,14,41
56,3,30
56,10,25
56,8,22
56,6,21
56,13,12
56,2,10
56,17,5
56,12,3
56,16,3
56,5,3
56,9,2
56,11,1
57,15,806
57,1,675
57,4,229
57,14,136
57,7,94
57,6,73
57,10,68
57,13,62
57,8,61
57,3,52
57,12,17
57,17,12
57,16,9
57,2,8
57,9,5
57,5,1
57,11,0
58,15,889
58,1,459
58,4,187
58,7,146
58,14,97
58,6,81
58,8,56
58,10,50
58,3,42
58,13,25
58,12,23
58,2,16
58,17,12
58,16,4
58,9,1
58,5,0
58,11,0
59,15,761
59,1,545
59,4,163
59,14,120
59,7,118
59,6,74
59,10,56
59,8,54
59,3,49
59,13,45
59,12,22
59,16,17
59,17,11
59,2,10
59,9,5
59,11,5
59,5,5
60,1,582
60,15,467
60,4,146
60,14,123
60,7,102
60,6,57
60,8,55
60,3,54
60,10,32
60,13,28
60,12,12
60,17,11
60,2,8
60,16,7
60,11,6
60,9,6
60,5,1
61,15,934
61,1,616
61,4,198
61,14,170
61,7,134
61,6,60
61,8,49
61,3,45
61,10,32
61,13,26
61,12,23
61,16,9
61,2,8
61,5,5
61,9,5
61,17,3
61,11,0
62,1,566
62,15,473
62,4,172
62,10,70
62,6,69
62,14,67
62,7,61
62,8,33
62,13,24
62,3,23
62,12,14
62,17,13
62,2,8
62,9,6
62,16,3
62,11,2
62,5,1
63,15,785
63,1,717
63,4,217
63,7,135
63,14,85
63,8,76
63,6,73
63,10,49
63,3,39
63,13,22
63,16,14
63,12,11
63,2,9
63,17,8
63,9,5
63,5,1
63,11,0
64,15,742
64,1,362
64,4,166
64,14,71
64,10,56
64,7,52
64,6,50
64,8,43
64,13,29
64,2,23
64,3,19
64,12,14
64,17,11
64,16,2
64,5,1
64,9,1
64,11,0
65,15,642
65,1,539
65,4,188
65,14,69
65,6,68
65,10,65
65,7,57
65,8,48
65,13,45
65,3,36
65,12,19
65,16,12
65,2,11
65,17,7
65,5,3
65,9,3
65,11,2
66,15,488
66,1,401
66,4,123
66,14,69
66,7,66
66,10,43
66,6,40
66,3,39
66,8,31
66,13,20
66,12,19
66,2,13
66,17,11
66,16,5
66,5,2
66,9,0
66,11,0
67,15,565
67,1,424
67,4,101
67,14,73
67,7,67
67,10,49
67,6,40
67,8,39
67,13,32
67,3,24
67,17,13
67,12,10
67,2,9
67,16,5
67,9,3
67,5,1
67,11,0
68,15,598
68,1,428
68,7,103
68,4,93
68,14,66
68,6,46
68,10,31
68,13,28
68,8,22
68,3,19
68,2,13
68,12,13
68,16,11
68,17,10
68,9,6
68,11,5
68,5,1
69,1,351
69,15,330
69,4,109
69,7,72
69,14,53
69,13,42
69,10,40
69,6,35
69,8,22
69,3,16
69,17,11
69,12,9
69,2,7
69,16,6
69,9,3
69,5,2
69,11,0
70,15,568
70,1,311
70,4,93
70,14,77
70,7,75
70,8,34
70,13,28
70,6,25
70,3,24
70,10,23
70,12,21
70,2,5
70,17,5
70,16,4
70,9,1
70,5,1
70,11,0
71,15,341
71,1,237
71,4,84
71,14,40
71,7,33
71,6,26
71,10,21
71,8,16
71,13,15
71,3,14
71,12,11
71,2,9
71,17,7
71,16,4
71,9,1
71,5,1
71,11,0
72,15,794
72,1,333
72,4,107
72,7,88
72,14,57
72,10,51
72,8,43
72,6,30
72,3,22
72,13,17
72,12,16
72,16,9
72,17,9
72,2,5
72,9,3
72,11,1
72,5,1
73,15,426
73,1,124
73,7,121
73,14,41
73,13,13
73,6,12
73,4,10
73,8,7
73,10,7
73,16,5
73,5,4
73,3,3
73,9,2
73,17,1
73,11,0
73,12,0
73,2,0
74,1,297
74,15,279
74,4,115
74,6,89
74,14,66
74,10,46
74,7,39
74,8,32
74,3,18
74,16,18
74,12,16
74,13,14
74,17,6
74,2,1
74,11,1
74,5,1
74,9,1
75,15,670
75,1,525
75,4,179
75,6,158
75,14,138
75,7,107
75,10,92
75,8,65
75,3,49
75,12,48
75,13,37
75,16,25
75,17,16
75,2,11
75,5,7
75,9,4
75,11,1
76,15,856
76,1,500
76,7,171
76,4,120
76,6,107
76,14,99
76,8,46
76,10,43
76,3,38
76,13,33
76,12,23
76,16,18
76,17,12
76,9,6
76,2,2
76,5,2
76,11,0
77,15,827
77,1,587
77,6,184
77,4,172
77,14,134
77,7,99
77,10,72
77,8,54
77,3,38
77,13,37
77,12,35
77,16,27
77,17,8
77,2,7
77,9,3
77,5,3
77,11,1
78,15,919
78,1,466
78,4,161
78,7,122
78,6,115
78,14,89
78,10,66
78,8,59
78,12,31
78,13,26
78,3,25
78,17,16
78,16,15
78,2,7
78,5,4
78,9,3
78,11,0
79,15,582
79,1,263
79,7,96
79,4,85
79,6,53
79,14,41
79,10,27
79,12,19
79,8,18
79,13,16
79,16,10
79,3,8
79,2,6
79,5,3
79,17,2
79,9,2
79,11,0
80,15,365
80,1,269
80,4,102
80,6,93
80,7,76
80,14,39
80,10,31
80,8,18
80,16,16
80,12,15
80,3,14
80,17,8
80,9,7
80,13,7
80,5,5
80,2,4
80,11,0
81,15,626
81,1,340
81,4,111
81,6,96
81,14,75
81,7,65
81,10,34
81,8,33
81,3,28
81,12,26
81,13,19
81,16,15
81,2,9
81,17,9
81,5,6
81,9,6
81,11,1
82,1,620
82,15,474
82,7,80
82,4,79
82,14,68
82,6,59
82,10,25
82,8,24
82,16,18
82,13,15
82,12,14
82,3,13
82,9,4
82,2,3
82,17,2
82,11,1
82,5,0
83,15,910
83,1,570
83,6,200
83,4,195
83,14,125
83,7,110
83,10,82
83,8,77
83,3,38
83,16,31
83,13,23
83,12,15
83,17,8
83,9,7
83,5,5
83,2,4
83,11,1
84,15,1197
84,1,559
84,4,189
84,7,169
84,6,155
84,14,134
84,10,52
84,8,45
84,12,35
84,16,35
84,3,33
84,13,33
84,17,17
84,5,8
84,2,8
84,9,6
84,11,3
85,15,673
85,1,487
85,4,148
85,14,144
85,6,115
85,7,111
85,10,67
85,8,59
85,13,50
85,12,35
85,3,30
85,16,30
85,9,16
85,17,10
85,2,9
85,5,2
85,11,0
86,15,1086
86,1,684
86,14,155
86,4,132
86,7,127
86,6,98
86,8,65
86,10,48
86,13,32
86,3,20
86,16,20
86,2,18
86,12,16
86,5,9
86,17,6
86,9,1
86,11,1
87,15,835
87,1,514
87,4,123
87,7,123
87,14,92
87,6,87
87,10,40
87,8,36
87,3,33
87,13,19
87,12,19
87,16,15
87,17,10
87,2,7
87,5,6
87,9,2
87,11,1
88,15,718
88,1,369
88,4,117
88,7,84
88,6,69
88,14,63
88,10,36
88,8,34
88,3,31
88,12,18
88,13,13
88,16,11
88,2,8
88,17,7
88,9,5
88,5,3
88,11,1
89,15,566
89,1,476
89,7,102
89,14,84
89,4,80
89,6,61
89,8,40
89,10,31
89,13,22
89,3,15
89,12,15
89,2,11
89,16,9
89,17,8
89,9,2
89,5,1
89,11,1
90,15,1088
90,1,583
90,4,195
90,14,160
90,7,150
90,6,84
90,8,74
90,10,61
90,16,50
90,3,38
90,12,35
90,13,21
90,2,19
90,9,10
90,17,9
90,5,6
90,11,2
91,15,924
91,1,585
91,4,188
91,14,145
91,7,143
91,6,117
91,8,57
91,10,53
91,12,46
91,3,43
91,13,41
91,16,31
91,2,8
91,9,7
91,17,6
91,5,2
91,11,1
92,15,845
92,1,515
92,4,154
92,7,148
92,6,89
92,14,81
92,8,42
92,3,36
92,10,36
92,12,19
92,16,16
92,13,12
92,2,9
92,17,7
92,9,3
92,5,2
92,11,1
93,15,814
93,1,423
93,4,182
93,6,108
93,7,95
93,14,94
93,10,60
93,8,57
93,3,36
93,13,24
93,12,20
93,17,10
93,16,9
93,2,8
93,5,6
93,9,3
93,11,0
94,15,901
94,1,644
94,7,160
94,4,147
94,14,141
94,6,89
94,8,62
94,3,37
94,10,36
94,13,26
94,12,24
94,16,20
94,2,8
94,17,6
94,9,6
94,11,1
94,5,0
95,15,620
95,1,308
95,7,102
95,4,83
95,14,55
95,6,43
95,10,34
95,8,30
95,3,19
95,13,17
95,12,10
95,2,9
95,16,7
95,17,5
95,9,4
95,11,4
95,5,3
96,15,470
96,1,323
96,14,96
96,4,92
96,6,48
96,7,45
96,10,25
96,8,19
96,3,10
96,12,9
96,13,6
96,5,5
96,16,4
96,2,3
96,11,1
96,17,1
96,9,1
97,15,869
97,1,422
97,4,174
97,14,106
97,7,94
97,6,80
97,8,51
97,3,33
97,12,23
97,10,21
97,13,18
97,2,17
97,17,12
97,16,12
97,5,2
97,9,2
97,11,1
98,15,572
98,1,315
98,4,128
98,7,78
98,14,68
98,6,51
98,10,26
98,8,24
98,3,16
98,12,14
98,13,11
98,2,7
98,16,6
98,5,4
98,17,3
98,9,2
98,11,0
99,15,789
99,1,491
99,4,156
99,7,92
99,6,80
99,14,78
99,8,63
99,10,44
99,3,22
99,12,20
99,16,17
99,13,17
99,2,10
99,17,4
99,5,3
99,9,3
99,11,0
100,15,574
100,1,362
100,7,84
100,4,79
100,14,74
100,6,59
100,8,45
100,10,32
100,3,18
100,12,16
100,2,14
100,16,11
100,13,8
100,9,5
100,17,4
100,5,3
100,11,0
101,15,888
101,1,536
101,6,193
101,7,132
101,4,129
101,14,125
101,8,91
101,10,46
101,3,30
101,13,17
101,12,17
101,2,13
101,5,9
101,17,7
101,16,7
101,9,3
101,11,0
102,15,1143
102,1,545
102,6,188
102,4,187
102,14,152
102,7,138
102,10,59
102,8,52
102,13,29
102,12,22
102,3,17
102,17,11
102,2,8
102,16,7
102,9,5
102,5,4
102,11,0
103,15,1087
103,1,451
103,6,189
103,4,156
103,7,149
103,14,104
103,10,52
103,8,50
103,3,42
103,12,37
103,13,36
103,16,17
103,2,9
103,9,6
103,17,4
103,5,1
103,11,0
104,15,1163
104,1,533
104,6,204
104,14,195
104,4,153
104,7,151
104,8,51
104,10,51
104,13,24
104,12,23
104,3,19
104,17,11
104,16,8
104,2,6
104,9,5
104,11,4
104,5,1
105,15,730
105,1,612
105,7,165
105,4,153
105,6,146
105,14,122
105,13,74
105,10,64
105,8,61
105,3,26
105,12,16
105,16,13
105,9,10
105,2,8
105,17,7
105,5,6
105,11,0
106,15,918
106,1,504
106,6,216
106,4,172
106,14,128
106,7,101
106,10,58
106,8,43
106,3,22
106,13,20
106,12,19
106,17,10
106,16,9
106,2,4
106,9,4
106,5,4
106,11,0
107,15,888
107,1,530
107,6,209
107,7,175
107,4,141
107,14,122
107,10,69
107,8,53
107,3,38
107,12,24
107,13,17
107,2,8
107,16,8
107,17,8
107,9,4
107,5,1
107,11,0
108,15,1016
108,1,431
108,6,186
108,4,154
108,7,123
108,14,120
108,8,66
108,10,54
108,3,34
108,13,27
108,12,25
108,2,16
108,17,12
108,16,10
108,5,2
108,9,2
108,11,0
109,15,814
109,1,620
109,6,253
109,4,171
109,14,165
109,7,159
109,10,69
109,8,66
109,3,45
109,12,44
109,13,23
109,16,22
109,17,16
109,9,11
109,2,5
109,5,3
109,11,2
110,15,1126
110,1,514
110,6,210
110,7,139
110,4,132
110,14,108
110,10,66
110,8,51
110,3,26
110,13,26
110,12,21
110,16,11
110,2,9
110,5,8
110,9,5
110,17,3
110,11,2
111,15,501
111,1,340
111,6,96
111,7,95
111,4,91
111,14,90
111,10,27
111,3,21
111,8,21
111,12,14
111,13,14
111,17,8
111,16,5
111,2,4
111,11,3
111,9,3
111,5,2
112,15,404
112,1,204
112,14,63
112,4,63
112,7,51
112,10,32
112,6,31
112,8,16
112,3,12
112,12,10
112,13,10
112,2,5
112,17,3
112,16,3
112,5,2
112,9,2
112,11,1
113,15,905
113,1,584
113,14,168
113,4,157
113,10,90
113,7,88
113,6,85
113,8,46
113,3,32
113,13,28
113,2,18
113,12,17
113,16,11
113,17,11
113,9,5
113,5,3
113,11,0
114,1,551
114,15,309
114,14,84
114,7,61
114,10,53
114,6,38
114,4,37
114,8,23
114,13,18
114,16,16
114,3,15
114,12,14
114,2,9
114,9,4
114,17,4
114,5,2
114,11,2
115,15,487
115,1,479
115,14,96
115,4,89
115,6,71
115,7,58
115,10,46
115,8,41
115,3,30
115,13,18
115,17,16
115,12,14
115,16,10
115,9,6
115,2,2
115,5,0
115,11,0
116,15,472
116,1,316
116,4,77
116,14,75
116,7,60
116,6,54
116,10,36
116,8,26
116,3,24
116,13,18
116,12,7
116,9,6
116,17,5
116,16,3
116,5,2
116,2,0
116,11,0
117,15,586
117,1,535
117,14,95
117,7,84
117,10,69
117,4,67
117,6,51
117,8,31
117,3,27
117,13,24
117,12,17
117,16,8
117,17,3
117,2,2
117,5,1
117,11,0
117,9,0
118,15,417
118,1,380
118,14,102
118,4,71
118,6,63
118,7,51
118,10,42
118,8,20
118,12,18
118,3,15
118,16,14
118,13,12
118,2,4
118,5,2
118,17,2
118,11,0
118,9,0
119,15,553
119,1,364
119,14,121
119,4,79
119,7,46
119,10,43
119,6,41
119,8,30
119,3,27
119,13,9
119,9,7
119,2,6
119,12,5
119,16,4
119,5,3
119,17,2
119,11,1
120,15,575
120,1,319
120,4,75
120,6,52
120,14,51
120,10,47
120,7,44
120,8,38
120,13,24
120,3,22
120,12,9
120,16,8
120,2,8
120,17,5
120,9,2
120,5,0
120,11,0
121,15,464
121,1,437
121,14,107
121,4,76
121,6,61
121,8,52
121,7,51
121,10,44
121,3,24
121,13,18
121,12,12
121,2,5
121,17,4
121,5,4
121,16,4
121,9,2
121,11,1
122,1,464
122,15,406
122,14,135
122,4,98
122,10,69
122,6,56
122,7,50
122,8,36
122,3,21
122,13,18
122,12,14
122,2,7
122,16,5
122,5,4
122,9,2
122,17,1
122,11,0
123,15,547
123,1,410
123,10,78
123,4,75
123,14,65
123,8,51
123,7,45
123,6,31
123,13,25
123,16,15
123,12,14
123,3,11
123,9,5
123,17,5
123,2,3
123,5,2
123,11,2
124,15,603
124,1,416
124,14,89
124,10,87
124,4,77
124,7,63
124,6,53
124,8,47
124,3,17
124,12,12
124,2,11
124,13,9
124,17,9
124,16,7
124,9,5
124,11,4
124,5,3
125,15,643
125,1,414
125,14,96
125,10,70
125,4,66
125,6,63
125,7,61
125,8,27
125,13,17
125,3,15
125,12,13
125,17,11
125,16,7
125,9,5
125,11,2
125,2,2
125,5,1
126,1,476
126,15,429
126,14,173
126,4,90
126,7,77
126,10,58
126,6,51
126,8,27
126,12,22
126,13,18
126,3,13
126,16,7
126,9,3
126,2,3
126,17,3
126,5,2
126,11,0
127,1,717
127,15,280
127,10,91
127,14,89
127,4,78
127,6,69
127,7,55
127,8,19
127,3,17
127,12,12
127,13,11
127,2,5
127,16,4
127,17,4
127,9,1
127,5,0
127,11,0
128,15,686
128,1,396
128,14,91
128,4,88
128,10,82
128,7,81
128,6,55
128,8,49
128,3,24
128,13,16
128,12,14
128,2,8
128,16,5
128,9,5
128,17,4
128,5,2
128,11,1
129,15,472
129,1,264
129,7,69
129,14,67
129,4,56
129,10,53
129,6,38
129,8,28
129,12,23
129,3,17
129,13,16
129,16,8
129,5,3
129,17,3
129,9,1
129,11,1
129,2,0
130,15,359
130,1,212
130,4,63
130,14,56
130,7,49
130,6,22
130,10,15
130,8,15
130,13,13
130,3,9
130,2,7
130,12,6
130,9,2
130,16,2
130,11,0
130,5,0
130,17,0
131,15,495
131,1,244
131,4,87
131,10,39
131,7,38
131,6,37
131,8,31
131,14,25
131,13,14
131,12,11
131,2,10
131,16,8
131,17,7
131,3,5
131,9,3
131,5,0
131,11,0
132,15,515
132,1,242
132,4,76
132,14,60
132,7,38
132,6,33
132,8,21
132,3,20
132,10,17
132,12,12
132,13,10
132,2,4
132,9,4
132,17,2
132,16,2
132,5,0
132,11,0
133,15,328
133,1,158
133,4,46
133,14,39
133,8,35
133,7,34
133,6,31
133,10,12
133,3,9
133,13,9
133,12,6
133,9,5
133,11,4
133,16,4
133,2,3
133,5,2
133,17,2
134,15,491
134,1,327
134,4,88
134,7,60
134,14,58
134,6,38
134,10,26
134,8,21
134,13,16
134,12,12
134,2,11
134,3,7
134,5,6
134,16,4
134,9,1
134,17,1
134,11,0
135,15,537
135,1,407
135,4,145
135,14,94
135,7,62
135,8,59
135,16,57
135,6,49
135,3,43
135,10,40
135,13,31
135,12,12
135,17,10
135,9,9
135,5,3
135,2,2
135,11,0
136,15,573
136,1,364
136,4,83
136,14,63
136,7,58
136,6,46
136,10,23
136,8,23
136,3,16
136,16,12
136,13,5
136,12,5
136,5,2
136,17,2
136,2,2
