minor_gid;major_id;minor_id;minor_name;registered_voters;votes
128;10;121;Dvarčionių;3683;1959
129;10;452;Lietuvių namų;2643;1085
130;10;453;Dzūkų;2832;1305
131;10;454;Kapsų;1416;642
132;10;455;Dariaus ir Girėno;1432;711
133;10;456;Kaminkelio;2549;1104
134;10;460;Kirtimų;1399;588
135;10;461;Palydovo;2346;984
136;10;462;Rugiagėlių;2261;1004
137;10;463;A. Kojelavičiaus;1534;568
138;10;464;Užusienio;961;527
139;10;465;Genių;1790;810
140;10;466;Pergalės;2912;1425
141;10;467;Darželio;2005;1004
142;10;468;Karklėnų;2942;1402
143;10;469;J. Kolaso;4742;2397
144;10;470;Parko;3871;1917
145;10;471;Pramonės;1386;546
146;11;1;Gamyklos;2758;1596
147;11;2;Sargėnų;1261;677
148;11;3;Vėtrungės;3478;1921
149;11;4;Rasytės;3299;1756
150;11;5;Šarkuvos;1811;971
151;11;6;Kuršių;2762;1377
152;11;7;Žemaičių;4189;2133
153;11;8;Baltų;4016;2080
154;11;9;Baltijos;3974;2215
155;11;10;Žiemgalių;4635;2392
156;11;11;Milikonių;2391;1264
157;11;12;Demokratų;2198;1172
158;11;13;Linkuvos;2918;1558
159;12;14;Neries;1768;892
160;12;15;Sąjungos;1572;845
161;12;16;Dobilo;3286;1495
162;12;18;Apuolės;1097;591
163;12;19;Seredžiaus;1468;589
164;12;21;Veršvų;4360;1995
165;12;22;Žagarės;1717;822
166;12;23;Lampėdžių;558;357
167;12;24;Kaniūkų;2659;1513
168;12;25;Akademijos;1556;786
169;12;26;H. ir O Minkovskių;1003;410
170;12;27;J. Dobkevičiaus;3191;1524
171;12;28;Veiverių;1821;875
172;12;29;Birutės;2863;1564
173;12;30;Julijanavos;2197;1136
174;12;31;Piliakalnio;1768;978
175;12;121;Ąžuolo;3637;1805
176;12;125;Kazliškių;1087;643
177;12;126;Tirkiliškių;2145;1216
178;12;127;Romainių;2522;1435
179;13;33;Tekstilininkų;1854;1046
180;13;36;Maironio;1889;992
181;13;37;A. Mackevičiaus;1171;625
182;13;38;Varpo;1268;768
183;13;39;Ryšių;2476;1504
184;13;40;Radvilėnų;2318;1372
185;13;42;J. Jablonskio;1785;1144
186;13;43;Aušros;2649;1642
187;13;45;Senojo tresto;1212;685
188;13;46;Gedimino;1836;1045
189;13;47;Sporto;840;542
190;13;49;Miško;3160;1821
191;13;94;Studentų;2961;1553
192;13;104;Parko;1692;800
193;13;105;Sodų;2091;1032
194;14;50;Jonavos;1459;739
195;14;51;Saulės;1241;713
196;14;52;L. Karsavino;2394;1403
197;14;53;Tvirtovės;1236;709
198;14;54;Algirdo;1701;976
199;14;55;Sukilėlių;1010;568
200;14;56;Purienų;2735;1395
201;14;57;Vilties;1110;663
202;14;58;Žeimenos;3451;1828
203;14;60;Versmės;3152;1604
204;14;61;Gerovės;3957;2032
205;14;62;M. Jankaus;2697;1560
206;14;63;S. Nėries;2031;1270
207;14;65;Vaidilutės;1737;862
208;15;64;Aukuro;3503;1901
209;15;66;Šiaurės;3603;1946
210;15;67;S. Žukausko;3827;2066
211;15;68;Statybininkų;4001;2153
212;15;69;Rasos;2020;1122
213;15;70;P. Plechavičiaus;3889;2155
214;15;71;K. Škirpos;4020;2120
215;15;72;P. Lukšio;4101;2247
216;16;77;Buitininkų;4094;2188
217;16;78;Partizanų;3470;1860
218;16;79;Pramonės;2592;1126
219;16;80;Dainavos;3319;1822
220;16;81;J. Urbšio;2469;1324
221;16;82;Sartų;2894;1545
222;16;83;A. Timinskio;2732;1448
223;16;84;Nepriklausomybės;2243;1246
224;16;85;Vytauto;3573;1756
225;16;86;Atžalyno;3629;1905
226;17;88;V. Krėvės;2383;1226
227;17;89;Specialistų;2769;1353
228;17;91;Taikos;2449;1347
229;17;92;Vyturio;2459;1343
230;17;93;Butrimonių;2305;1204
231;17;96;Dujotiekio;3082;1539
232;17;97;Girstučio;2194;1176
233;17;98;Pašilės;3240;1835
234;17;99;Knygnešių;2674;1291
235;17;101;Palemono;1380;676
236;17;102;Pamario;2443;1086
237;17;111;Nemuno;2058;1102
238;18;106;Šančių;2300;1078
239;18;107;Drobės;2468;1142
240;18;108;Skuodo;2202;1126
241;18;109;Žiburio;3606;1831
242;18;110;Breslaujos;3631;1834
243;18;113;Naglio;1718;821
244;18;114;Šilo;3234;1517
245;18;116;Buriuotojų;2843;1226
246;18;117;Vaidoto;2736;1153
247;18;118;Pušų;2711;1319
248;18;120;Vičiūnų;2080;1133
249;18;122;Rokų;2724;1362
250;18;123;Vaišvydavos;2183;1235
251;19;1;Gimnazijos;3288;1945
252;19;4;Danės;1147;598
253;19;5;Eglės;1714;766
254;19;6;Dviračių Treko;2693;1333
255;19;7;Kretingos;2090;1046
256;19;8;Šviesos;2427;1182
257;19;9;Muzikos Centro;1164;604
258;19;10;Žaliakalnio;1038;492
259;19;11;Saulutės;3950;1470
260;19;15;Tauralaukio;1971;955
261;19;16;Baltikalnio;1380;630
262;19;17;Saulėtekio;1985;968
263;19;18;Šatrijos;1321;617
264;19;19;Vilties;1775;738
265;19;20;Pingvinuko;1709;693
266;19;25;Šilojų;2775;1535
267;19;59;Girulių;502;275
268;19;60;Molo;1050;467
269;19;62;Jūreivių;368;301
270;19;63;Prekybos uosto;2913;1180
271;19;64;S.Daukanto;912;363
272;19;65;Kuršių;1498;702
273;19;66;Politechnikos;1454;646
274;20;21;Klaipėdos Vandens;4089;1596
275;20;22;Rumpiškių;1600;717
276;20;23;Aitvaro;2927;1279
277;20;26;Brigantinos;1971;799
278;20;27;Draugystės;3215;1438
279;20;29;Švyturio;1921;886
280;20;30;Olimpijos;1802;766
281;20;32;Dainavos;3153;1437
282;20;33;Aušros;1163;554
283;20;35;Nykštuko;2169;1041
284;20;36;Debreceno;2603;1011
285;20;37;Gedminų;2657;1226
286;20;38;Vėtrungės;2360;1049
287;20;39;Žilvičio;1624;701
288;20;45;Menų mokyklos;2024;983
289;21;47;Versmės;3880;1588
290;21;48;Vakarų;4100;1678
291;21;49;Aukuro;3445;1508
292;21;54;Želmenėlio;3316;1381
293;21;55;Brožynų;3776;1479
294;21;56;Laukininkai;4197;1707
295;21;57;Budelkiemio;3894;1540
296;21;58;Berželio;4050;1606
297;21;67;Volungėlės;2325;978
298;21;68;Bandužių;4122;1522
299;22;1;Kaštonų;1587;764
300;22;1;Kopų;2042;1011
301;22;2;Ateities;2671;1265
302;22;2;Smėlio;1151;572
303;22;3;Pušų;462;238
304;22;3;Saulės;4055;2129
305;22;4;Vilniaus;1036;588
306;22;5;Aikštės;2029;1156
307;22;6;Kauno;1291;655
308;22;7;Jūros;1389;657
309;22;13;Strėvos;3384;1334
310;22;14;Sulupės;2814;1142
311;22;40;Pamario;3988;1736
312;22;43;Rambyno;2696;1025
313;22;50;Smiltelės;4019;1833
314;22;51;Alksnynės;4307;1860
315;22;52;Baltijos;657;245
316;23;2;Medelyno;4193;2340
317;23;3;Purienų;2141;1105
318;23;4;J.Basanavičiaus;2728;1274
319;23;5;M.K.Čiurlionio;1566;844
320;23;6;V.Kudirkos;2202;1189
321;23;8;Vijolių;2403;1097
322;23;9;Jovaro;3365;1969
323;23;10;Parko;2042;1223
324;23;11;Varpo;2566;1293
325;23;13;J.Janonio;2866;1434
326;23;18;Kražių;2101;1152
327;23;24;Ragainės;1869;1022
328;24;15;S.Šalkauskio;2727;1438
329;24;20;Linkuvos;2624;1184
330;24;21;Šimšės;3338;1689
331;24;22;Zoknių;2334;1016
332;24;23;Pabalių;1581;898
333;24;25;K.Donelaičio;1675;864
334;24;27;Verduliukų;3263;1631
335;24;28;Tilžės;3507;1683
336;24;29;Žaliūkių;2353;1238
337;24;30;Gegužių;2871;1460
338;24;31;S.Dariaus ir S.Girėno;2119;1062
339;24;44;Rėkyvos;3243;1573
340;25;4;Voveriškių;824;395
341;25;5;Gegužių;727;398
342;25;6;Aukštelkės;1276;602
343;25;33;Lieporių;3388;1846
344;25;34;Beržyno;2471;1268
345;25;35;Senojo Bokšto;2408;1327
346;25;36;Dainų;2401;1372
347;25;37;Aido;2268;1225
348;25;38;Lyros;2397;1205
349;25;39;Architektų;2310;1193
350;25;40;Romuvos;3796;1890
351;25;41;Šventupio;4103;1989
352;25;42;Gytarių;3367;1682
353;26;1;Geležinkelio;3658;1988
354;26;2;Rožių;4356;2442
355;26;3;Šiaulių;3034;1386
356;26;4;Vienybės;2480;1255
357;26;5;Šermukšnių;3134;1523
358;26;6;V. Žemkalnio;2085;926
359;26;7;J.Balčikonio;2251;1336
360;26;8;Laisvės;2264;1274
361;26;9;Poliklinikos;2321;1259
362;26;10;Menų mokyklos;2886;1351
363;26;11;Danutės;2209;1182
364;26;12;Tulpių;2770;1498
365;26;25;Ukmergės;2547;1393
366;27;13;Pilėnai;3916;2223
367;27;14;Nemuno;4000;2121
368;27;15;Žvaigždžių;4239;2208
369;27;16;Šermuto;4140;2112
370;27;17;Parko;2860;1468
371;27;18;Dariaus ir Girėno;3173;1668
372;27;19;A. Lipniūno;2654;1453
373;27;20;Klaipėdos;2281;1161
374;27;21;Žvaigždutės;2896;1513
375;27;22;Statybininkų;2804;1461
376;27;23;Kniaudiškių;4109;2014
377;28;9;Krekenavos;2127;900
378;28;11;Žibartonių;838;353
379;28;12;Naujarodžių;412;181
380;28;13;Linkaučių;342;128
381;28;14;Upytės;639;306
382;28;15;Ėriškių;568;277
383;28;16;Liberiškio;577;208
384;28;17;Berniūnų;504;224
385;28;18;Naujamiesčio;1351;670
386;28;19;Gustonių;601;251
387;28;23;Uliūnų;657;254
388;28;24;Ramygalos;2144;1050
389;28;24;Vandentiekio;2441;1206
390;28;25;Daniūnų;364;155
391;28;26;J.Miltinio;2967;1606
392;28;26;Raguvos;1118;562
393;28;27;Staniūnų;2975;1307
394;28;27;Šilų;313;150
395;28;28;Beržų;2941;1649
396;28;28;Miežiškių;698;351
397;28;29;Nevėžio;603;274
398;28;29;Ramygalos;1823;889
399;28;30;Trakiškio;856;376
400;28;32;Šilagalio;582;270
401;28;33;Dembavos;2291;1231
402;28;34;Velžio;2494;1375
403;28;35;Liūdynės;596;279
404;28;36;Katinų;354;163
405;28;37;Pažagienių;736;367
406;28;38;Vadoklių;905;381
407;28;39;Jotainių;709;276
408;28;42;Molainių;928;564
409;28;43;Mažėnių;237;86
410;29;1;Kvietiškio;3327;1496
411;29;2;Narto;1918;1075
412;29;3;Laikštės;2137;1047
413;29;4;Tarpučių;3529;1638
414;29;5;Uosupio;2517;1172
415;29;6;Mokolų;3232;1561
416;29;7;Degučių;3486;1652
417;29;8;Suvalkiečių;2314;1058
418;29;9;Šaulių;2526;1181
419;29;10;Kauno;2210;1133
420;29;11;Dariaus ir Girėno;1941;982
421;29;12;Beržų;2103;954
422;29;13;Armino;1081;660
423;29;14;Gedimino;703;343
424;29;15;Centro;2206;1007
425;30;1;Amatų;1410;760
426;30;2;A.Ramanausko-Vanago;1790;1039
427;30;3;Centro;1825;927
428;30;4;A.Matučio;2788;1271
429;30;7;Dzūkijos;1720;849
430;30;8;Naujoji;1877;862
431;30;9;Statybininkų;1594;808
432;30;10;Vilties;2111;1030
433;30;11;Sporto;2174;1071
434;30;17;Panemunės;1042;472
435;30;18;Vidzgirio;3434;1727
436;30;19;Jotvingių;2532;1161
437;30;20;Topolių;1745;880
438;30;21;Volungės;3652;1757
439;30;22;Jaunimo;2455;1261
440;30;23;Jurgiškių;3515;1655
441;30;24;Likiškėlių;2942;1395
442;31;1;Gargždų;3270;1654
443;31;2;Gargždų;3967;2112
444;31;3;Gargždų;1967;926
445;31;4;Gargždų;3873;1893
446;31;5;Endriejavo;1209;582
447;31;6;Judrėnų;604;314
448;31;7;Žadeikių;303;133
449;31;8;Daukšaičių;362;186
450;31;9;Pėžaičių;612;238
451;31;10;Šalpėnų;395;191
452;31;11;Veiviržėnų;1318;613
453;31;12;Girininkų;518;201
454;31;13;Lapių;610;290
455;31;14;Tilvikų;238;104
456;31;15;Vėžaičių;2462;1119
457;31;16;Priekulės;2318;1002
458;31;17;Agluonėnų;1090;434
459;31;18;Dovilų;2299;917
460;31;19;Ketvergių;1364;478
461;31;20;Šiūparių;640;255
462;31;21;Dauparų;1206;610
463;31;22;Kvietinių;683;318
464;31;23;Girkalių;583;259
465;31;24;Kretingalės;1167;465
466;31;25;Plikių;829;375
467;31;26;Drevernos;626;258
468;31;27;Kalotės;1278;606
469;31;28;Venckų;631;241
470;31;29;Jakų;1002;481
471;31;30;Slengių;2813;1269
472;31;31;Dituvos;2233;633
473;32;1;Mokyklos;2356;1106
474;32;1;Pagėgių;1817;1077
475;32;2;Panemunės;279;109
476;32;2;Žalgirio;2364;1135
477;32;3;Kentrių;277;139
478;32;3;Martyno Jankaus;2433;1162
479;32;4;Natkiškių;736;421
480;32;4;Politechnikos;1831;845
481;32;5;Pagėgių kaimiškoji;711;357
482;32;5;Tilžės;2585;1198
483;32;6;Piktupėnų;576;305
484;32;6;Rusnės;1411;687
485;32;7;Stoniškių;1240;617
486;32;8;Šilgalių;617;275
487;32;9;Rambyno;953;577
488;32;10;Pagrynių;1715;703
489;32;10;Vilkyškių;820;466
490;32;11;Traksėdžių;863;368
491;32;11;Žukų;618;345
492;32;12;Jonaičių;511;252
493;32;13;Juknaičių;1390;565
494;32;14;Pašyšių;980;372
495;32;16;Grabupių;730;322
496;32;17;Macikų;976;267
497;32;18;Naujakurių;1494;771
498;32;19;Žemaitkiemio;312;152
499;32;20;Barvų;217;73
500;32;21;Saugų;1145;536
501;32;22;Kintų;1579;585
502;32;23;Vilkyčių;1298;488
503;32;29;Usėnų;1118;458
504;32;35;Lietuvininkų;887;443
505;32;36;Liepų;1203;613
506;33;1;Šilalės;2139;1210
507;33;2;Balsių;943;518
508;33;3;Bijotų;656;311
509;33;4;Bilionių;402;224
510;33;5;Bytlaukio;430;226
511;33;6;Biržų Lauko;573;258
512;33;7;Didkiemio;277;175
513;33;7;Gardamo;869;343
514;33;8;Gineikių;430;160
515;33;8;Ramučių;232;115
516;33;9;Girdiškės;226;120
517;33;9;Šylių;457;195
518;33;10;Iždonų;305;191
519;33;11;Jomantų;666;282
520;33;12;Jucaičių;454;222
521;33;13;Kaltinėnų;1244;646
522;33;14;Kvėdarnos;2095;1045
523;33;15;Laukuvos;1599;810
524;33;16;Obelyno;717;378
525;33;17;Pajūrio;1198;577
526;33;18;Pajūralio;830;395
527;33;19;Požerės;423;248
528;33;20;Šiauduvos;685;404
529;33;21;Tenenių;434;189
530;33;22;Traksėdžio;973;461
531;33;23;Upynos;860;456
532;33;24;Stubrių;283;165
533;33;24;Žadeikių;697;324
534;33;25;Ligoninės;1512;862
535;33;25;Stemplių;186;94
536;33;26;Palentinio;240;127
537;33;26;Švėkšnos;2011;991
538;33;27;Gimnazijos;1705;913
539;33;27;Inkaklių;631;293
540;33;28;Katyčių;701;290
541;33;30;Bikavėnų;411;202
542;33;31;Gorainių;305;155
543;33;32;Kivylių;451;245
544;33;33;Vainuto;818;399
545;33;34;Pempiškių;127;68
546;33;37;Žemaičių Naumiesčio;1278;633
547;33;38;Degučių;805;324
548;33;39;Naumiesčio kaimiškoji;885;416
549;34;1;Prezidento;2709;1309
550;34;2;J.Tumo - Vaižganto;3618;1737
551;34;3;Tauragės;1350;681
552;34;4;Dariaus ir Girėno;2316;1049
553;34;5;Aerodromo;3349;1637
554;34;6;Moksleivių;2957;1428
555;34;7;Laisvės;3137;1416
556;34;9;Melioratorių;1364;675
557;34;10;Taurų;1950;773
558;34;11;Lauksargių;1200;451
559;34;12;Kęsčių;335;155
560;34;13;Sartininkų;654;246
561;34;14;Žygaičių;841;293
562;34;15;Vizbarų;193;84
563;34;16;Aukštupių;404;210
564;34;17;Dapkiškių;525;290
565;34;18;Norkaičių;647;293
566;34;19;Pagramančio;642;307
567;34;20;Mažonų;832;325
568;34;21;Lomių;420;191
569;34;22;Šakviečio;369;128
570;34;23;Juodpetrių;715;219
571;34;28;Batakių;920;408
572;34;29;Eidintų;444;209
573;34;30;Gaurės;681;292
574;34;31;Kunigiškių;606;213
575;34;32;Eičių;334;139
576;34;33;Baltrušaičių;600;218
577;34;34;Dauglaukio;507;208
578;34;35;Drąslaukio;575;232
579;35;1;Birutės;1877;760
580;35;1;Daugėdų;369;214
581;35;2;Dariaus ir Girėno;1530;714
582;35;2;Giliogirio;252;110
583;35;3;A.Jucio;3190;1539
584;35;3;Labardžių;316;151
585;35;4;Laisvės;2861;1374
586;35;4;Medingėnų;475;210
587;35;5;Pelaičių;672;260
588;35;5;V.Mačernio;2699;1351
589;35;6;Rietavo;2290;1218
590;35;6;Senamiesčio;2007;952
591;35;7;A.Vaišvilos;2440;1172
592;35;7;Sauslaukio;1241;559
593;35;8;Aleksandravo;412;206
594;35;8;Tverų;1151;471
595;35;9;Alsėdžių;1071;477
596;35;9;Vatušių;854;408
597;35;11;Didvyčių;430;175
598;35;12;Gegrėnų;561;256
599;35;14;Gintališkės;422;196
600;35;15;Glaudžių;796;370
601;35;16;Grumblių;443;183
602;35;17;Karklėnų;630;270
603;35;18;Kontaučių;622;277
604;35;19;Kulių;1066;523
605;35;21;Milašaičių;324;152
606;35;23;Narvaišių;546;248
607;35;24;Nausodžio;1492;687
608;35;26;Platelių;1328;675
609;35;29;Stalgėnų;550;255
610;35;30;Stanelių;624;257
611;35;31;Šateikių;1065;411
612;35;32;Truikių;794;369
613;35;34;Žemaičių Kalvarijos;1159;526
614;35;35;Žlibinų;648;284
615;35;37;Prūsalių;950;387
616;36;1;Parko;1020;540
617;36;2;M.Daujoto;3090;1620
618;36;3;J.Pabrėžos;3723;1721
619;36;4;Vytauto;2397;1195
620;36;5;S.Daukanto;3224;1389
621;36;6;Kretingos;2042;1033
622;36;7;Salantų;1309;566
623;36;8;Darbėnų;1546;657
624;36;9;Lazdininkų;381;202
625;36;10;Kašučių;459;207
626;36;11;Kumpikų;307;118
627;36;12;Grūšlaukės;481;214
628;36;13;Mančių;131;56
629;36;14;Laukžemės;417;172
630;36;15;Piliakalnio;369;159
631;36;16;Žvainių;486;244
632;36;17;Laivių;387;159
633;36;18;Juodupėnų;290;147
634;36;19;Erlėnų;390;213
635;36;20;Kalnalio;200;85
636;36;21;Kartenos;1235;577
637;36;22;Kalniškių;291;159
638;36;23;Kurmaičių;717;271
639;36;24;Dvaro;1100;504
640;36;25;Padvarių;232;134
641;36;26;Kretingsodžio;1044;392
642;36;27;Rūdaičių;753;333
643;36;28;Vydmantų;1884;868
644;36;29;Kūlupėnų;1140;589
645;36;30;Nasrėnų;195;93
646;36;31;Baublių;533;215
647;36;32;Budrių;285;122
648;36;33;Mikoliškių;72;33
649;36;34;Dupulčių;560;274
650;36;35;Raguviškių;325;128
651;36;36;Rubulių;362;139
652;36;37;Jokūbavo;410;206
653;36;38;Valėnų;218;98
654;36;39;Leliūnų;190;99
655;37;1;Skuodo;2140;1081
656;37;2;Vilniaus;2173;1018
657;37;3;Laisvės;2034;849
658;37;4;Aleksandrijos;570;273
659;37;5;Kaukolikų;460;204
660;37;6;Gėsalų;332;100
661;37;7;Barstyčių;843;337
662;37;9;Ylakių;1208;558
663;37;10;Trumplaukės;430;192
664;37;11;Vižančių;431;160
665;37;12;Pašilės;606;240
666;37;13;Sedos;1796;849
667;37;14;Lenkimų;895;362
668;37;14;Žemalės;536;211
669;37;15;Mosėdžio;1718;763
670;37;15;Šerkšnėnų;479;199
671;37;16;Plinkšių;638;302
672;37;16;Šauklių;449;181
673;37;17;Notėnų;384;145
674;37;17;Tirkšlių;2191;915
675;37;18;Balėnų;593;210
676;37;18;Šliktinės;543;187
677;37;19;Daukšių;603;305
678;37;19;Užlieknės;469;187
679;37;20;Buknaičių;388;186
680;37;20;D.Rūšupių;816;295
681;37;21;Leckavos;376;147
682;37;21;Luknės;364;145
683;37;22;Auksūdžio;402;168
684;37;22;M.Rūšupių;395;192
685;37;23;Dagių;241;124
686;37;23;Šačių;581;255
687;37;24;Renavo;455;229
688;37;24;Rukų;458;162
689;37;25;Pikelių;402;151
690;37;26;Račalių;275;136
691;37;27;Ukrinų;581;287
692;37;28;Židikų;623;261
693;37;29;Urvikių;318;160
694;37;30;Bugenių;1026;443
695;37;32;Purvėnų;561;200
696;37;33;Laižuvos;495;236
697;37;34;Lūšės;221;112
698;37;35;Pievėnų;238;91
699;38;1;M.Račkausko;2555;1316
700;38;2;Senamieščio;1808;946
701;38;3;Kęstučio;1875;983
702;38;4;Gabijos;2106;995
703;38;5;Žemaitijos;3025;1548
704;38;6;Reivyčių;1610;803
705;38;7;Pavasario;3540;1581
706;38;8;Naftininkų;3542;1786
707;38;9;Pavenčių;2222;991
708;38;10;Sodų;2570;1252
709;38;11;Kalnėnų;2310;863
710;38;12;Ventos;3389;1528
711;38;31;Krakių;763;301
712;38;36;Kapėnų;413;154
713;38;37;Palnosų;789;370
714;38;38;Viekšnių;2931;1273
715;39;1;Senamiesčio;1570;795
716;39;2;V. Kudirkos;1976;963
717;39;3;Respublikos;1930;963
718;39;4;Ramučių;1486;785
719;39;4;Žagarės;2130;955
720;39;5;Agluonų;348;164
721;39;6;Akmenės 1-oji;919;544
722;39;7;Alkiškių;473;231
723;39;7;Daunoriškės;363;162
724;39;8;Daubiškių;580;210
725;39;8;Daukšių;385;176
726;39;9;Gaižaičių;421;257
727;39;9;Kairiškių;340;147
728;39;10;Gulbinų;932;434
729;39;11;Gataučių;592;226
730;39;11;Kivylių;395;208
731;39;12;Kalnelio;611;269
732;39;12;Kruopių;589;351
733;39;13;Jučių;140;63
734;39;14;Šapnagių;244;108
735;39;15;Pavenčio;1372;715
736;39;16;Papilės;1353;646
737;39;17;Linkaičių;341;149
738;39;17;Luokavos;504;254
739;39;18;Maldenių;410;198
740;39;18;Sablauskių;420;210
741;39;19;Ventos;1509;839
742;39;20;Kalniškių;223;121
743;39;20;Rudiškių;689;243
744;39;21;Eglesių;165;93
745;39;22;Klykolių;177;87
746;39;22;Skaistgirio;1309;595
747;39;23;Akmenės 2-oji;1304;758
748;39;23;Stungių;334;133
749;39;24;Naujamiesčio;972;616
750;39;24;Stupurų;343;163
751;39;28;Jakiškių;231;97
752;39;29;Jauniūnų;278;137
753;39;30;Maželių;147;71
754;39;31;Mekių;198;82
755;39;34;Jurdaičių;458;126
756;40;1;Lygumų;3040;1377
757;40;2;Masčio;2542;1326
758;40;3;Respublikos;1729;893
759;40;4;Žemaitės;3013;1381
760;40;5;Muziejaus;2194;1146
761;40;6;Šviesos;2243;1225
762;40;7;Kalno;532;310
763;40;8;Kęstučio;1688;910
764;40;9;Sedos;1747;828
765;40;10;P.Cvirkos;2696;1427
766;40;11;Degaičių;1032;516
767;40;12;Eigirdžių;832;324
768;40;13;Buožėnų;1005;388
769;40;14;Gedrimų;436;171
770;40;15;Nevarėnų;738;360
771;40;16;Mitkaičių;298;133
772;40;17;Nerimdaičių;292;137
