minor_gid,org_id,votes
713152,9,25
713152,10,4
713152,11,52
713152,12,81
713152,13,78
713152,14,29
713152,16,20
713152,17,306
713154,1,9
713154,2,18
713154,3,179
713154,4,9
713154,5,49
713154,6,5
713154,8,29
713154,9,21
713154,10,7
713154,11,64
713154,12,101
713154,13,127
713154,14,47
713154,16,28
713154,17,102
713156,1,2
713156,2,4
713156,3,18
713156,4,15
713156,5,8
713156,6,0
713156,8,19
713156,9,2
713156,10,10
713156,11,13
713156,12,9
713156,13,169
713156,14,32
713156,16,69
713156,17,1
713158,1,0
713158,2,0
713158,3,29
713158,4,1
713158,5,1
713158,6,4
713158,8,10
713158,9,5
713158,10,0
713158,11,2
713158,12,16
713158,13,3
713158,14,3
713158,16,1
713158,17,0
713160,1,1
713160,2,2
713160,3,63
713160,4,5
713160,5,2
713160,6,9
713160,8,5
713160,9,5
713160,10,1
713160,11,14
713160,12,17
713160,13,38
713160,14,12
713160,16,5
713160,17,0
713162,1,3
713162,2,6
713162,3,50
713162,4,2
713162,5,7
713162,6,4
713162,8,21
713162,9,8
713162,10,0
713162,11,16
713162,12,44
713162,13,20
713162,14,5
713162,16,4
713162,17,1
713164,1,1
713164,2,5
713164,3,119
713164,4,6
713164,5,13
713164,6,6
713164,8,59
713164,9,9
713164,10,1
713164,11,37
713164,12,84
713164,13,43
713164,14,7
713164,16,6
713164,17,1
713166,1,18
713166,2,62
713166,3,253
713166,4,18
713166,5,78
713166,6,13
713166,8,67
713166,9,40
713166,10,24
713166,11,131
713166,12,144
713166,13,361
713166,14,102
713166,16,95
713166,17,161
713168,1,15
713168,2,25
713168,3,109
713168,4,9
713168,5,7
713168,6,11
713168,8,34
713168,9,10
713168,10,3
713168,11,85
713168,12,70
713168,13,144
713168,14,88
713168,16,41
713168,17,1
713170,1,5
713170,2,33
713170,3,146
713170,4,29
713170,5,9
713170,6,13
713170,8,47
713170,9,8
713170,10,0
713170,11,101
713170,12,95
713170,13,271
713170,14,117
713170,16,63
713170,17,2
713172,1,4
713172,2,4
713172,3,54
713172,4,5
713172,5,6
713172,6,4
713172,8,14
713172,9,0
713172,10,2
713172,11,15
713172,12,18
713172,13,13
713172,14,13
713172,16,5
713172,17,0
713174,1,0
713174,2,0
713174,3,3
713174,4,0
713174,5,10
713174,6,0
713174,8,0
713174,9,0
713174,10,0
713174,11,0
713174,12,5
713174,13,0
713174,14,0
713174,16,0
713174,17,138
713176,1,10
713176,2,81
713176,3,198
713176,4,45
713176,5,33
713176,6,19
713176,8,96
713176,9,37
713176,10,42
713176,11,130
713176,12,113
713176,13,598
713176,14,234
713176,16,154
713176,17,84
713178,1,15
713178,2,4
713178,3,110
713178,4,7
713178,5,12
713178,6,16
713178,8,103
713178,9,5
713178,10,6
713178,11,53
713178,12,30
713178,13,39
713178,14,14
713178,16,6
713178,17,0
713180,1,12
713180,2,7
713180,3,88
713180,4,7
713180,5,8
713180,6,59
713180,8,28
713180,9,4
713180,10,6
713180,11,33
713180,12,37
713180,13,49
713180,14,16
713180,16,9
713180,17,3
713182,1,4
713182,2,24
713182,3,132
713182,4,9
713182,5,12
713182,6,10
713182,8,65
713182,9,21
713182,10,4
713182,11,63
713182,12,84
713182,13,139
713182,14,55
713182,16,28
713182,17,2
713184,1,8
713184,2,10
713184,3,105
713184,4,3
713184,5,12
713184,6,11
713184,8,19
713184,9,4
713184,10,0
713184,11,39
713184,12,83
713184,13,86
713184,14,46
713184,16,10
713184,17,1
713186,1,1
713186,2,6
713186,3,13
713186,4,0
713186,5,0
713186,6,78
713186,8,7
713186,9,0
713186,10,1
713186,11,13
713186,12,22
713186,13,15
713186,14,4
713186,16,2
713186,17,0
713188,1,20
713188,2,8
713188,3,120
713188,4,8
713188,5,10
713188,6,13
713188,8,19
713188,9,3
713188,10,1
713188,11,61
713188,12,69
713188,13,61
713188,14,10
713188,16,9
713188,17,1
713190,1,10
713190,2,7
713190,3,92
713190,4,4
713190,5,8
713190,6,26
713190,8,28
713190,9,4
713190,10,0
713190,11,41
713190,12,59
713190,13,38
713190,14,16
713190,16,3
713190,17,0
713192,1,25
713192,2,76
713192,3,329
713192,4,45
713192,5,26
713192,6,31
713192,8,165
713192,9,40
713192,10,10
713192,11,202
713192,12,298
713192,13,417
713192,14,201
713192,16,77
713192,17,8
713194,1,13
713194,2,83
713194,3,187
713194,4,50
713194,5,42
713194,6,13
713194,8,52
713194,9,33
713194,10,25
713194,11,121
713194,12,131
713194,13,447
713194,14,165
713194,16,172
713194,17,107
713196,1,9
713196,2,3
713196,3,141
713196,4,4
713196,5,6
713196,6,4
713196,8,27
713196,9,5
713196,10,3
713196,11,94
713196,12,57
713196,13,26
713196,14,12
713196,16,9
713196,17,2
713198,1,7
713198,2,1
713198,3,31
713198,4,1
713198,5,1
713198,6,4
713198,8,5
713198,9,2
713198,10,1
713198,11,21
713198,12,22
713198,13,7
713198,14,7
713198,16,2
713198,17,0
713200,1,4
713200,2,75
713200,3,121
713200,4,35
713200,5,18
713200,6,13
713200,8,29
713200,9,27
713200,10,12
713200,11,107
713200,12,98
713200,13,451
713200,14,179
713200,16,160
713200,17,46
713202,1,9
713202,2,8
713202,3,178
713202,4,7
713202,5,19
713202,6,10
713202,8,72
713202,9,10
713202,10,2
713202,11,105
713202,12,207
713202,13,78
713202,14,39
713202,16,14
713202,17,1
713204,1,20
713204,2,100
713204,3,281
713204,4,25
713204,5,61
713204,6,39
713204,8,91
713204,9,56
713204,10,27
713204,11,206
713204,12,208
713204,13,464
713204,14,177
713204,16,91
713204,17,232
713206,1,39
713206,2,28
713206,3,240
713206,4,25
713206,5,65
713206,6,25
713206,8,130
713206,9,45
713206,10,3
713206,11,163
713206,12,420
713206,13,160
713206,14,100
713206,16,58
713206,17,22
713208,1,5
713208,2,17
713208,3,187
713208,4,24
713208,5,16
713208,6,13
713208,8,96
713208,9,24
713208,10,1
713208,11,89
713208,12,145
713208,13,174
713208,14,76
713208,16,28
713208,17,0
713210,1,45
713210,2,63
713210,3,326
713210,4,39
713210,5,35
713210,6,32
713210,8,135
713210,9,24
713210,10,5
713210,11,229
713210,12,320
713210,13,349
713210,14,147
713210,16,71
713210,17,3
713212,1,13
713212,2,27
713212,3,143
713212,4,11
713212,5,26
713212,6,12
713212,8,81
713212,9,24
713212,10,6
713212,11,132
713212,12,192
713212,13,243
713212,14,173
713212,16,73
713212,17,24
713214,1,9
713214,2,13
713214,3,148
713214,4,9
713214,5,20
713214,6,7
713214,8,24
713214,9,12
713214,10,0
713214,11,41
713214,12,54
713214,13,49
713214,14,26
713214,16,9
713214,17,2
713216,1,3
713216,2,4
713216,3,44
713216,4,1
713216,5,1
713216,6,3
713216,8,15
713216,9,8
713216,10,0
713216,11,17
713216,12,38
713216,13,21
713216,14,10
713216,16,0
713216,17,0
713218,1,39
713218,2,19
713218,3,222
713218,4,11
713218,5,20
713218,6,8
713218,8,106
713218,9,15
713218,10,1
713218,11,104
713218,12,234
713218,13,154
713218,14,117
713218,16,34
713218,17,2
713220,1,12
713220,2,37
713220,3,224
713220,4,30
713220,5,16
713220,6,12
713220,8,95
713220,9,20
713220,10,0
713220,11,120
713220,12,143
713220,13,277
713220,14,70
713220,16,45
713220,17,4
713222,1,15
713222,2,78
713222,3,222
713222,4,28
713222,5,51
713222,6,15
713222,8,170
713222,9,39
713222,10,7
713222,11,174
713222,12,306
713222,13,520
713222,14,272
713222,16,86
713222,17,38
713224,1,7
713224,2,62
713224,3,162
713224,4,15
713224,5,28
713224,6,4
713224,8,61
713224,9,24
713224,10,14
713224,11,95
713224,12,129
713224,13,390
713224,14,144
713224,16,94
713224,17,103
713226,1,1
713226,2,4
713226,3,22
713226,4,2
713226,5,2
713226,6,3
713226,8,3
713226,9,7
713226,10,1
713226,11,5
713226,12,14
713226,13,2
713226,14,11
713226,16,5
713226,17,14
713228,1,5
713228,2,4
713228,3,91
713228,4,3
713228,5,5
713228,6,7
713228,8,71
713228,9,11
713228,10,1
713228,11,38
713228,12,62
713228,13,69
713228,14,15
713228,16,8
713228,17,1
713230,1,1
713230,2,3
713230,3,1
713230,4,1
713230,5,2
713230,6,0
713230,8,3
713230,9,0
713230,10,0
713230,11,3
713230,12,6
713230,13,35
713230,14,10
713230,16,7
713230,17,0
713232,1,1
713232,2,0
713232,3,36
713232,4,3
713232,5,0
713232,6,1
713232,8,25
713232,9,4
713232,10,0
713232,11,9
713232,12,27
713232,13,19
713232,14,7
713232,16,4
713232,17,1
713234,1,21
713234,2,84
713234,3,272
713234,4,26
713234,5,113
713234,6,35
713234,8,89
713234,9,59
713234,10,19
713234,11,207
713234,12,190
713234,13,493
713234,14,226
713234,16,144
713234,17,174
713236,1,14
713236,2,37
713236,3,225
713236,4,10
713236,5,22
