minor_gid,org_id,votes
33,1,289
33,3,170
33,6,170
33,7,123
33,9,96
33,18,86
33,14,58
33,10,46
33,13,36
33,16,30
33,11,17
33,2,8
33,15,6
33,4,3
33,17,1
33,12,0
34,5,545
34,8,318
34,3,267
34,1,207
34,7,175
34,6,146
34,18,88
34,9,82
34,13,47
34,14,43
34,10,37
34,16,25
34,11,11
34,2,7
34,15,6
34,4,5
34,17,3
34,12,2
35,5,580
35,8,326
35,1,282
35,3,204
35,6,160
35,7,159
35,18,79
35,9,59
35,14,50
35,13,34
35,10,29
35,16,25
35,15,10
35,11,5
35,17,3
35,4,3
35,2,2
35,12,1
36,5,785
36,8,350
36,1,344
36,6,207
36,3,187
36,7,155
36,18,99
36,9,75
36,14,53
36,10,42
36,16,31
36,13,30
36,11,19
36,15,10
36,17,7
36,4,3
36,12,1
36,2,0
37,5,690
37,1,472
37,8,272
37,3,164
37,6,151
37,7,145
37,18,126
37,14,51
37,9,49
37,10,47
37,16,45
37,11,22
37,15,10
37,13,10
37,2,7
37,4,4
37,12,3
37,17,1
38,7,260
38,3,255
38,5,172
38,8,136
38,1,96
38,6,84
38,9,50
38,18,43
38,13,34
38,16,23
38,14,19
38,10,16
38,11,7
38,12,4
38,15,4
38,4,3
38,2,2
38,17,2
39,7,369
39,3,346
39,5,326
39,8,237
39,1,137
39,6,88
39,9,73
39,13,69
39,18,57
39,10,29
39,14,26
39,16,24
39,11,17
39,4,10
39,15,4
39,2,4
39,17,4
39,12,2
40,5,192
40,1,181
40,7,145
40,8,84
40,3,82
40,6,65
40,18,39
40,14,26
40,9,20
40,16,15
40,11,8
40,12,4
40,10,3
40,13,3
40,2,3
40,17,1
40,4,1
40,15,0
41,5,128
41,18,92
41,8,87
41,1,76
41,3,66
41,7,36
41,6,33
41,9,28
41,13,11
41,14,8
41,10,7
41,12,5
41,11,5
41,4,2
41,15,2
41,16,1
41,17,0
41,2,0
42,5,689
42,1,418
42,8,322
42,3,283
42,6,203
42,18,178
42,9,106
42,7,97
42,14,61
42,16,48
42,10,36
42,11,22
42,13,18
42,15,14
42,2,9
42,4,5
42,17,4
42,12,3
43,7,316
43,3,181
43,5,170
43,1,155
43,8,117
43,18,55
43,6,51
43,9,37
43,14,18
43,16,14
43,13,12
43,15,8
43,10,7
43,11,5
43,2,2
43,4,2
43,12,1
43,17,0
44,5,823
44,1,722
44,8,350
44,3,237
44,18,180
44,7,160
44,6,134
44,16,88
44,9,79
44,14,53
44,10,29
44,11,28
44,13,13
44,15,12
44,17,11
44,4,9
44,12,7
44,2,2
45,5,346
45,8,263
45,3,181
45,1,172
45,7,164
45,6,102
45,18,52
45,14,48
45,9,42
45,16,31
45,13,27
45,10,17
45,11,13
45,4,6
45,2,6
45,15,5
45,17,5
45,12,0
46,5,294
46,8,271
46,3,155
46,7,148
46,1,133
46,6,99
46,18,52
46,9,51
46,13,35
46,16,32
46,10,22
46,14,22
46,11,14
46,17,6
46,4,3
46,15,3
46,12,2
46,2,1
47,5,324
47,8,292
47,3,246
47,7,219
47,1,192
47,18,79
47,6,77
47,9,56
47,13,47
47,14,29
47,16,29
47,10,25
47,11,19
47,15,5
47,17,5
47,4,3
47,2,2
47,12,1
48,5,235
48,8,195
48,7,175
48,3,171
48,1,117
48,6,81
48,9,65
48,18,37
48,13,32
48,16,24
48,10,19
48,14,17
48,11,11
48,15,6
48,4,4
48,2,4
48,12,2
48,17,2
49,5,269
49,8,231
49,7,203
49,3,176
49,1,114
49,6,86
49,9,85
49,18,66
49,13,34
49,10,22
49,16,20
49,14,17
49,11,9
49,15,7
49,2,4
49,4,2
49,12,1
49,17,1
50,5,404
50,8,254
50,1,238
50,6,104
50,3,103
50,7,95
50,18,91
50,16,36
50,9,35
50,14,34
50,13,24
50,10,24
50,11,11
50,2,6
50,15,4
50,4,3
50,17,1
50,12,1
51,5,426
51,8,283
51,7,200
51,1,188
51,3,173
51,6,126
51,9,69
51,18,66
51,16,41
51,14,32
51,13,31
51,10,26
51,11,20
51,15,8
51,2,4
51,17,3
51,12,1
51,4,0
52,8,236
52,5,235
52,7,153
52,3,132
52,1,106
52,6,84
52,18,51
52,9,50
52,13,48
52,14,26
52,10,13
52,16,12
52,12,8
52,11,6
52,4,2
52,15,1
52,17,1
52,2,0
53,5,311
53,8,219
53,3,169
53,7,132
53,6,110
53,1,109
53,18,78
53,9,64
53,13,45
53,16,22
53,10,20
53,14,19
53,11,12
53,17,3
53,2,2
53,4,2
53,15,2
53,12,0
54,5,262
54,8,148
54,7,133
54,1,117
54,6,101
54,3,99
54,18,46
54,9,29
54,14,21
54,16,21
54,13,19
54,10,10
54,2,7
54,15,5
54,17,4
54,11,3
54,4,2
54,12,1
55,5,244
55,8,165
55,3,127
55,1,115
55,7,102
55,6,63
55,9,46
55,18,43
55,13,29
55,14,26
55,10,24
55,16,14
55,11,11
55,2,4
55,15,3
55,12,1
55,4,1
55,17,0
56,5,216
56,3,169
56,7,168
56,8,156
56,1,97
56,18,72
56,6,56
56,9,56
56,14,30
56,13,24
56,10,19
56,16,12
56,11,7
56,4,4
56,2,2
56,12,2
56,17,2
56,15,2
57,5,542
57,1,442
57,8,305
57,3,217
57,7,135
57,6,112
57,18,95
57,9,80
57,16,47
57,14,37
57,13,31
57,15,10
57,11,8
57,17,5
57,4,4
57,2,4
57,10,2
57,12,1
58,5,258
58,1,203
58,8,183
58,7,144
58,3,132
58,18,58
58,9,53
58,6,52
58,13,30
58,16,24
58,14,23
58,10,12
58,11,7
58,15,4
58,4,4
58,2,3
58,12,1
58,17,1
59,5,266
59,1,213
59,8,158
59,3,125
59,7,97
59,6,62
59,18,47
59,9,47
59,16,25
59,13,21
59,14,18
59,10,16
59,11,6
59,17,4
59,12,3
59,15,1
59,2,1
59,4,0
60,7,205
60,5,192
60,3,171
60,8,128
60,1,95
60,6,67
60,9,59
60,18,43
60,13,28
60,16,21
60,14,21
60,10,12
60,11,9
60,15,4
60,4,4
60,12,3
60,2,2
60,17,0
61,5,816
61,1,525
61,8,372
61,3,239
61,6,189
61,7,163
61,18,160
61,9,90
61,16,78
61,14,61
61,10,33
61,11,32
61,13,24
61,15,12
61,17,8
61,2,7
61,4,4
61,12,3
62,5,442
62,3,380
62,8,334
62,7,311
62,1,303
62,6,123
62,9,113
62,18,85
62,14,46
62,16,39
62,10,39
62,13,30
62,11,25
62,15,11
62,2,9
62,12,7
62,4,2
62,17,1
63,5,449
63,8,354
63,3,353
63,1,327
63,7,292
63,6,161
63,9,104
63,18,93
63,13,59
63,14,53
63,16,34
63,10,25
63,11,11
63,15,8
63,2,7
63,4,2
63,12,1
63,17,1
64,5,277
64,3,238
64,8,212
64,7,197
64,1,184
64,18,89
64,9,72
64,6,69
64,13,40
64,16,35
64,14,35
64,10,22
64,11,12
64,15,9
64,2,4
64,4,3
64,17,1
64,12,1
65,5,514
65,1,312
65,8,310
65,3,274
65,7,159
65,6,124
65,18,96
65,14,68
65,9,65
65,16,47
65,13,18
65,10,18
65,11,15
65,15,13
65,2,11
65,12,1
65,4,1
65,17,0
66,5,264
66,1,199
66,8,181
66,3,167
66,7,140
66,18,82
66,6,81
66,9,63
66,14,46
66,13,32
66,10,17
66,16,15
66,11,11
66,4,5
66,17,3
66,15,3
66,12,1
66,2,0
67,5,370
67,3,307
67,8,280
67,7,263
67,1,257
67,6,146
67,9,105
67,18,96
67,13,34
67,16,32
67,14,30
67,10,27
67,11,19
67,15,13
67,4,4
67,2,4
67,17,3
67,12,2
68,5,728
68,1,574
68,8,410
68,3,257
68,18,175
68,7,158
68,6,123
68,9,70
68,16,62
68,14,59
68,11,35
68,10,32
68,13,25
68,15,16
68,17,6
68,2,5
68,4,4
68,12,3
69,5,435
69,8,330
69,3,318
69,1,302
69,7,265
69,6,128
69,9,114
69,18,108
69,14,49
69,16,42
69,13,23
69,10,20
69,15,17
69,11,7
69,17,6
69,2,4
69,4,2
69,12,2
70,5,707
70,1,649
70,8,363
70,3,272
70,18,179
70,7,145
70,6,121
70,16,71
70,9,60
70,14,52
70,10,30
70,13,14
70,2,12
70,11,12
70,15,6
70,12,6
70,17,5
70,4,5
71,5,349
71,3,266
71,1,252
71,8,250
71,7,159
71,18,91
71,6,82
71,9,79
71,14,33
71,16,31
71,13,26
71,10,19
71,11,17
71,2,5
71,17,5
71,15,4
71,4,3
71,12,2
72,5,400
72,3,386
72,7,352
72,8,310
72,1,278
72,6,137
72,9,124
72,18,81
72,13,49
72,14,45
72,10,26
72,16,24
72,15,18
72,11,13
72,4,9
72,12,5
72,2,4
72,17,4
73,5,164
73,8,153
73,3,149
73,7,129
73,1,72
73,6,55
73,9,54
73,18,38
73,13,22
73,14,15
73,16,6
73,10,6
73,12,5
73,11,4
73,15,3
73,2,2
73,17,2
73,4,0
74,5,230
74,7,229
74,8,168
74,3,148
74,1,107
74,6,90
74,9,64
74,18,44
74,13,20
74,10,20
74,14,17
74,16,13
74,11,10
74,15,7
74,12,4
74,2,3
74,17,3
74,4,2
75,5,285
75,8,268
75,3,246
75,7,235
75,1,174
75,6,108
75,9,78
75,18,59
75,13,36
75,16,27
75,14,23
75,10,20
75,11,17
75,15,9
75,4,5
75,17,4
75,12,3
75,2,1
76,5,310
76,3,281
76,8,229
76,7,197
76,1,172
76,6,88
76,9,78
76,18,64
76,13,33
76,14,30
76,16,23
76,10,19
76,11,6
76,15,6
76,17,5
76,4,3
76,12,0
76,2,0
77,3,353
77,5,328
77,7,267
77,8,259
77,1,188
77,6,116
77,9,112
77,18,66
77,13,42
77,10,33
77,16,33
77,14,31
77,11,11
77,15,8
77,17,8
77,2,6
77,4,5
77,12,4
78,5,388
78,7,346
78,8,308
78,3,274
78,1,224
78,6,167
78,9,117
78,18,82
78,13,40
78,10,30
78,14,29
78,11,21
78,16,14
78,15,9
78,4,4
78,17,4
78,12,4
78,2,1
79,5,303
79,7,293
79,8,230
79,3,206
79,1,142
79,6,126
79,9,87
79,18,59
79,13,34
79,10,27
79,16,25
79,14,22
79,11,8
79,2,5
79,15,3
79,12,2
79,4,2
79,17,1
80,5,250
80,8,231
80,3,192
80,7,163
80,1,154
80,6,92
80,9,60
80,18,56
80,14,26
80,10,25
80,16,22
80,13,19
80,11,12
80,15,5
80,2,2
80,4,2
80,12,2
80,17,2
81,5,369
81,3,314
81,8,306
81,7,266
81,1,172
81,9,126
81,6,111
81,18,80
81,16,30
81,14,29
81,13,28
81,10,24
81,11,8
81,15,8
81,4,6
81,12,6
81,17,4
81,2,2
82,5,252
82,8,200
82,3,198
82,7,180
82,1,150
82,6,68
82,9,67
82,18,59
82,13,26
82,14,26
82,16,17
82,10,16
82,15,8
82,2,3
82,12,3
82,11,2
82,17,1
82,4,0
83,5,392
83,8,374
83,3,309
83,7,305
83,6,215
83,1,206
83,9,100
83,18,95
83,13,54
83,14,44
83,16,29
83,10,19
83,11,13
83,2,9
83,15,7
83,17,3
83,4,2
83,12,1
84,7,396
84,8,387
84,5,372
84,3,332
84,9,206
84,1,192
84,6,161
84,18,75
84,13,54
84,10,31
84,14,25
84,16,19
84,2,10
84,11,9
84,4,6
84,12,3
84,17,2
84,15,1
85,7,339
85,5,332
85,8,315
85,3,280
85,1,157
85,6,122
85,9,119
85,18,75
85,13,46
85,16,44
85,14,40
85,10,20
85,11,19
85,15,10
85,2,5
85,17,5
85,4,4
85,12,0
86,5,437
86,3,366
86,7,357
86,1,322
86,8,319
86,6,143
86,9,127
86,18,97
86,13,74
86,14,43
86,16,37
86,10,22
86,11,15
86,15,7
86,12,4
86,4,4
86,17,3
86,2,2
87,5,462
87,1,334
87,8,223
87,3,172
87,7,141
87,6,113
87,18,98
87,9,56
87,14,48
87,16,38
87,10,29
87,13,20
87,11,15
87,2,6
87,15,3
87,17,3
87,4,2
87,12,0
88,5,371
88,7,365
88,8,338
88,3,308
88,1,226
88,6,144
88,9,92
88,18,77
88,13,49
88,16,44
88,14,23
88,11,19
88,10,13
88,15,10
88,12,9
88,17,4
88,2,4
88,4,2
89,7,410
89,3,388
89,8,380
89,5,377
89,1,253
89,6,193
89,9,130
89,18,122
89,13,66
89,16,50
89,14,46
89,10,29
89,11,23
89,15,10
89,17,7
89,12,4
89,2,3
89,4,2
90,7,389
90,5,386
90,3,312
90,1,300
90,8,242
90,6,150
90,18,106
90,9,101
90,13,61
90,14,54
90,16,42
90,10,30
90,11,20
90,15,12
90,17,6
90,2,6
90,12,3
90,4,3
91,7,398
91,5,386
91,3,321
91,8,312
91,6,213
91,1,212
91,9,97
91,18,87
91,13,60
91,16,52
91,14,37
91,10,27
91,11,26
91,15,14
91,4,6
91,17,3
91,2,3
91,12,2
92,5,370
92,8,291
92,3,289
92,7,282
92,1,239
92,6,146
92,9,101
92,18,76
92,13,45
92,16,40
92,14,31
92,10,21
92,11,15
92,2,9
92,12,9
92,15,6
92,17,4
92,4,3
93,5,597
93,7,371
93,8,360
93,3,357
93,1,324
93,6,150
93,9,119
93,18,88
93,13,45
93,14,44
93,10,41
93,16,34
93,11,26
93,15,10
93,4,6
93,2,6
93,12,3
93,17,1
94,5,491
94,1,383
94,3,350
94,8,325
94,7,294
94,6,136
94,18,105
94,9,97
94,16,52
94,13,50
94,14,43
94,11,26
94,10,23
94,15,12
94,17,8
94,4,7
94,2,1
94,12,1
95,5,606
95,1,414
95,8,358
95,3,257
95,7,250
95,6,162
95,18,124
95,9,78
95,14,55
95,16,50
95,13,44
95,10,33
95,11,23
95,15,15
95,17,9
95,12,5
95,4,4
95,2,2
96,5,498
96,1,311
96,8,253
96,3,244
96,7,195
96,6,139
96,18,106
96,9,95
96,14,51
96,16,43
96,10,33
96,13,30
96,11,13
96,15,9
96,12,5
96,2,3
96,17,3
96,4,3
97,5,448
97,1,301
97,8,274
97,3,233
97,7,181
97,6,140
97,18,107
97,9,53
97,10,39
97,14,39
97,13,39
97,16,35
97,11,15
97,15,12
97,12,8
97,17,5
97,4,3
97,2,3
98,5,387
98,3,264
98,8,258
98,1,247
98,7,222
98,6,137
98,18,97
98,9,74
98,14,45
98,16,35
98,10,30
98,13,23
98,11,19
98,15,9
98,12,6
98,4,5
98,17,4
98,2,4
99,7,285
99,5,278
99,3,265
99,8,251
99,1,155
99,6,105
99,9,95
99,18,59
99,13,40
99,14,24
99,10,22
99,16,19
99,11,16
99,15,5
99,2,4
99,12,3
99,17,2
99,4,0
100,5,458
100,8,297
100,7,255
100,3,237
100,1,216
100,6,122
100,9,80
100,18,78
100,13,43
100,14,38
100,10,32
100,16,17
100,15,15
100,11,13
100,17,6
100,4,3
100,2,2
100,12,1
101,5,466
101,8,308
101,3,264
101,7,232
101,1,186
101,6,122
101,9,79
101,18,77
101,13,65
101,10,45
101,14,30
101,16,23
101,11,16
101,15,9
101,2,4
101,12,4
101,4,4
101,17,2
102,5,438
102,7,355
102,3,308
102,8,307
102,1,179
102,6,142
102,9,114
102,18,79
102,13,64
102,10,35
102,14,35
102,16,24
102,15,12
102,11,7
102,4,7
102,2,6
102,12,4
102,17,2
103,5,292
103,3,268
103,7,247
103,8,210
103,1,104
103,6,87
103,9,86
103,13,60
103,18,37
103,10,30
103,14,18
103,11,15
103,16,12
103,15,6
103,2,5
103,4,4
103,12,3
103,17,2
104,5,233
104,3,175
104,8,169
104,7,132
104,1,87
104,6,72
104,9,61
104,18,38
104,13,34
104,14,29
104,16,19
104,11,15
104,10,12
104,15,9
104,4,2
104,17,2
104,12,1
104,2,0
105,5,217
105,7,168
105,8,158
105,3,128
105,6,78
105,1,70
105,13,44
105,9,36
105,18,34
105,14,15
105,10,13
105,16,7
105,11,5
105,15,3
105,17,3
105,2,2
105,12,2
105,4,1
106,5,285
106,7,239
106,8,212
106,3,206
106,1,138
106,6,128
106,9,83
106,18,59
106,13,52
106,10,29
106,14,18
106,16,18
106,11,14
106,15,10
106,17,3
106,4,1
106,2,0
106,12,0
107,5,317
107,3,264
107,7,251
107,8,222
107,1,146
107,6,102
107,9,84
107,18,58
107,13,58
107,14,36
107,10,33
107,16,14
107,15,9
107,11,6
107,4,6
107,12,4
107,17,2
107,2,2
108,5,196
108,8,177
108,7,165
108,3,152
108,1,110
108,6,59
108,9,57
108,18,38
108,13,34
108,10,22
108,14,20
108,16,8
108,17,6
108,11,6
108,15,3
108,4,3
108,12,2
108,2,1
109,5,253
109,7,245
109,3,204
109,8,198
109,1,130
109,9,71
109,6,66
109,18,66
109,13,35
109,10,25
109,14,24
109,11,13
109,16,8
109,15,4
109,12,4
109,4,3
109,17,2
109,2,1
110,5,334
110,7,286
110,3,236
110,8,216
110,1,138
110,9,91
110,6,86
110,13,67
110,18,61
110,10,45
110,14,22
110,16,18
110,15,7
110,17,6
110,11,6
110,4,3
110,2,1
110,12,0
111,5,776
111,1,487
111,8,290
111,3,290
111,7,167
111,18,166
111,6,140
111,9,88
111,16,69
111,14,44
111,10,38
111,13,26
111,11,23
111,15,21
111,17,7
111,12,5
111,2,5
111,4,2
112,7,137
112,3,31
112,1,24
112,5,18
112,8,16
112,6,11
112,9,11
112,18,7
112,10,4
112,15,3
112,14,3
112,2,2
112,12,2
112,4,2
112,16,2
112,13,1
112,11,0
112,17,0
113,5,303
113,3,240
113,1,237
113,8,196
113,7,104
113,6,69
113,18,64
113,9,51
113,16,40
113,14,35
113,10,18
113,13,14
113,11,12
113,15,3
113,4,3
113,2,2
113,12,1
113,17,1
114,3,245
114,7,227
114,1,77
114,5,71
114,8,61
114,9,31
114,18,29
114,6,26
114,13,13
114,16,12
114,14,6
114,11,2
114,15,1
114,17,1
114,10,1
114,12,0
114,2,0
114,4,0
115,5,285
115,3,238
115,8,231
115,7,189
115,1,170
115,6,98
115,9,65
115,18,53
115,16,38
115,13,33
115,14,28
115,10,15
115,11,11
115,15,7
115,17,7
115,12,3
115,2,2
115,4,1
116,3,231
116,5,210
116,8,192
116,7,148
116,1,134
116,6,78
116,9,70
116,18,51
116,13,25
116,14,23
116,16,22
116,10,14
116,11,12
116,15,9
116,2,6
116,17,4
116,12,3
116,4,2
117,5,369
117,8,234
117,3,231
117,1,201
117,7,198
117,6,101
117,9,69
117,18,45
117,13,38
117,11,27
117,14,24
117,10,22
117,16,15
117,2,7
117,15,5
117,17,5
117,4,5
117,12,2
118,3,325
118,5,323
118,7,278
118,8,236
118,1,155
118,6,115
118,9,83
118,18,63
118,14,37
118,10,36
118,13,26
118,16,25
118,11,22
118,15,7
118,17,4
118,12,2
118,4,2
118,2,1
119,7,181
119,3,174
119,5,136
119,8,99
119,1,76
119,6,49
119,9,48
119,18,27
119,13,16
119,16,14
119,14,14
119,10,8
119,2,5
119,11,4
119,12,3
119,4,2
119,15,1
119,17,0
120,5,225
120,3,182
120,7,176
120,8,154
120,1,118
120,6,92
120,18,53
120,14,33
120,13,32
120,9,32
120,10,16
120,16,15
120,11,12
120,15,4
120,12,3
120,2,1
120,17,1
120,4,0
121,3,408
121,5,307
121,7,305
121,1,243
121,8,219
121,9,128
121,6,102
121,18,61
121,13,49
121,14,42
121,10,27
121,16,20
121,11,13
121,2,9
121,12,6
121,15,5
121,17,5
121,4,1
122,3,204
122,7,122
122,8,92
122,5,53
122,1,34
122,9,33
122,13,26
122,18,22
122,6,17
122,16,9
122,14,7
122,11,5
122,10,4
122,17,4
122,15,2
122,2,2
122,4,1
122,12,1
123,5,591
123,1,548
123,8,276
123,3,204
123,7,189
123,6,141
123,18,115
123,9,77
123,16,46
123,14,38
123,10,33
123,13,27
123,11,18
123,4,6
123,15,6
123,2,3
123,12,2
123,17,1
124,5,311
124,7,262
124,3,236
124,8,235
124,1,172
124,6,98
124,9,57
124,13,56
124,18,39
124,16,33
124,10,29
124,14,29
124,11,13
124,15,8
124,17,6
124,2,4
124,4,2
124,12,1
125,5,461
125,8,358
125,7,335
125,1,297
125,3,295
125,6,146
125,9,112
125,18,55
125,13,51
125,10,44
125,16,30
125,14,28
125,15,22
125,11,14
125,2,5
125,17,5
125,12,3
125,4,0
126,5,452
126,7,294
126,8,291
126,1,260
126,3,206
126,6,158
126,18,76
126,9,73
126,13,40
126,10,34
126,14,29
126,16,20
126,15,10
126,11,9
126,2,5
126,12,2
126,4,2
126,17,0
127,5,315
127,7,290
127,3,240
127,8,232
127,1,202
127,6,96
127,9,70
127,18,61
127,13,43
127,10,26
127,16,24
127,14,13
127,11,11
127,15,7
127,4,6
127,2,3
127,12,2
127,17,2
128,5,518
128,1,283
128,8,249
128,7,189
128,3,184
128,6,118
128,18,105
128,9,68
128,16,59
128,13,53
128,14,47
128,10,33
128,11,26
128,15,21
128,2,4
128,4,2
128,17,0
128,12,0
129,3,255
129,7,204
129,8,128
129,5,115
129,13,86
129,9,79
