minor_gid,major_id,minor_id,minor_name,registered_voters,votes
713422,58,6,Balceriškių,1313,581
713424,49,29,Nevėžio,477,223
713426,71,40,Ambasada Turkijos Respublikoje,142,54
713428,42,10,Paupio,195,99
713430,69,18,Pilvingių,276,112
713432,44,10,Grinkiškio,997,442
713434,69,6,Marcinkonių,633,360
713436,12,202,Mokyklos,4131,2764
713438,71,68,Ambasada Pietų Afrikos Respublikoje,374,144
713440,71,69,Generalinis konsulatas Los Andžele,933,531
713442,32,28,Katyčių,506,231
713444,53,24,Verbiškių,308,154
713446,62,20,Klausučių,749,311
713448,64,1,Žiburio,1352,737
713450,50,29,Kairelių,201,86
713452,4,155,Moksleivių,2495,1248
713454,35,32,Truikių,685,363
713456,33,21,Sujėtų,251,107
713458,33,23,Uliūnų,534,195
713482,69,1,Puodžių,435,176
713484,43,16,Lančiūnavos,498,249
713634,26,15,S.Šalkauskio,2113,1160
713636,26,21,Šimšės,2892,1574
713638,26,25,K.Donelaičio,2022,1124
713640,26,30,Gegužių,2358,1217
713642,68,32,Ramoniškių,332,174
713644,68,35,Klampučių,304,165
713646,68,44,Stirniškių,467,210
713648,24,36,Debreceno,2140,833
713650,24,39,Žilvičio,1360,618
713652,47,7,Švobiškio,325,152
713654,33,6,Bernatonių,1430,689
713656,47,14,Pajiešmenių,610,263
713658,47,17,Ustukių,714,346
713660,47,20,Jurgėnų,423,212
713662,33,20,Smilgių,473,239
713664,47,23,Pušaloto,571,293
713666,47,26,Kiemėnų,237,114
713668,47,33,Nairių,253,125
713670,59,14,Jagėlonių,265,141
713672,38,2,Senamiesčio,2578,1423
713674,39,36,Kapėnų,331,127
713676,50,31,Aleksandravėlės,118,65
713678,50,41,Stoties,583,280
713680,43,5,Beinaičių,298,141
713682,5,210,P. Žadeikos,1896,1073
713684,10,101,Filaretų,2461,1595
713686,65,4,Babtų,1267,684
713688,65,10,Neries,2068,1088
713690,65,33,Užliedžių,2752,1358
713692,65,46,Vilkijos,1225,499
713694,52,4,Bangos,1588,604
713696,30,11,Sporto,1851,898
713698,35,2,Dariaus ir Girėno,1377,693
713700,35,7,A.Vaišvilos,2095,975
713702,35,15,Glaudžių,859,444
713704,3,121,Dvarčionių,3152,1834
713708,47,3,Kalno,2231,1204
713710,45,40,Romuvos,3205,1743
713712,56,22,Marijampolio,1243,609
713714,22,13,Strėvos,2651,1009
713716,22,43,Rambyno,2584,1040
713718,22,52,Baltijos,1614,689
713720,41,27,Gimnazijos,1714,989
713722,32,32,Kivylių,330,183
713724,35,18,Kontaučių,466,216
713726,35,30,Stanelių,537,255
713728,35,35,Žlibinų,512,272
713730,30,14,Ūdrijos,1052,403
713732,63,14,Kumečių,366,183
713734,69,40,Vaikantonių,322,144
713736,69,49,Ryliškių,256,138
713738,25,48,Vakarų,3285,1477
713740,60,2,Juodmenos,2358,1147
713742,60,18,Čičinų,866,375
713744,71,12,Ambasada Danijos Karalystėje,1943,1245
713746,71,34,Ambasada Rumunijoje,57,46
713748,40,5,Muziejaus,1953,996
713750,40,10,Prano Genio,2161,1179
713752,53,23,Prienų,243,139
713754,34,7,Laisvės,2490,1263
713756,34,11,Lauksargių,874,329
713758,34,18,Norkaičių,659,347
713760,34,21,Lomių,321,130
713762,34,23,Juodpetrių,964,313
713764,21,18,Apuolės,979,564
713766,19,22,Žagarės,2064,1091
713768,19,27,J. Dobkevičiaus,4277,2238
713770,28,7,J.Balčikonio,1811,984
713772,24,26,Brigantinos,1554,624
713774,24,32,Dainavos,2457,1036
713776,56,15,Pakenės,731,354
713778,55,1,Avižienių 1-oji,2187,1535
713780,55,14,Geisiškių,610,325
713782,55,53,Bukiškio 1-oji,2014,1214
713784,68,43,Slabadų,169,90
713786,17,89,Specialistų,2333,1152
713788,17,99,Knygnešių,2260,1221
713790,54,3,Laikštės,1827,967
713792,28,4,Vienybės,2113,962
713794,28,25,Ukmergės,2027,982
713796,28,10,Menų mokyklos,2343,1089
713798,7,351,Tujų,2670,1379
713800,8,359,D. Gerbutavičiaus,1908,1009
713802,1,3,Saltoniškių,3118,2070
713804,2,10,Taurakalnio,1744,1169
713806,51,24,Vaikutėnų,436,234
713808,62,24,Skaudvilės,1221,561
713810,62,32,Eičių,246,71
713812,34,34,Dauglaukio,381,184
713814,63,26,Gudelių,475,201
713816,32,12,Jonaičių,387,219
713818,32,36,Liepų,983,539
713820,37,16,Šauklių,345,183
713822,43,53,Beržų,285,130
713824,45,42,Gytarių,2902,1616
713826,32,27,Inkaklių,493,254
713828,32,30,Bikavėnų,282,162
713830,32,31,Gorainių,239,128
714112,63,20,Ąžuolinių,324,163
714114,67,27,Raižių,223,116
714116,69,50,Nemunaičio,910,458
714118,17,116,Buriuotojų,3798,1821
714120,18,122,Rokų,2994,1551
714122,69,14,Kibyšių,195,89
714124,69,16,Panaros,201,79
714126,69,30,Perlojos,459,230
714128,69,35,Rudnios,160,67
714130,69,39,Senosios Varėnos,998,486
714132,37,2,Vilniaus,1691,904
714134,37,15,Mosėdžio,1270,561
714136,39,23,Šačių,417,183
714138,39,16,Plinkšių,508,201
714140,39,23,Dagių,193,84
714142,39,30,Bugenių,922,440
714144,66,52,Bibliotekos,1463,790
714146,33,16,Liberiškio,426,164
714148,33,27,Staniūnų,1955,943
714150,49,35,Liūdynės,558,265
714152,33,37,Pažagienių,638,330
714154,42,3,Centro,1689,802
714156,42,9,Viduklės,1760,795
714158,42,16,Gėluvos,367,219
714160,71,19,Ambasada Izraelio Valstybėje,241,71
714162,47,19,Mažeikonių,720,354
714164,46,38,Žeimelio,724,349
714166,47,35,Šukionių,276,143
714168,54,5,Uosupio,1993,980
714170,54,9,Šaulių,2010,966
714172,54,13,Armino,889,496
714174,42,4,Pramonės,2141,1131
714176,42,7,Sujainių,907,443
714178,42,13,Kryžkalnio,352,150
714180,42,21,Paliepių,300,150
714182,42,24,Požėčių,354,170
714184,42,27,Berteškių,328,170
714186,42,30,Kaulakių,448,210
714188,42,33,Šiluvos,594,309
714190,42,39,Norgėlų,491,249
714192,42,44,Gervinės,156,90
714194,63,24,Igliaukos,861,399
714224,63,36,Varnupių,156,78
714226,63,40,Tautkaičių,560,240
714228,50,40,Panemunio,213,109
714230,18,31,Piliakalnio,2492,1304
714232,35,5,Pelaičių,564,268
714234,35,8,Tverų,914,362
714236,35,21,Milašaičių,301,171
714238,39,12,Kruopių,619,316
714240,15,68,Statybininkų,3377,1792
714242,15,69,Rasos,1649,925
714244,15,72,P. Lukšio,3264,1924
714246,17,38,Varpo,3103,1885
714248,18,105,Sodų,3243,1437
714250,26,28,Tilžės,3096,1312
714252,42,19,Verėduvos,328,152
714254,42,37,Ramonų,349,172
714256,33,22,Perekšlių,440,179
714258,18,126,Tirkiliškių,2805,1632
714260,43,11,Kaplių,203,110
714262,38,8,Naftininkų,3078,1555
714264,45,23,Smilgių,219,111
714266,45,30,Micaičių,638,322
714268,45,34,Drąsučių,994,411
714270,45,39,Šakynos,495,190
714272,42,43,Alėjų,165,99
714274,41,2,Balsių,816,414
714276,41,5,Bytlaukio,332,153
714278,32,8,Ramučių,143,81
714280,41,9,Girdiškės,153,90
714282,34,12,Jucaičių,297,146
714284,41,16,Obelyno,518,254
714286,41,19,Požerės,309,147
714288,41,24,Žadeikių,553,234
714290,32,33,Vainuto,637,316
714292,2,408,Vilkpėdės,2209,1085
714294,9,413,Bukčių,4413,2718
714296,32,39,Naumiesčio kaimiškoji,762,382
714298,29,15,Žvaigždžių,3366,1849
714300,29,23,Kniaudiškių,3757,1978
714302,34,5,Aerodromo,2871,1528
714304,34,28,Batakių,656,294
714306,7,252,Viršuliškių,2324,1228
714308,6,258,Šeškinės,1920,1031
714310,58,12,Vievio,3526,1745
714312,46,34,Jurdaičių,334,146
714314,58,21,Rykantų,1627,688
714316,1,51,Dailės,1741,1137
714318,6,57,Senvagės,3030,1582
714320,71,43,Ambasada Vengrijoje,74,58
714322,71,30,Ambasada Nyderlandų Karalystėje,2033,1405
714324,42,17,Dainavos,191,97
714326,18,30,Julijanavos,1983,1075
714328,66,125,Kazliškių,1252,724
714330,15,66,Šiaurės,3093,1750
714332,23,5,Eglės,1437,695
714334,23,8,Šviesos,2530,1429
714336,22,11,Saulutės,4052,1686
714338,23,17,Saulėtekio,2347,1254
714340,53,10,Girsteitiškio,220,127
714342,53,21,Suginčių,428,196
714344,47,3,Degesių,242,116
714346,46,5,Draudelių,121,70
714348,47,11,Klovainių,585,301
714350,46,20,Mikniūnų,283,113
714352,46,26,Pašvitinio,423,219
714354,61,3,Maironio,1547,852
714356,61,6,Kęstučio,1725,893
714358,61,9,Kauno,1879,832
714360,61,13,Pivonijos,2049,978
714362,49,22,Rečionių,901,470
714364,61,33,Krikštėnų,257,124
714366,50,18,Lukštų,209,111
714368,34,12,Kęsčių,266,145
714370,62,1,Pagėgių,1436,726
714372,32,1,Mokyklos,1844,903
714374,39,1,Senamiesčio,1295,670
714376,39,4,Ramučių,1167,579
714378,39,8,Daubiškių,611,258
714380,39,11,Kivylių,386,219
714382,39,17,Luokavos,418,213
714384,1,65,A. Vienuolio,1762,1055
714386,50,13,Magučių,360,135
714388,58,40,Salkininkų,434,170
714390,14,116,Liepkalnio,3706,1772
714392,50,4,J. Tūbelio,2288,1255
714394,50,10,Žiobiškio,387,192
714396,50,23,Aukštakalnių,225,117
714398,71,20,Ambasada Japonijoje,213,176
714400,39,37,Palnosų,633,294
714402,41,27,Pašilės,207,102
714404,41,28,Pavėžupio,198,90
714406,41,29,Petrališkės,309,173
714408,41,30,Stulgių,260,137
714410,41,32,Šaukėnų,813,317
714412,44,33,Šedbarų,272,110
714414,44,35,Tytuvėnų,1852,826
714416,41,37,Vaiguvos,356,160
714418,31,11,Veiviržėnų,1070,548
714420,31,12,Girininkų,441,204
714422,31,13,Lapių,520,261
714424,31,14,Tilvikų,184,88
714426,31,15,Vėžaičių,2409,1274
714428,31,16,Priekulės,2156,1064
714430,31,17,Agluonėnų,920,470
714432,31,18,Dovilų,3510,1603
714434,31,19,Ketvergių,2168,943
714436,31,20,Šiūparių,691,316
714438,55,37,Pikeliškių,2369,1239
714440,57,25,Galgių,2008,1126
714442,56,26,Medininkų,841,384
714444,57,29,Kabiškių,832,398
714446,56,42,Senasalio,346,133
714448,56,43,Savičiūnų,518,264
714450,57,51,Nemenčinės,2004,1036
714452,57,52,Neries,1725,946
714454,56,55,Rakonių,928,424
714456,11,8,Baltosios Vokės,1258,510
714458,11,9,Pagirių 1-oji,1559,684
714460,11,10,Keturiasdešimties Totorių,1298,411
714462,58,9,Kazokiškių,375,152
714464,58,10,Pastrėvio,541,278
714466,59,2,Saulės,4029,2096
714468,59,3,Sodų,1726,888
714470,59,4,Versmės,1942,959
714472,59,13,Gilučių,407,199
714474,59,15,Kietaviškių,871,425
714476,50,1,Antalieptės,467,215
714478,52,17,Smalvų,179,77
714480,52,18,Turmanto,705,233
714482,50,19,Dusetų,1779,833
714484,50,22,Zarasų rytų,2416,1039
714486,50,23,Zarasų vakarų,1428,516
714488,50,24,Zarasų šiaurės,1436,722
714490,52,3,Ceikinių,369,169
714492,52,4,Didžiasalio,1059,407
714494,52,17,Mielagėnų,567,270
714496,40,6,Šviesos,1625,871
714498,40,7,Kalno,473,290
714500,40,9,Sedos,1572,764
714502,40,11,Degaičių,767,378
714504,40,30,Ryškėnų,1992,835
714506,40,31,Viešvėnų,735,345
714508,40,33,Rainių,883,380
714510,40,26,Janapolės,480,194
714512,40,27,Pavandenės,409,161
714514,40,28,Varnių,1592,741
714516,58,1,Lentvario,2401,1005
714518,58,2,Klevų,2666,1061
714520,58,30,Senojo Tarpupio,307,151
714522,58,31,Senųjų Trakų,1618,792
714524,58,32,Šventininkų,633,379
714526,58,43,Lauko,2495,1136
714528,58,3,Trakų m.,2177,1368
714530,58,33,Bražuolės,883,394
714532,58,42,Bagdononių,285,108
714534,58,35,Jovariškių,325,154
714536,58,34,Žaizdrių,973,487
714538,61,2,Anykščių,2446,1220
714540,61,4,J.Basanavičiaus,1349,667
714542,61,11,Krekšlių,2368,1228
714544,61,14,Pašilės,705,416
714546,49,18,Taujėnų,1062,455
714548,49,21,Vidiškių,1165,494
714550,61,24,Dainavos,616,258
714552,41,1,Šilalės,2158,1244
714554,41,3,Bijotų,510,264
714556,34,17,Pajūrio,929,441
714558,41,18,Pajūralio,628,301
714560,41,20,Šiauduvos,547,288
714562,41,22,Traksėdžio,778,418
714564,41,23,Upynos,619,328
714566,41,26,Palentinio,190,107
714568,32,2,Žalgirio,2147,1130
714570,32,3,Martyno Jankaus,1312,718
714572,32,19,Žemaitkiemio,222,111
714574,32,35,Lietuvininkų,669,390
714576,32,7,Gardamo,667,317
714578,32,9,Šylių,448,237
714580,32,14,Pašyšių,757,286
714582,32,26,Švėkšnos,1748,813
714584,52,22,Strigailiškio,447,226
714586,71,46,Ambasada Indijos Respublikoje,19,18
714588,27,4,J.Basanavičiaus,2206,1011
714590,27,10,Parko,1517,858
714592,70,10,Viečiūnų,1495,674
714594,70,14,Ricielių,815,362
714596,25,49,Aukuro,2754,1222
714598,25,57,Budelkiemio,3209,1273
714600,40,18,Ubiškės,793,313
714602,40,12,Eigirdžių,673,321
714604,48,3,Antašavos,436,205
714606,48,7,Kratiškių,434,210
714608,48,10,Rinkuškių,1322,551
714610,48,14,Kirdonių,542,235
714612,48,18,Juostaviečių,271,129
714614,48,23,Papilio,542,249
714616,60,22,Žeimių,834,353
714618,60,25,Upninkų,935,324
714620,60,27,Šveicarijos,2131,933
714622,48,26,Užušilių,310,139
714624,48,30,Ramongalių,272,126
714626,53,11,Stanislavavo,174,86
714628,37,19,Erlėnų,299,130
714630,37,22,Kalniškių,226,120
714632,37,34,Dupulčių,1155,563
714634,37,38,Valėnų,208,95
714636,37,5,S.Daukanto,2075,981
714638,37,8,Darbėnų,1300,648
714640,37,11,Kumpikų,204,105
714642,37,15,Piliakalnio,280,131
714644,37,20,Kalnalio,178,77
714646,15,64,Aukuro,3394,1913
714648,37,24,Dvaro,1309,623
714650,36,28,Vydmantų,2008,1017
714652,4,151,Žirmūnų,2003,1111
714654,16,79,Pramonės,2093,1003
714656,16,85,Vytauto,2877,1396
714658,56,27,Tabariškių,372,198
714660,53,6,Pašaminės,463,253
714662,44,12,Kiaunorių,352,129
714664,41,18,Lupikų,516,206
714666,41,24,Pakražančio,507,247
714668,41,31,Šaltenių,302,148
714670,41,36,Užvenčio,1484,629
714672,48,9,Obelaukių,667,350
714674,48,17,Salamiesčio,424,215
714676,12,200,Balsių,3811,2351
714678,18,118,Pušų,2520,1184
714680,56,18,Pabarės,560,333
714682,16,88,V. Krėvės,1972,914
714684,17,93,Butrimonių,1907,966
714686,17,101,Palemono,3200,1522
714688,69,4,Panočių,366,146
714690,56,12,Eišiškių,1835,954
714692,71,8,Ambasada Belgijos Karalystėje,1938,1568
714694,39,5,Agluonų,336,142
714696,39,19,Ventos,1251,633
714698,37,9,Lazdininkų,301,157
714700,39,10,Gulbinų,679,357
714702,40,17,Nerimdaičių,225,92
714704,42,28,Ilgižių,446,228
714706,43,23,Miegėnų,351,141
714708,44,21,Pavartyčių,519,249
714710,44,27,Kudirkos,2469,1354
714712,45,36,Sauginių,400,203
714714,49,10,Debeikių,961,414
714716,50,22,Kamajų,490,203
714718,51,7,Basanavičiaus,1105,548
714720,50,11,Suvieko,411,198
714722,52,5,Auksinio gaidelio,1285,333
714724,61,8,Gelvonų,640,325
714726,56,7,Tribonių,263,143
714728,56,32,Jurgelionių,200,117
714730,57,11,Grigaičių,1374,721
714732,58,5,Ausieniškių,1092,533
714734,58,23,Onuškio,750,369
714736,58,41,Birutės,1803,1080
714738,60,19,Kulvos,458,234
714740,64,2,Pušų,1770,764
714742,64,14,Jankų,478,245
714744,63,33,Netičkampio,1050,491
714746,67,36,Jurgelionių,413,189
714748,69,45,Venciūnų,1037,496
714750,1,67,V. Šopeno,2113,1214
714752,20,33,Tekstilininkų,1808,1036
714754,20,110,Breslaujos,3010,1685
714756,25,47,Versmės,3116,1363
714758,28,2,Rožių,3690,2068
714760,33,12,Naujarodžių,300,123
714762,49,26,Raguvos,842,415
714764,32,22,Kintų,1133,502
714766,34,21,Tenenių,333,161
714768,56,19,Tetėnų,361,141
714770,48,4,Saulės,1864,1005
714772,48,15,Pabiržės,709,317
714774,48,31,Šukionių,195,115
714776,71,1,Ambasada Airijoje,3396,2021
714778,71,3,Ambasada Armėnijos Respublikoje,15,12
714780,71,25,Generalinis konsulatas Almatoje,30,26
714782,41,19,Maironių,668,326
714784,71,5,Ambasada Austrijos Respublikoje,406,299
714786,71,6,Ambasada Azerbaidžano Respublikoje,20,19
714788,71,48,Ambasada Baltarusijos Respublikoje,48,34
714790,71,11,Ambasada Čekijos Respublikoje,132,96
714792,71,13,Ambasada Egipto Arabų Respublikoje,54,28
714794,71,15,Ambasada Graikijos Respublikoje,298,184
714796,71,16,Ambasada Sakartvele,56,39
714798,71,18,Ambasada Italijos Respublikoje,763,448
714800,71,54,Generalinis konsulatas Niujorke,1482,843
714802,71,52,Ambasada Jungtinėse Amerikos Valstijose,385,221
714804,71,24,Ambasada Kazachstano Respublikoje,21,20
714806,71,27,Ambasada Latvijos Respublikoje,221,144
714808,71,59,Konsulatas Seinuose,65,53
714810,71,58,Ambasada Lenkijos Respublikoje,360,247
714812,71,29,Ambasada Moldovos Respublikoje,23,20
714814,71,31,Ambasada Norvegijos Karalystėje,3700,2372
714816,71,33,Ambasada Prancūzijos Respublikoje,1098,723
714818,71,62,Generalinis konsulatas Kaliningrade,60,31
714820,71,38,Ambasada Švedijos Karalystėje,1786,1206
714822,71,41,Ambasada Ukrainoje,94,76
714824,71,64,Ambasada Vokietijos Federacinėje Respublikoje,2870,2087
714826,15,60,Versmės,2499,1273
714828,45,3,Vijolių,1052,588
714830,45,10,Gilvyčių,347,149
714832,46,15,Žadžiūnų,342,161
714834,18,106,Šančių,2281,1239
714836,18,117,Vaidoto,2362,1163
714838,56,16,Kalvelių,1476,643
714840,69,31,Sarapiniškių,222,111
714842,38,11,Kalnėnų,3054,1425
714844,44,13,Karčemų,793,348
714846,44,14,Kutiškių,667,326
714848,62,2,Panemunės,207,73
714850,62,3,Kentrių,173,73
714852,62,4,Natkiškių,552,306
714854,62,5,Pagėgių kaimiškoji,501,261
714856,62,6,Piktupėnų,438,185
714858,62,7,Stoniškių,928,440
714860,62,8,Šilgalių,447,203
714862,62,9,Rambyno,719,348
714864,62,10,Vilkyškių,601,316
714866,62,11,Žukų,444,210
714868,47,1,Balsių,608,324
714870,47,2,Bardiškių,352,158
714872,47,4,Degučių,198,105
714874,47,21,Medikonių,242,131
714876,47,23,Naujamiesčio,2415,1403
714878,47,24,Pakruojo,1660,871
714880,46,25,Pamūšio,221,100
714882,47,28,Preičiūnų,188,108
714884,47,30,Plaučiškių,241,136
714886,46,31,Rimkūnų,137,58
714888,47,32,Rozalimo,675,355
714890,47,33,Stačiūnų,240,103
714892,46,36,Triškonių,278,122
714894,33,24,Ramygalos,1687,830
714896,33,25,Daniūnų,280,102
714898,49,27,Šilų,222,132
714900,49,28,Miežiškių,550,275
714902,33,30,Trakiškio,730,337
714904,33,32,Šilagalio,623,320
714906,33,33,Dembavos,2415,1310
714908,49,36,Katinų,468,210
714910,33,31,Paežerio,928,579
714912,47,1,Joniškėlio,1342,686
714914,47,2,P.Vileišio,1939,1073
714916,47,4,Vilniaus,1524,848
714918,47,5,Daujėnų,429,216
714920,47,6,Girsūdų,391,191
714922,47,8,Norgėlų,182,92
714924,47,25,Deglėnų,115,62
714926,47,27,Namišių,326,196
714928,47,29,Saločių,903,364
714930,47,31,Žilpamūšio,326,145
714932,47,32,Grūžių,302,126
714934,47,34,Tetirvinų,457,237
714936,35,1,Birutės,1620,743
714938,35,17,Karklėnų,591,248
714940,35,19,Kulių,814,469
714942,35,23,Narvaišių,604,283
714944,35,26,Platelių,1022,498
714946,35,29,Stalgėnų,423,207
714948,35,31,Šateikių,815,347
714950,35,34,Žemaičių Kalvarijos,942,379
714952,67,17,Jiezno,1403,689
714954,67,19,Kašonių,448,221
714956,67,20,Vėžionių,241,111
714958,67,21,Ašmintos,436,184
714960,67,22,Strielčių,680,352
714962,67,29,Pakuonio,823,401
714964,67,31,Vyšniūnų,547,293
714966,67,32,Užuguosčio,258,156
714968,67,33,Pieštuvėnų,399,211
714970,67,34,Stakliškių,597,323
714972,44,17,Pakiršinio,683,301
714974,44,18,Palonų,347,132
714976,44,20,Pašušvio,532,216
714978,44,22,Pociūnų,324,181
714980,44,23,Pociūnėlių,442,182
714982,44,25,Vaižganto,2503,1208
714984,37,10,Kašučių,320,179
714986,37,12,Grūšlaukės,361,178
714988,37,13,Mančių,103,43
714990,37,14,Laukžemės,367,177
714992,37,16,Žvainių,304,143
714994,37,17,Laivių,303,116
714996,37,18,Juodupėnų,239,96
714998,37,36,Rubulių,561,252
715000,37,37,Jokūbavo,333,155
715002,37,39,Leliūnų,152,81
715004,48,2,Alizavos,416,208
715006,48,4,Aukštupėnų,650,372
715008,48,7,Račiupėnų,2124,1031
715010,48,8,Kupos,1520,825
715012,48,9,Senamiesčio,1463,728
715014,48,15,Paketurių,443,244
715016,48,23,Virbališkių,222,124
715018,48,21,Šepetos,797,325
715020,48,22,Šimonių,539,275
715022,64,1,Kazlų Rūdos,1053,458
715024,64,4,Liepų,476,257
715026,64,5,Bagotosios,450,202
715028,64,6,Antanavo,561,208
715030,64,8,Jūrės,584,262
715032,64,9,Jūrės,330,148
715034,64,10,Plutiškių,464,188
715036,64,11,Ąžuolų Būdos,808,394
715038,70,14,Lazdijų,2271,1125
715040,70,15,Metelių,217,115
715042,70,17,Noragėlių,218,90
715044,70,19,Rudaminos,314,161
715046,70,20,Seiliūnų,237,130
715048,70,21,Seirijų,1177,601
715050,70,22,Stebulių,254,111
715052,70,24,Šventežerio,614,326
715054,70,25,Teizų,393,164
715056,70,27,Veisiejų,2066,1005
715058,39,24,Renavo,376,172
715060,39,25,Pikelių,439,163
715062,39,27,Ukrinų,432,210
