minor_gid,major_id,minor_id,minor_name,registered_voters,votes
658756,69,40,Vaikantonių,360,159
658758,69,49,Ryliškių,291,159
658760,21,48,Vakarų,3586,1430
658762,60,2,Juodmenos,2474,1053
658764,60,18,Čičinų,783,311
658766,71,60,Ambasada Rusijos Federacijoje,144,115
658768,71,12,Ambasada Danijos Karalystėje,2132,1742
658770,71,26,Ambasada Kinijos Liaudies Respublikoje,53,44
658772,71,34,Ambasada Rumunijoje,52,47
658774,71,50,Ambasada Ispanijos Karalystėje,515,404
658776,40,5,Muziejaus,2080,917
658778,40,10,P. Cvirkos,2301,1107
658780,53,23,Prienų,258,128
658782,71,53,Generalinis konsulatas Čikagoje,1804,1229
658784,34,7,Laisvės,2781,1159
658786,34,11,Lauksargių,994,362
658790,34,18,Norkaičių,647,275
658792,34,21,Lomių,372,161
658794,34,23,Juodpetrių,864,244
658796,14,18,Apuolės,1061,533
658798,19,22,Žagarės,2120,1042
658802,19,27,J. Dobkevičiaus,4361,2023
658804,28,7,J. Balčikonio,1981,1037
658806,24,26,Brigantinos,1704,657
658808,24,32,Dainavos,2699,1060
658810,57,15,Pakenės,817,430
658812,55,1,Avižienių,2918,1645
658814,55,14,Geisiškių,622,383
658816,55,53,Bukiškio,2957,1845
658818,68,43,Slabadų,195,89
658820,17,89,Specialistų,2506,1063
658822,17,99,Knygnešių,2499,1172
658824,29,3,Laikštės,1926,948
658826,28,4,Vienybės,2229,912
658828,28,25,Ukmergės,2238,924
658830,28,10,Menų mokyklos,2563,983
658832,7,351,Tujų,2879,1357
658834,8,359,D. Gerbutavičiaus,2122,1002
658836,1,3,Saltoniškių,2973,1879
658838,1,10,Taurakalnio,1701,1098
658840,51,24,Vaikutėnų,454,232
658842,34,24,Skaudvilės,1342,631
658844,62,32,Eičių,281,95
658846,34,34,Dauglaukio,416,186
658848,63,26,Gudelių,492,215
658850,32,12,Jonaičių,432,192
658852,32,36,Liepų,1035,490
658854,37,16,Šauklių,386,160
658856,43,53,Beržų,300,119
658858,45,42,Gytarių,3007,1371
658860,32,27,Inkaklių,547,215
658862,32,30,Bikavėnų,305,118
658864,32,31,Gorainių,269,115
659164,63,20,Ąžuolinių,355,160
659166,67,27,Raižių,239,115
659168,69,50,Nemunaičio,946,411
659170,17,116,Buriuotojų,4137,1642
659172,18,122,Rokų,2813,1343
659174,69,6,Marcinkonių,625,303
659176,69,14,Kibyšių,232,109
659178,69,16,Panaros,208,70
659180,69,26,Valkininkų,681,323
659182,69,30,Perlojos,519,289
659184,69,35,Rudnios,209,103
659186,69,39,Senosios Varėnos,1020,458
659190,37,2,Vilniaus,1802,804
659192,37,15,Mosėdžio,1431,571
659194,39,23,Šačių,473,181
659196,39,16,Plinkšių,566,182
659198,39,23,Dagių,205,68
659200,39,30,Bugenių,959,376
659202,66,52,Bibliotekos,1506,716
659204,33,16,Liberiškio,500,166
659206,33,27,Staniūnų,1941,871
659208,49,35,Liūdynės,549,262
659210,33,37,Pažagienių,677,322
659212,42,3,Centro,1834,649
659214,42,9,Viduklės,1889,589
659216,42,16,Gėluvos,366,191
659220,71,61,Generalinis konsulatas Sankt-Peterburge,92,85
659222,47,19,Mažeikonių,752,319
659224,46,38,Žeimelio,788,311
659226,47,35,Šukionių,302,116
659228,29,5,Uosupio,2100,962
659230,29,9,Šaulių,2183,975
659232,29,13,Armino,912,481
659234,42,4,Pramonės,2349,978
659236,42,7,Sujainių,947,334
659238,42,13,Kryžkalnio,409,129
659240,42,21,Paliepių,336,133
659242,42,24,Požėčių,232,104
659244,42,27,Berteškių,350,149
659246,42,30,Kaulakių,499,177
659248,42,33,Šiluvos,646,284
659250,42,39,Norgėlų,524,238
659252,42,42,Bebirvos,132,61
659254,42,44,Gervinės,147,74
659256,63,24,Igliaukos,960,399
659286,63,36,Varnupių,191,58
659288,63,40,Tautkaičių,617,202
659290,50,40,Panemunio,268,119
659292,18,31,Piliakalnio,2638,1243
659294,35,5,Pelaičių,619,238
659296,35,8,Tverų,996,356
659298,35,21,Milašaičių,304,137
659300,39,12,Kruopių,497,271
659302,15,68,Statybininkų,3655,1683
659304,15,69,Rasos,1822,915
659306,15,72,P. Lukšio,3507,1807
659308,17,38,Varpo,3320,1859
659310,18,105,Sodų,3479,1379
659312,26,28,Tilžės,3386,1269
659314,42,19,Verėduvos,368,147
659316,42,29,Steponkaimio,127,59
659318,42,37,Ramonų,359,161
659320,71,51,Konsulatas Valensijoje,593,438
659322,33,22,Perekšlių,453,178
659324,19,126,Tirkiliškių,2704,1513
659326,43,11,Kaplių,215,110
659328,38,8,Naftininkų,3306,1456
659330,45,19,Šiupylių,312,115
659332,45,23,Smilgių,243,87
659334,45,30,Micaičių,715,302
659336,45,34,Drąsučių,1078,317
659338,45,39,Šakynos,574,161
659340,42,43,Alėjų,178,90
659342,41,2,Balsių,906,393
659344,41,5,Bytlaukio,379,160
659346,32,8,Ramučių,176,57
659348,41,9,Girdiškės,190,86
659350,34,12,Jucaičių,341,143
659352,41,16,Obelyno,615,237
659354,41,19,Požerės,341,141
659356,41,24,Žadeikių,595,234
659358,32,33,Vainuto,713,316
659360,11,408,Vilkpėdės,2228,850
659362,9,413,Bukčių,4262,2488
659364,32,39,Naumiesčio kaimiškoji,857,336
659366,27,15,Žvaigždžių,3635,1753
659368,27,20,Klaipėdos,2119,874
659370,27,23,Kniaudiškių,3814,1764
659372,34,5,Aerodromo,3039,1346
659374,34,28,Batakių,739,272
659376,7,252,Viršuliškių,2555,1195
659378,6,258,Šeškinės,2115,1035
659380,58,12,Vievio,3733,1669
659382,46,34,Jurdaičių,368,92
659384,58,21,Rykantų,1355,544
659386,1,51,Dailės,1799,1107
659388,6,57,Senvagės,3368,1619
659390,71,43,Ambasada Vengrijoje,57,51
659392,71,30,Ambasada Nyderlandų Karalystėje,1633,1298
659394,42,17,Dainavos,212,93
659396,18,30,Julijanavos,2103,983
659398,19,125,Kazliškių,1134,594
659400,15,66,Šiaurės,3337,1681
659402,23,5,Eglės,1539,670
659404,23,8,Šviesos,2583,1279
659406,22,11,Saulutės,4136,1516
659408,23,17,Saulėtekio,2137,991
659410,54,10,Girsteitiškio,223,124
659412,54,21,Suginčių,476,249
659414,47,3,Degesių,277,119
659416,46,5,Draudelių,132,59
659418,47,11,Klovainių,622,309
659420,46,20,Mikniūnų,211,80
659422,46,26,Pašvitinio,466,219
659424,46,34,Sosdvario,96,47
659426,61,3,Maironio,1662,843
659428,61,6,Kęstučio,1779,759
659430,61,9,Kauno,1937,707
659432,61,13,Pivonijos,2163,870
659434,39,20,Kalniškių,182,79
659436,61,19,Balelių,267,145
659438,61,22,Rečionių,899,421
659440,61,33,Krikštėnų,273,151
659442,50,18,Lukštų,242,118
659444,34,12,Kęsčių,280,113
659446,62,1,Pagėgių,1538,695
659448,32,1,Mokyklos,1957,745
659450,39,1,Senamiesčio,1379,645
659452,39,4,Ramučių,1305,565
659454,39,8,Daubiškių,503,195
659456,39,11,Kivylių,409,202
659458,39,17,Luokavos,452,224
659460,1,65,A. Vienuolio,1685,994
659462,52,8,Biržūnų,196,95
659464,52,13,Magučių,418,135
659466,52,21,Užtiltės,960,418
659468,58,40,Salkininkų,389,134
659470,10,116,Liepkalnio,3942,1594
659472,50,4,J. Tūbelio,2399,1162
659474,50,10,Žiobiškio,436,197
659476,50,16,Juodupės kaimiškoji,878,313
659478,50,23,Aukštakalnių,263,124
659480,71,20,Ambasada Japonijoje,563,449
659482,39,37,Palnosų,702,314
659484,44,25,Pašiaušės,169,63
659486,41,27,Pašilės,237,93
659488,41,28,Pavėžupio,195,83
659490,41,29,Petrališkės,354,170
659492,41,30,Stulgių,309,123
659494,41,32,Šaukėnų,858,285
659496,44,33,Šedbarų,308,117
659498,44,34,Durpyno,711,254
659500,44,35,Tytuvėnų,1296,572
659502,41,37,Vaiguvos,417,156
659504,31,11,Veiviržėnų,1138,511
659506,31,12,Girininkų,468,172
659508,31,13,Lapių,551,233
659510,31,14,Tilvikų,196,75
659512,31,15,Vėžaičių,2375,1008
659514,31,16,Priekulės,2260,959
659516,31,17,Agluonėnų,965,416
659518,31,18,Dovilų,2991,1170
659520,31,19,Ketvergių,1784,690
659522,31,20,Šiūparių,655,252
659524,55,37,Pikeliškių,2001,1046
659526,57,25,Galgių,1656,828
659528,57,26,Medininkų,934,529
659530,55,29,Kabiškių,842,377
659532,57,42,Senasalio,362,157
659534,57,43,Savičiūnų,577,333
659536,55,51,Nemenčinės,2177,984
659538,55,52,Neries,1869,876
659540,57,55,Rakonių,854,410
659542,56,8,Baltosios Vokės,1273,449
659544,56,9,Pagirių,3100,1335
659546,56,10,Keturiasdešimties Totorių,1228,394
659548,58,8,Daugirdiškių,296,107
659550,58,9,Kazokiškių,394,165
659552,58,10,Pastrėvio,567,258
659554,59,1,Draugystės,2085,898
659556,59,2,Saulės,4019,1829
659558,59,3,Sodų,1955,906
659560,59,4,Versmės,2108,894
659562,59,13,Gilučių,406,195
659564,59,15,Kietaviškių,857,385
659566,52,1,Antalieptės,510,198
659568,52,17,Smalvų,204,73
659570,52,18,Turmanto,767,259
659572,52,19,Dusetų,857,350
659574,52,20,Sadūnų,207,81
659576,52,22,Zarasų rytų,2546,1047
659578,52,23,Zarasų vakarų,1552,495
659580,52,24,Zarasų šiaurės,1592,754
659586,53,3,Ceikinių,418,189
659588,53,4,Didžiasalio,900,325
659590,53,17,Mielagėnų,649,332
659592,40,6,Šviesos,1759,835
659594,40,7,Kalno,507,233
659596,40,8,Kęstučio,1352,579
659598,40,9,Sedos,1669,673
659600,40,11,Degaičių,780,329
659602,40,30,Ryškėnų,1974,666
659604,40,31,Viešvėnų,782,303
659606,40,33,Rainių,919,323
659608,40,26,Janapolės,542,174
659610,40,27,Pavandenės,444,160
659612,40,28,Varnių,1750,659
659614,58,1,Lentvario,2540,901
659616,58,2,Klevų,2744,818
659618,58,30,Senojo Tarpupio,303,154
659620,58,31,Senųjų Trakų,1601,726
659622,58,32,Šventininkų,474,280
659624,58,43,Lauko,2447,1003
659626,58,3,Trakų m.,2328,1324
659628,58,33,Bražuolės,817,305
659630,58,42,Bagdononių,294,101
659632,58,35,Jovariškių,323,142
659634,58,34,Žaizdrių,904,431
659636,61,1,S. Daukanto,1421,650
659638,61,2,Anykščių,1231,614
659640,61,4,J. Basanavičiaus,1477,679
659642,61,10,Smėlių,1303,525
659644,61,11,Krekšlių,2491,1124
659646,61,14,Pašilės,761,401
659648,61,18,Taujėnų,884,427
659652,61,21,Vidiškių,1266,492
659654,61,24,Dainavos,604,231
659656,41,1,Šilalės,2311,1105
659658,41,3,Bijotų,547,205
659660,34,17,Pajūrio,1012,417
659662,41,18,Pajūralio,699,266
659664,41,20,Šiauduvos,615,284
659666,41,22,Traksėdžio,841,344
659668,41,23,Upynos,702,333
659670,41,26,Palentinio,204,87
659672,32,2,Žalgirio,2212,991
659674,32,3,Martyno Jankaus,1441,654
659676,32,19,Žemaitkiemio,248,91
659678,32,35,Lietuvininkų,745,339
659680,32,7,Gardamo,741,303
659682,32,9,Šylių,386,161
659684,32,14,Pašyšių,848,227
659686,32,26,Švėkšnos,1764,780
659690,53,22,Strigališkio,506,252
659692,53,23,Šiūlėnų,239,118
659694,71,46,Ambasada Indijos Respublikoje,12,9
659696,25,4,J. Basanavičiaus,2352,960
659698,25,10,Parko,1461,785
659700,70,10,Viečiūnų,1561,614
659702,70,14,Ricielių,857,304
659704,21,49,Aukuro,3002,1166
659706,21,57,Budelkiemio,3486,1236
659708,40,18,Ubiškės,930,339
659710,40,12,Eigirdžių,733,308
659712,48,3,Antašavos,483,217
659714,48,7,Kratiškių,438,211
659716,48,10,Rinkuškių,1383,567
659718,48,14,Kirdonių,613,251
659720,48,18,Juostaviečių,319,151
659722,48,23,Papilio,393,176
659724,60,22,Žeimių,845,325
659726,61,25,Upninkų,1000,301
659728,60,27,Šveicarijos,1973,811
659730,48,26,Užušilių,336,147
659732,48,30,Ramongalių,271,104
659734,53,11,Stanislavavo,210,105
659736,37,19,Erlėnų,305,138
659738,37,22,Kalniškių,255,124
659740,37,34,Dupulčių,857,410
659742,37,38,Valėnų,216,86
659744,37,5,S. Daukanto,1981,783
659746,37,8,Darbėnų,1402,585
659748,37,11,Kumpikų,232,98
659750,37,15,Piliakalnio,311,130
659752,37,20,Kalnalio,188,73
659754,15,64,Aukuro,3619,1890
659756,37,24,Dvaro,1170,499
659758,36,28,Vydmantų,1952,913
659762,4,151,Žirmūnų,2244,1142
659764,67,31,Vanagėlių,222,81
659766,16,79,Pramonės,2227,927
659768,16,85,Vytauto,3163,1326
659770,56,27,Tabariškių,423,249
659772,53,6,Pašaminės,505,254
659774,44,12,Kiaunorių,224,78
659776,41,18,Lupikų,566,201
659778,41,24,Pakražančio,600,259
659780,41,26,Pašilėnų,279,154
659782,41,31,Šaltenių,317,155
659784,41,36,Užvenčio,1154,437
659786,48,9,Obelaukių,710,343
659788,48,17,Salamiesčio,505,211
659790,12,200,Balsių,3518,2281
659792,18,118,Pušų,2639,1119
659794,56,18,Pabarės,616,391
659796,67,23,Balbieriškio kaimiškoji,596,205
659798,16,88,V. Krėvės,2139,884
659800,17,93,Butrimonių,2072,991
659802,17,101,Palemono,3419,1397
659804,69,4,Panočių,408,143
659806,56,12,Eišiškių,2034,895
659808,71,8,Ambasada Belgijos Karalystėje,1651,1465
659810,39,5,Agluonų,362,159
659812,39,19,Ventos,1371,614
659814,36,9,Lazdininkų,341,154
659816,39,10,Gulbinų,779,353
659818,40,17,Nerimdaičių,252,104
659820,42,28,Ilgižių,368,162
659822,43,23,Miegėnų,406,171
659824,44,21,Pavartyčių,558,263
659826,44,27,Kudirkos,2740,1384
659828,45,36,Sauginių,357,175
659830,49,10,Debeikių,1063,420
659832,50,22,Kamajų,531,223
659834,51,7,Basanavičiaus,1163,486
659836,52,11,Suvieko,323,171
659838,52,12,Auksinio gaidelio,1033,303
659842,54,8,Gelvonų,704,290
659844,56,7,Tribonių,269,135
659846,56,32,Jurgelionių,233,119
659848,57,11,Grigaičių,1320,645
659850,58,5,Ausieniškių,1116,415
659852,58,23,Onuškio,816,369
659854,58,41,Birutės,1794,965
659856,60,19,Kulvos,503,209
659858,64,2,Pušų,1833,654
659860,64,14,Jankų,533,242
659862,63,33,Netičkampio,1033,445
659864,67,36,Jurgelionių,398,186
659866,69,45,Venciūnų,974,397
659868,1,67,V. Šopeno,2303,1302
659870,20,33,Tekstilininkų,1747,959
659872,20,110,Breslaujos,3266,1622
659874,21,47,Versmės,3432,1324
659876,28,2,Rožių,3910,1937
659878,33,12,Naujarodžių,358,128
659880,49,26,Raguvos,911,413
659882,32,22,Kintų,1320,467
659884,34,21,Tenenių,380,149
659886,56,19,Tetėnų,407,173
659888,69,32,Tolkūnų,361,156
659890,48,4,Saulės,2039,1013
659892,48,15,Pabiržės,764,319
659894,48,31,Šukionių,220,125
659896,71,1,Ambasada Airijoje,2662,2169
659898,71,3,Ambasada Armėnijos Respublikoje,11,9
659900,71,25,Generalinis konsulatas Almatoje,30,27
659902,41,19,Maironių,487,163
659904,71,5,Ambasada Austrijos Respublikoje,367,317
659906,71,6,Ambasada Azerbaidžano Respublikoje,12,12
659908,71,48,Ambasada Baltarusijos Respublikoje,62,54
659910,71,49,Generalinis konsulatas Gardine,21,19
659912,71,11,Ambasada Čekijos Respublikoje,115,100
659914,71,13,Ambasada Egipto Arabų Respublikoje,23,17
659916,71,14,Ambasada Estijos Respublikoje,185,166
659918,71,15,Ambasada Graikijos Respublikoje,221,162
659920,71,16,Ambasada Gruzijoje,72,65
659922,71,18,Ambasada Italijos Respublikoje,615,494
659924,71,54,Generalinis konsulatas Niujorke,1136,910
659926,71,52,Ambasada Jungtinėse Amerikos Valstijose,266,218
659928,71,55,Ambasada Jungtinėje Karalystėje,14738,11993
659930,71,56,Ambasada Kanadoje,378,330
659934,71,24,Ambasada Kazachstano Respublikoje,14,11
659936,71,27,Ambasada Latvijos Respublikoje,229,193
659938,71,59,Konsulatas Seinuose,55,54
659940,71,58,Ambasada Lenkijos Respublikoje,288,246
659942,71,29,Ambasada Moldovos Respublikoje,17,15
659944,71,31,Ambasada Norvegijos Karalystėje,4001,3292
659946,71,33,Ambasada Prancūzijos Respublikoje,797,672
659948,71,62,Generalinis konsulatas Kaliningrade,170,132
659950,71,63,Konsulatas Sovetske,33,30
659952,71,37,Ambasada Suomijos Respublikoje,302,259
659954,71,38,Ambasada Švedijos Karalystėje,1537,1325
659956,71,40,Ambasada Turkijos Respublikoje,83,69
659958,71,41,Ambasada Ukrainoje,160,131
659960,71,64,Ambasada Vokietijos Federacinėje Respublikoje,3479,2975
659964,15,60,Versmės,2791,1261
659966,45,3,Vijolių,1015,576
659968,45,10,Gilvyčių,377,109
659970,46,15,Žadžiūnų,389,144
659972,18,106,Šančių,2347,1147
659974,18,117,Vaidoto,2563,1023
659976,57,16,Kalvelių,1565,728
659978,69,31,Sarapiniškių,253,135
659980,38,11,Kalnėnų,3225,1239
659982,44,10,Grinkiškio,1130,403
659984,44,13,Karčemų,823,335
659986,44,14,Kutiškių,706,286
659988,62,2,Panemunės,230,89
659990,62,3,Kentrių,196,81
659992,62,4,Natkiškių,613,310
659994,62,5,Pagėgių kaimiškoji,591,252
659996,62,6,Piktupėnų,479,177
659998,62,7,Stoniškių,1037,406
660000,62,8,Šilgalių,490,187
660002,62,9,Rambyno,810,373
660004,62,10,Vilkyškių,682,313
660006,62,11,Žukų,507,198
660008,47,1,Balsių,642,296
660010,46,2,Bardiškių,403,135
660012,47,4,Degučių,224,121
660014,47,21,Medikonių,282,129
660016,47,23,Naujamiesčio,2561,1300
660018,47,24,Pakruojo,1726,821
660020,46,25,Pamūšio,251,108
660024,47,28,Preičiūnų,205,110
660026,47,30,Plaučiškių,267,134
660028,46,31,Rimkūnų,152,66
660030,47,32,Rozalimo,730,345
660032,47,33,Stačiūnų,265,116
660034,46,36,Triškonių,310,96
660036,33,24,Ramygalos,1819,841
660038,33,25,Daniūnų,304,115
660040,49,27,Šilų,254,122
660042,49,28,Miežiškių,601,293
660044,49,30,Trakiškio,782,339
660046,33,32,Šilagalio,603,302
660048,49,33,Dembavos,2330,1257
660050,49,36,Katinų,531,187
660052,33,31,Paežerio,950,534
660054,47,1,Joniškėlio,917,454
660056,47,2,P. Vileišio,2058,1075
660058,47,4,Vilniaus,1710,893
660060,47,5,Daujėnų,488,244
660062,47,6,Girsūdų,446,180
660064,47,8,Norgėlų,208,80
660066,47,25,Deglėnų,151,80
660068,47,27,Namišių,371,200
660070,47,29,Saločių,870,320
660072,47,31,Žilpamūšio,372,166
660074,47,32,Grūžių,351,133
660076,47,34,Tetirvinų,513,249
660078,35,1,Birutės,1721,616
660080,35,17,Karklėnų,624,209
660082,35,19,Kulių,877,435
660084,35,23,Narvaišių,591,244
660086,35,26,Platelių,1190,532
660088,35,29,Stalgėnų,451,207
660090,35,31,Šateikių,902,296
660092,35,34,Žemaičių Kalvarijos,1018,381
660094,67,17,Jiezno miesto,947,469
660096,67,18,Jiezno kaimiškoji,602,257
660098,67,19,Kašonių,530,276
660100,67,20,Vėžionių,260,119
660102,67,21,Ašmintos,491,201
660104,67,22,Strielčių,749,290
660106,67,24,Paprūdžių,510,221
660108,67,29,Pakuonio,898,377
660110,67,31,Vyšniūnų,614,290
660112,67,32,Užuguosčio,295,187
660114,67,33,Pieštuvėnų,440,186
660116,67,34,Stakliškių,702,355
660118,44,17,Pakiršinio,762,309
660120,44,18,Palonų,367,118
660122,44,20,Pašušvio,585,239
660124,44,22,Pociūnų,364,162
660126,44,23,Pociūnėlių,478,174
660128,44,25,Vaižganto,2647,1067
660130,37,10,Kašučių,374,169
660132,37,12,Grūšlaukės,412,179
660134,37,13,Mančių,110,45
660136,36,14,Laukžemės,381,137
660138,37,16,Žvainių,368,160
660140,37,17,Laivių,328,114
660142,37,18,Juodupėnų,262,102
660144,37,36,Rubulių,509,202
660146,37,37,Jokūbavo,358,177
660148,37,39,Leliūnų,163,80
660150,48,2,Alizavos,458,195
660152,48,4,Aukštupėnų,664,325
660154,48,7,Račiupėnų,2257,1039
660156,48,8,Kupos,1598,760
660158,48,9,Senamiesčio,1573,699
660160,48,15,Paketurių,506,224
660162,50,23,Virbališkių,241,109
660164,50,21,Šepetos,892,313
660166,50,22,Šimonių,464,208
660168,64,1,Kazlų Rūdos,1108,465
660170,64,4,Liepų,498,232
660172,64,5,Bagotosios,501,174
660174,64,6,Antanavo,556,195
660176,64,7,Višakio Rūdos,333,144
660178,64,8,Jūrės,581,211
660180,64,9,Jūrės,333,130
660182,64,10,Plutiškių,502,198
660184,64,11,Ąžuolų Būdos,825,371
660186,70,14,Lazdijų,1628,727
660188,70,15,Metelių,248,128
660192,70,17,Noragėlių,238,88
660194,70,19,Rudaminos,366,186
660196,70,20,Seiliūnų,263,105
660198,70,21,Seirijų,1286,585
660200,70,22,Stebulių,290,122
660202,70,24,Šventežerio,695,298
660204,70,25,Teizų,438,168
660206,70,27,Veisiejų,2044,881
660208,39,24,Renavo,414,157
660210,39,25,Pikelių,486,168
660214,39,27,Ukrinų,466,198
660216,39,28,Židikų,697,266
660218,38,29,Urvikių,365,179
660220,38,32,Purvėnų,460,159
660222,38,33,Laižuvos,384,147
660228,38,1,M. Račkausko,2248,975
660230,39,38,Viekšnių,2602,999
660232,54,1,Alantos,731,341
660234,54,4,Bekupės,378,153
660236,54,5,Bijutiškio,296,113
660238,54,6,Čiulėnų,766,358
660240,54,7,Dapkūniškių,218,110
660242,54,8,Dubingių,409,186
660244,54,9,Giedraičių,836,397
660246,54,11,Inturkės,722,286
660248,54,12,Joniškio,969,293
660250,54,13,Miežonių,308,126
660252,54,14,Levaniškių,366,179
660254,54,15,Luokesos,1126,443
660256,54,16,Mindūnų,446,227
660258,54,17,Siesarties,2566,1221
660260,54,19,Naujasodžio,622,275
660262,54,20,Skudutiškio,350,165
660264,44,7,Daugėlaičių,587,178
660266,54,22,Videniškių,553,249
660268,54,23,Vorėnų,264,116
660270,47,6,Dvariškių,261,106
660272,47,7,Gačionių,203,95
660276,47,9,Guostagalio,672,197
660278,46,10,Grikpėdžių,254,115
660282,47,13,Kauksnųjų,142,48
660284,47,14,Laipuškių,161,64
660286,47,15,Linksmučių,248,130
660288,46,16,Linkuvos,1652,564
660290,47,17,Linų,316,113
660292,46,37,Ūdekų,274,110
660294,47,39,Žvirblonių,269,125
660296,33,11,Žibartonių,708,278
660298,33,13,Linkaučių,303,116
660300,33,14,Upytės,565,278
660302,50,26,Salų,299,166
660304,33,15,Ėriškių,509,230
660306,33,17,Berniūnų,501,204
660308,33,18,Naujamiesčio,1197,517
660310,33,19,Gustonių,505,199
660312,49,38,Vadoklių,775,318
660314,49,39,Jotainių,634,290
660316,33,2,Tiltagalių,606,251
660318,33,3,Karsakiškio,629,260
660320,33,7,Paįstrio,1300,496
660322,47,9,Meškalaukio,424,167
660324,47,10,Nakiškių,508,217
660326,47,11,Narteikių,391,173
660328,47,12,Krinčino,588,226
660330,47,15,Papyvesių,642,305
660332,47,16,Talačkonių,432,190
660334,47,18,Valakėlių,335,158
660336,47,19,Pumpėnų,819,330
660338,47,21,Kriklinių,334,157
660340,35,3,A.Jucio,2837,1230
660342,35,5,V. Mačernio,2507,1074
660344,35,6,Senamiesčio,1655,713
660346,35,8,Aleksandravo,344,154
660348,35,9,Alsėdžių,932,387
660350,35,11,Didvyčių,408,169
660352,35,12,Gegrėnų,459,186
660354,35,14,Gintališkės,333,132
660356,35,16,Grumblių,391,164
660358,35,37,Prūsalių,1123,420
660360,67,1,Dariaus ir Girėno,2490,1218
660362,67,2,J.Basanavičiaus,2233,1046
660364,65,51,Saulės,1718,904
660366,67,3,Kęstučio,1137,481
660368,67,4,Statybininkų,1914,890
660370,67,5,Žemaitkiemio,376,165
660372,67,7,Išlaužo,1286,520
660374,67,8,Naujosios Ūtos,372,152
660376,67,9,Jiestrakio,371,172
660378,67,10,Klebiškio,594,214
660380,67,11,Šilavoto,565,195
660382,67,13,Skriaudžių,1092,386
660384,67,14,Juodbūdžio,470,207
660386,67,15,Veiverių,1558,755
660388,44,2,Alksniupių,698,296
660390,43,29,Parko,1045,447
660392,43,48,Truskavos,399,183
660394,43,50,Vilainių,1066,569
660396,43,51,Žemaitės,1842,786
660398,43,52,Akademijos,542,309
660400,43,54,Dotnuvėlės,855,409
660402,42,1,Angirių,138,67
660404,42,3,Ažytėnų,308,150
660406,42,9,Josvainių,1385,632
660408,42,13,Krakių,771,342
660410,42,14,Kunionių,448,172
660412,42,40,Skaistgirių,254,118
660414,42,49,Vainikų,341,138
660416,44,1,Budraičių,271,122
660418,41,2,Butkiškės,210,98
660420,41,3,Dubėnų,313,123
660422,41,4,Gailių,312,97
660424,41,6,Janaučių,602,245
660426,41,7,Junkilų,357,121
660428,41,8,Karklėnų,402,189
660430,41,9,Centro,2599,1061
660432,41,10,A.Mackevičiaus,2837,1145
660434,41,11,Kalno,2011,878
660436,41,13,Kolainių,332,113
660438,41,15,Kukečių,704,277
660440,41,16,Laugalio,237,119
660442,41,17,Liolių,716,257
660444,41,20,Minupių,235,108
660446,44,21,Mockaičių,274,146
660448,41,23,Pakėvio,295,117
660450,41,38,Valpainių,351,129
660452,52,20,Rimšės,458,186
660454,41,39,Verpenos,450,161
660456,41,40,Vidsodžio,403,142
660458,41,41,Žalpių,263,119
660460,31,1,Gargždų,4174,1688
660462,31,2,Gargždų,3806,2050
660464,31,3,Gargždų,2285,1189
660466,31,5,Endriejavo,1023,423
660468,42,15,Šarkių,322,107
660470,42,18,Butkiškės,433,193
660472,61,26,Lyduokių,389,198
660474,51,3,Aušros,2099,1016
660476,51,4,Dauniškio,1831,819
660478,51,5,Vyturių,1485,616
660480,51,6,Centro,921,437
660482,51,8,Ąžuolijos,2100,1089
660484,51,9,Krašuonos,2216,1070
660486,53,24,Švedriškės,194,84
660488,53,26,Tverečiaus,397,199
660490,53,27,Vidiškių,962,376
660492,60,1,Rimkų,3014,1171
660494,60,3,Kregždutės,2687,1084
660496,60,23,Panoterių,475,186
660498,60,24,Šilų,1126,407
660500,60,26,Užusalių,2064,817
660502,46,4,Žagarės,1645,570
660504,46,7,Daunoriškės,275,116
660506,46,8,Daukšių,293,130
660508,46,11,Gataučių,487,174
660510,46,12,Kalnelio,490,190
660512,46,17,Linkaičių,299,125
660514,46,18,Maldenių,309,103
660516,46,20,Rudiškių,552,201
660518,46,22,Skaistgirio,1125,346
660520,46,23,Stungių,294,128
660522,46,24,Stupurų,273,104
660524,46,1,Žemaičių,2633,1212
660526,46,2,Livonijos,2651,1324
660528,46,3,V.Kudirkos,2501,1118
660530,46,5,Bariūnų,417,173
660532,46,27,Blauzdžiūnų,109,48
660534,42,20,Milašaičių,281,115
660536,42,22,Pramedžiavos,442,154
660538,42,23,Girkalnio,820,309
660540,42,25,Grajauskų,144,58
660542,42,26,Betygalos,439,188
660544,42,31,Skirmantiškės,305,129
660546,50,2,Senamiesčio,2346,1098
660548,50,3,Mikrorajono,1613,797
660550,50,5,Respublikos,2444,1157
660552,50,6,Bajorų,759,396
660554,50,7,Čedasų,167,81
660556,50,8,Kavoliškio,1350,609
660558,50,9,Skemų,652,227
660560,50,11,Kazliškio,388,193
660562,50,12,Konstantinavos,128,73
660564,50,13,Obelių,778,324
660566,50,14,Pandėlio,1274,572
660568,50,15,Juodupės,1374,639
660572,50,34,Obelių,923,377
660574,50,37,Sriubiškių,229,109
660576,50,38,Lailūnų,248,110
660578,20,52,L. Karsavino,3266,1856
660580,35,1,Daugėdų,314,161
660582,35,3,Labardžių,267,112
660584,39,11,Vižančių,325,91
660586,39,12,Pašilės,527,175
660588,37,14,Lenkimų,720,229
660590,39,17,Notėnų,296,115
