minor_gid,major_id,minor_id,minor_name,registered_voters,votes
214,18,107,Drobės,2345,1084
215,18,108,Skuodo,2336,1180
216,18,109,Žiburio,3273,1693
217,18,110,Breslaujos,3478,1806
218,18,117,Vaidoto,2664,1099
219,18,118,Pušų,2659,1250
220,18,120,Vičiūnų,2137,1186
221,18,122,Rokų,2710,1372
222,18,123,Vaišvydavos,2374,1400
223,19,13,Linkuvos,2733,1362
224,19,15,Sąjungos,3177,1595
225,19,16,Dobilo,3128,1417
226,19,18,Apuolės,1044,573
227,19,19,Seredžiaus,1354,523
228,19,21,Veršvų,4512,2089
229,19,22,Žagarės,1623,755
230,19,23,Lampėdžių,535,341
231,19,24,Kaniūkų,3063,1745
232,19,27,J. Dobkevičiaus,4546,2121
233,19,28,Veiverių,1779,823
234,19,121,Ąžuolo,0,1843
235,19,125,Kazliškių,1082,613
236,19,126,Tirkiliškių,2423,1411
237,19,127,Romainių,3374,1993
238,20,21,Klaipėdos Vandens,3917,1583
239,20,22,Rumpiškių,1486,593
240,20,23,Aitvaro,2802,1131
241,20,26,Brigantinos,1865,732
242,20,27,Draugystės,3024,1266
243,20,29,Švyturio,1873,775
244,20,30,Olimpijos,1740,704
245,20,32,Dainavos,2921,1222
246,20,33,Aušros,1086,476
247,20,35,Nykštuko,2013,895
248,20,36,Debreceno,2436,884
249,20,37,Gedminų,2509,1093
250,20,38,Vėtrungės,2233,926
251,20,39,Žilvičio,1603,654
252,20,45,Menų mokyklos,1972,863
253,21,47,Versmės,3650,1396
254,21,48,Vakarų,3887,1597
255,21,49,Aukuro,3258,1330
256,21,54,Želmenėlio,3157,1172
257,21,55,Brožynų,3519,1349
258,21,56,Laukininkai,3920,1423
259,21,57,Budelkiemio,3724,1366
260,21,58,Berželio,3804,1458
261,21,67,Volungėlės,2378,981
262,21,68,Bandužių,3914,1513
263,22,1,Kopų,2220,1117
264,22,2,Smėlio,1252,605
265,22,3,Pušų,559,289
266,22,9,Muzikos Centro,1130,582
267,22,10,Žaliakalnio,1045,487
268,22,11,Saulutės,4004,1420
269,22,13,Strėvos,3116,1068
270,22,14,Sulupės,2671,1044
271,22,40,Pamario,3762,1438
272,22,43,Rambyno,2690,1050
273,22,50,Smiltelės,3491,1505
274,22,51,Alksnynės,3700,1621
275,22,52,Baltijos,1424,566
276,22,62,Jūreivių,277,225
277,22,63,Prekybos uosto,2819,1190
278,22,64,S.Daukanto,955,434
279,22,65,Kuršių,1593,739
280,23,1,Gimnazijos,3483,1902
281,23,4,Danės,1064,539
282,23,5,Eglės,1595,695
283,23,6,Dviračių Treko,2515,1212
284,23,7,Kretingos,2026,1021
285,23,8,Šviesos,2504,1223
286,23,15,Tauralaukio,2405,1232
287,23,16,Baltikalnio,1357,597
288,23,17,Saulėtekio,2028,982
289,23,18,Šatrijos,1209,521
290,23,19,Vilties,1678,648
291,23,20,Pingvinuko,1651,635
292,23,25,Šilojų,3299,1758
293,23,27,Kalotės,1243,564
294,23,30,Slengių,3441,1660
295,23,32,Karklės,1086,505
296,23,59,Girulių,502,275
297,23,60,Molo,1008,444
298,23,66,Politechnikos,1451,709
299,24,15,S.Šalkauskio,2497,1282
300,24,20,Linkuvos,2422,1081
301,24,21,Šimšės,3182,1611
302,24,22,Zoknių,2210,880
303,24,23,Pabalių,1636,928
304,24,25,K.Donelaičio,1576,792
305,24,27,Verduliukų,3156,1572
306,24,28,Tilžės,3470,1561
307,24,30,Gegužių,2597,1341
308,24,31,S.Dariaus ir S.Girėno,2320,1135
309,24,33,Lieporių,3372,1850
310,24,35,Senojo Bokšto,2421,1252
311,24,44,Rėkyvos,3761,1902
312,25,2,Medelyno,4303,2350
313,25,3,Purienų,2156,1155
314,25,4,J.Basanavičiaus,2502,1144
315,25,5,M.K.Čiurlionio,1469,813
316,25,6,V.Kudirkos,2071,1064
317,25,8,Vijolių,2308,1052
318,25,9,Jovaro,3185,1784
319,25,10,Parko,1620,935
320,25,11,Varpo,2363,1127
321,25,13,J.Janonio,2733,1348
322,25,18,Kražių,1983,1004
323,25,24,Ragainės,1795,957
324,25,29,Žaliūkių,2151,1146
325,25,37,Aido,2158,1118
326,26,1,Geležinkelio,3467,1803
327,26,2,Rožių,4151,2285
328,26,3,Šiaulių,2849,1317
329,26,4,Vienybės,2356,1065
330,26,5,Šermukšnių,2956,1376
331,26,6,V. Žemkalnio,1956,825
332,26,7,J.Balčikonio,2104,1167
333,26,8,Laisvės,2060,1103
334,26,9,Poliklinikos,2316,1202
335,26,10,Menų mokyklos,2721,1167
336,26,11,Danutės,2085,1088
337,26,12,Tulpių,2638,1365
338,26,25,Ukmergės,2353,1176
339,27,13,Pilėnai,3656,2004
340,27,14,Nemuno,4142,2177
341,27,15,Žvaigždžių,3937,2010
342,27,16,Šermuto,3956,2000
343,27,17,Parko,2754,1322
344,27,18,Dariaus ir Girėno,3058,1619
345,27,19,A. Lipniūno,2601,1412
346,27,20,Klaipėdos,2182,1069
347,27,21,Žvaigždutės,2804,1359
348,27,22,Statybininkų,2740,1383
349,27,23,Kniaudiškių,3985,1917
350,28,1,Geležių,560,257
351,28,2,Tiltagalių,682,324
352,28,3,Karsakiškio,595,246
353,28,4,Paliūniškio,574,301
354,28,5,Piniavos,1709,821
355,28,6,Bernatonių,1170,521
356,28,7,Paįstrio,1330,561
357,28,8,Daukniūnų,600,268
358,28,9,Krekenavos,2006,825
359,28,11,Žibartonių,812,333
360,28,12,Naujarodžių,395,152
361,28,13,Linkaučių,310,106
362,28,14,Upytės,750,334
363,28,15,Ėriškių,533,273
364,28,16,Liberiškio,0,166
365,28,17,Berniūnų,489,197
366,28,18,Naujamiesčio,0,573
367,28,19,Gustonių,559,220
368,28,20,Smilgių,593,290
369,28,21,Sujėtų,301,150
370,28,22,Perekšlių,498,222
371,28,23,Uliūnų,634,200
372,28,24,Ramygalos,1994,913
373,28,24,Vandentiekio,2383,1128
374,28,25,Daniūnų,334,138
375,28,26,J.Miltinio,0,1417
376,28,27,Staniūnų,2846,1242
377,28,28,Beržų,2800,1494
378,28,29,Ramygalos,1744,871
379,28,31,Paežerio,920,508
380,28,32,Šilagalio,590,275
381,28,33,Dembavos,2282,1238
382,28,37,Pažagienių,720,371
383,28,42,Molainių,923,580
384,28,44,Skaistgirių,395,166
385,29,1,Kvietiškio,3161,1460
386,29,2,Narto,1950,1094
387,29,3,Laikštės,2082,1049
388,29,4,Tarpučių,3620,1807
389,29,5,Uosupio,2327,1125
390,29,6,Mokolų,3084,1545
391,29,7,Degučių,3253,1590
392,29,8,Suvalkiečių,2146,969
393,29,9,Šaulių,2378,1131
394,29,10,Kauno,2075,1029
395,29,11,Dariaus ir Girėno,2515,1215
396,29,12,Beržų,1926,843
397,29,13,Armino,1004,579
398,29,15,Centro,2120,1000
399,29,16,Mokolų kaimo,1417,583
400,30,1,Amatų,1340,726
401,30,2,A.Ramanausko-Vanago,1698,896
402,30,3,Centro,1721,854
403,30,4,A.Matučio,2727,1082
404,30,7,Dzūkijos,1616,695
405,30,8,Naujoji,1733,748
406,30,9,Statybininkų,1556,710
407,30,10,Vilties,2040,919
408,30,11,Sporto,2087,960
409,30,18,Vidzgirio,3243,1443
410,30,19,Jotvingių,2435,1058
411,30,20,Topolių,1658,783
412,30,21,Volungės,3399,1663
413,30,22,Jaunimo,2266,1126
414,30,23,Jurgiškių,3375,1526
415,30,24,Likiškėlių,2773,1255
416,31,1,Gargždų,3048,1586
417,31,2,Gargždų,3838,2174
418,31,3,Gargždų,3413,1656
419,31,4,Gargždų,2401,1250
420,31,5,Endriejavo,1149,547
421,31,6,Judrėnų,577,275
422,31,7,Žadeikių,276,120
423,31,8,Daukšaičių,352,156
424,31,9,Pėžaičių,595,254
425,31,10,Šalpėnų,375,199
426,31,11,Veiviržėnų,1201,598
427,31,12,Girininkų,489,186
428,31,13,Lapių,593,276
429,31,14,Tilvikų,203,88
430,31,15,Vėžaičių,2421,1111
431,31,16,Priekulės,2306,1056
432,31,17,Agluonėnų,1032,445
433,31,18,Dovilų,2636,1077
434,31,19,Ketvergių,1533,566
435,31,20,Šiūparių,657,248
436,31,21,Dauparų,1282,648
437,31,22,Kvietinių,726,337
438,31,23,Girkalių,0,262
439,31,24,Kretingalės,1199,490
440,31,25,Plikių,819,402
441,31,26,Drevernos,589,255
442,31,28,Venckų,445,194
443,31,29,Jakų,1089,555
444,31,31,Dituvos,2600,948
445,32,1,Mokyklos,2061,902
446,32,2,Žalgirio,2305,1157
447,32,3,Martyno Jankaus,1613,785
448,32,4,Politechnikos,1781,743
449,32,5,Tilžės,2443,1116
450,32,6,Rusnės,1354,591
451,32,8,Ramučių,206,90
452,32,10,Pagrynių,1683,703
453,32,11,Traksėdžių,1179,439
454,32,12,Jonaičių,479,222
455,32,13,Juknaičių,1307,495
456,32,14,Pašyšių,932,308
457,32,16,Grabupių,-1,279
458,32,17,Macikų,898,300
459,32,18,Naujakurių,2056,946
460,32,19,Žemaitkiemio,281,114
461,32,21,Saugų,1341,482
462,32,22,Kintų,1473,566
463,32,23,Vilkyčių,0,423
464,32,24,Stubrių,0,168
465,32,27,Inkaklių,614,257
466,32,28,Katyčių,628,261
467,32,29,Usėnų,1032,399
468,32,35,Lietuvininkų,816,416
469,32,36,Liepų,1145,578
470,32,37,Žemaičių Naumiesčio,1124,592
471,32,38,Degučių,720,322
472,32,39,Naumiesčio kaimiškoji,915,415
473,33,1,Šilalės,1969,1012
474,33,2,Balsių,938,452
475,33,2,Giliogirio,219,93
476,33,3,Bijotų,613,279
477,33,3,Labardžių,293,141
478,33,4,Bilionių,375,185
479,33,5,Bytlaukio,426,194
480,33,5,Pelaičių,655,278
481,33,6,Biržų Lauko,559,278
482,33,6,Rietavo,1518,761
483,33,7,Didkiemio,258,151
484,33,7,Gardamo,814,328
485,33,7,Sauslaukio,1393,681
486,33,8,Gineikių,399,167
487,33,8,Tverų,1066,415
488,33,9,Gimnazijos,1256,637
489,33,9,Girdiškės,214,84
490,33,9,Šylių,441,187
491,33,10,Iždonų,272,152
492,33,11,Jomantų,617,232
493,33,12,Jucaičių,408,191
494,33,13,Kaltinėnų,1179,613
495,33,14,Kvėdarnos,1997,948
496,33,15,Laukuvos,1536,720
497,33,16,Obelyno,663,315
498,33,17,Pajūrio,1119,498
499,33,18,Pajūralio,782,347
500,33,19,Požerės,401,211
501,33,20,Šiauduvos,666,315
502,33,21,Tenenių,432,227
503,33,22,Traksėdžio,917,396
504,33,23,Upynos,792,407
505,33,24,Žadeikių,667,258
506,33,25,Ligoninės,1534,868
507,33,25,Stemplių,189,103
508,33,26,Palentinio,227,117
509,33,26,Švėkšnos,1916,844
510,33,27,Gimnazijos,1755,896
511,33,30,Bikavėnų,367,160
512,33,31,Gorainių,290,118
513,33,32,Kivylių,432,190
514,33,33,Vainuto,796,351
515,33,34,Pempiškių,128,67
516,34,1,Prezidento,2468,1196
517,34,2,J.Tumo-Vaižganto,3485,1671
518,34,3,Tauragės,1250,583
519,34,4,Dariaus ir Girėno,2341,1110
520,34,5,Aerodromo,3277,1664
521,34,6,Moksleivių,2911,1372
522,34,7,Laisvės,3040,1389
523,34,9,Melioratorių,1252,597
524,34,10,Taurų,1882,788
525,34,11,Lauksargių,1136,460
526,34,12,Kęsčių,335,156
527,34,13,Sartininkų,606,246
528,34,14,Žygaičių,770,298
529,34,15,Vizbarų,171,63
530,34,16,Aukštupių,383,204
531,34,17,Dapkiškių,512,242
532,34,18,Norkaičių,673,329
533,34,19,Pagramančio,591,321
534,34,20,Mažonų,790,350
535,34,21,Lomių,402,175
536,34,22,Šakviečio,331,128
537,34,23,Juodpetrių,791,219
538,34,24,Skaudvilės,1452,683
539,34,25,Adakavo,816,302
540,34,26,Trepų,405,196
541,34,27,Vaidilų,535,200
542,34,28,Batakių,855,358
543,34,29,Eidintų,402,182
544,34,30,Gaurės,647,276
545,34,31,Kunigiškių,568,229
546,34,32,Eičių,313,117
547,34,33,Baltrušaičių,564,252
548,34,34,Dauglaukio,483,200
549,34,35,Drąslaukio,546,223
550,35,1,Birutės,1842,720
551,35,1,Daugėdų,352,175
552,35,2,Dariaus ir Girėno,1527,667
553,35,3,A.Jucio,3068,1459
554,35,4,Laisvės,2703,1368
555,35,4,Medingėnų,448,175
556,35,5,V.Mačernio,2624,1264
557,35,6,Senamiesčio,1877,917
558,35,7,A.Vaišvilos,2397,1131
559,35,8,Aleksandravo,375,179
560,35,9,Alsėdžių,1021,433
561,35,11,Didvyčių,423,186
562,35,12,Gegrėnų,522,258
563,35,14,Gintališkės,390,196
564,35,15,Glaudžių,806,376
565,35,16,Grumblių,417,175
566,35,17,Karklėnų,614,219
567,35,18,Kontaučių,568,281
568,35,19,Kulių,985,454
569,35,21,Milašaičių,329,202
570,35,23,Narvaišių,594,254
571,35,24,Nausodžio,1504,619
572,35,26,Platelių,1267,549
573,35,29,Stalgėnų,528,254
574,35,30,Stanelių,593,259
575,35,31,Šateikių,1015,395
576,35,32,Truikių,789,369
577,35,34,Žemaičių Kalvarijos,1097,452
578,35,35,Žlibinų,592,260
579,35,37,Prūsalių,1072,424
580,36,1,Kaštonų,1591,753
581,36,1,Parko,1791,885
582,36,2,Ateities,2874,1385
583,36,2,M.Daujoto,2005,1045
584,36,3,J.Pabrėžos,1953,842
585,36,3,Saulės,4048,2016
586,36,4,Vilniaus,1007,546
587,36,4,Vytauto,1868,933
588,36,5,Aikštės,1916,1041
589,36,5,S.Daukanto,2006,909
590,36,6,Kauno,1409,715
591,36,6,Kretingos,1942,915
592,36,7,Jūros,1398,619
593,36,26,Kretingsodžio,1127,482
594,36,28,Vydmantų,1925,891
595,36,40,Bajorų,1615,645
596,36,41,M.Tiškevičiūtės,1853,853
597,37,1,Skuodo,1981,972
598,37,2,Vilniaus,1972,940
599,37,3,Laisvės,1852,848
600,37,4,Aleksandrijos,570,261
601,37,5,Kaukolikų,418,174
602,37,6,Gėsalų,307,106
603,37,7,Barstyčių,757,297
604,37,7,Salantų,1241,503
605,37,8,Darbėnų,1458,574
606,37,9,Ylakių,1123,465
607,37,9,Lazdininkų,360,160
608,37,10,Kašučių,423,200
609,37,10,Trumplaukės,392,117
610,37,11,Kumpikų,283,103
611,37,11,Vižančių,374,135
612,37,12,Grūšlaukės,478,208
613,37,12,Pašilės,600,215
614,37,13,Mančių,118,51
615,37,14,Laukžemės,393,167
616,37,14,Lenkimų,829,337
617,37,15,Mosėdžio,1598,684
618,37,15,Piliakalnio,342,153
619,37,16,Šauklių,422,187
620,37,16,Žvainių,429,180
621,37,17,Laivių,362,137
622,37,17,Notėnų,323,138
623,37,18,Juodupėnų,286,128
624,37,18,Šliktinės,499,162
625,37,19,Daukšių,544,269
626,37,19,Erlėnų,344,188
627,37,20,D.Rūšupių,770,268
628,37,20,Kalnalio,199,86
629,37,21,Kartenos,1164,560
630,37,21,Luknės,340,116
631,37,22,Kalniškių,283,131
632,37,22,M.Rūšupių,386,180
633,37,23,Kurmaičių,712,252
634,37,23,Šačių,523,182
635,37,24,Dvaro,1118,437
636,37,24,Rukų,425,142
637,37,25,Padvarių,268,148
638,37,27,Rūdaičių,737,311
639,37,29,Kūlupėnų,1115,505
640,37,30,Nasrėnų,195,85
641,37,31,Baublių,491,196
642,37,32,Budrių,267,107
643,37,33,Mikoliškių,62,23
644,37,34,Dupulčių,611,288
645,37,35,Raguviškių,332,140
646,37,36,Rubulių,394,162
647,37,37,Jokūbavo,373,196
648,37,38,Valėnų,208,80
649,37,39,Leliūnų,194,100
650,38,1,M. Račkausko,2416,1148
651,38,2,Senamieščio,1700,841
652,38,3,Kęstučio,1795,904
653,38,4,Gabijos,2195,992
654,38,5,Žemaitijos,2785,1355
655,38,6,Reivyčių,1636,748
656,38,7,Pavasario,3448,1577
657,38,8,Naftininkų,3428,1592
658,38,9,Pavenčių,2157,913
659,38,10,Sodų,2489,1071
660,38,11,Kalnėnų,2182,761
661,38,12,Ventos,3515,1422
662,38,20,Buknaičių,363,163
663,38,21,Leckavos,343,138
664,38,22,Auksūdžio,375,167
665,38,29,Urvikių,341,145
666,38,32,Purvėnų,501,174
667,38,33,Laižuvos,0,184
668,39,1,Senamiesčio,1513,749
669,39,2,V. Kudirkos,1917,811
670,39,3,Respublikos,1776,783
671,39,4,Ramučių,1344,649
672,39,5,Agluonų,314,143
673,39,6,Akmenės 1-oji,2154,1184
674,39,7,Alkiškių,441,187
675,39,8,Daubiškių,542,213
676,39,9,Kairiškių,301,132
677,39,10,Gulbinų,877,391
678,39,11,Kivylių,361,194
679,39,12,Kruopių,555,313
680,39,13,Jučių,118,44
681,39,13,Sedos,1668,709
682,39,14,Šapnagių,220,91
683,39,14,Žemalės,514,200
684,39,15,Pavenčio,1355,613
685,39,15,Šerkšnėnų,472,214
686,39,16,Papilės,1256,604
687,39,16,Plinkšių,610,210
688,39,17,Luokavos,453,246
689,39,17,Tirkšlių,2184,814
690,39,18,Balėnų,540,149
691,39,18,Sablauskių,385,167
692,39,19,Užlieknės,441,164
693,39,19,Ventos,1441,729
694,39,20,Kalniškių,215,110
695,39,21,Eglesių,0,82
696,39,22,Klykolių,157,73
697,39,23,Dagių,212,85
698,39,24,Naujamiesčio,968,634
699,39,24,Renavo,417,172
700,39,25,Pikelių,355,137
701,39,26,Račalių,247,100
702,39,27,Ukrinų,524,223
703,39,28,Židikų,554,254
704,39,30,Bugenių,990,352
705,39,31,Krakių,787,287
706,39,34,Lūšės,215,81
707,39,35,Pievėnų,0,69
708,39,36,Kapėnų,0,110
709,39,37,Palnosų,754,341
710,39,38,Viekšnių,2774,1143
711,40,1,Lygumų,1434,734
712,40,2,Masčio,3918,1790
713,40,3,Respublikos,1558,788
714,40,4,Žemaitės,3046,1402
715,40,5,Muziejaus,2160,1040
716,40,6,Šviesos,2402,1266
717,40,7,Kalno,772,368
718,40,8,Kęstučio,1408,660
719,40,9,Sedos,1764,787
720,40,10,P.Cvirkos,2562,1311
721,40,11,Degaičių,844,382
722,40,12,Eigirdžių,817,326
723,40,13,Buožėnų,750,314
724,40,14,Gedrimų,348,150
725,40,15,Nevarėnų,707,327
726,40,16,Mitkaičių,273,118
727,40,17,Nerimdaičių,288,114
728,40,18,Ubiškės,967,312
729,40,19,Tryškių,1210,539
730,40,20,Kaunatavos,608,252
731,40,21,Upynos,520,215
732,40,22,Kirklių,366,135
733,40,23,Luokės,812,341
734,40,24,Viekšnalių,329,121
735,40,25,Kuršų,364,125
736,40,26,Janapolės,599,229
737,40,27,Pavandenės,490,214
738,40,28,Varnių,1983,852
739,40,29,Žarėnų,842,338
740,40,30,Ryškėnų,1935,725
741,40,31,Viešvėnų,816,339
742,40,32,Vembūtų,419,162
743,40,33,Rainių,914,385
744,41,1,Budraičių,302,132
745,41,2,Butkiškės,240,113
746,41,3,Dubėnų,351,184
747,41,4,Gailių,356,119
748,41,6,Aukštelkės,1388,720
749,41,6,Janaučių,651,256
750,41,7,Junkilų,411,170
751,41,7,Pakapės,705,269
752,41,8,Karklėnų,459,205
753,41,9,Bubių,991,523
754,41,9,Centro,2813,1388
755,41,10,A.Mackevičiaus,3042,1370
756,41,10,Gilvyčių,398,161
757,41,11,Kalno,2163,1066
758,41,11,Kurtuvėnų,626,287
759,41,12,Bazilionų,710,326
760,41,12,Kiaunorių,251,114
761,41,13,Kolainių,362,156
762,41,14,Kražių,827,435
763,41,14,Šilėnų,437,199
764,41,15,Kukečių,782,367
765,41,16,Laugalio,250,134
766,41,17,Liolių,766,368
767,41,18,Lupikų,591,263
768,41,19,Maironių,529,234
769,41,20,Minupių,274,125
770,41,21,Mockaičių,303,151
771,41,22,Pagryžuvio,783,356
772,41,23,Pakėvio,303,116
773,41,24,Pakražančio,665,309
774,41,25,Pašiaušės,188,92
